,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,CLEVELAND_ACTION,BROOKLYN_SCORE,CLEVELAND_SCORE
389,4,1:38.0,,S. Marion makes 2-pt hook shot from 5 ft,90,114
390,4,1:27.0,D. Morris misses 2-pt jump shot from 7 ft,,90,114
391,4,1:26.0,,Defensive rebound by K. Perkins,90,114
392,4,1:06.0,,M. Miller makes 3-pt jump shot from 25 ft (assist by S. Marion),90,117
393,4,0:53.0,Offensive foul by D. Morris (drawn by M. Dellavedova),,90,117
394,4,0:53.0,Turnover by D. Morris (offensive foul),,90,117
395,4,0:38.0,,M. Miller misses 3-pt jump shot from 22 ft,90,117
396,4,0:37.0,Defensive rebound by Team,,90,117
397,4,0:25.0,C. Jefferson makes 2-pt layup from 1 ft (assist by M. Brown),,92,117
398,4,0:01.0,,Turnover by Team (shot clock),92,117
399,4,0:00.0,D. Morris misses 3-pt jump shot from 37 ft,,92,117
400,4,0:00.0,Offensive rebound by Team,,92,117
