,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,OKLAHOMA CITY_ACTION,NEW ORLEANS_SCORE,OKLAHOMA CITY_SCORE
380,4,5:38.0,,A. Roberson enters the game for A. Morrow,98,95
381,4,5:27.0,,K. Durant misses 2-pt layup from 2 ft,98,95
382,4,5:27.0,,Offensive rebound by S. Adams,98,95
383,4,5:27.0,,Personal foul by T. Evans (drawn by S. Adams),98,95
384,4,5:27.0,,S. Adams misses free throw 1 of 2,98,95
385,4,5:27.0,,Offensive rebound by Team,98,95
386,4,5:27.0,,S. Adams makes free throw 2 of 2,98,96
387,4,5:15.0,R. Anderson misses 3-pt jump shot from 23 ft,,98,96
388,4,5:14.0,,Defensive rebound by S. Adams,98,96
389,4,5:08.0,,K. Durant misses 2-pt layup from 1 ft,98,96
390,4,5:07.0,Defensive rebound by E. Gordon,,98,96
391,4,4:50.0,Q. Pondexter misses 2-pt jump shot from 17 ft,,98,96
392,4,4:49.0,,Defensive rebound by S. Ibaka,98,96
393,4,4:40.0,,R. Westbrook makes 2-pt jump shot from 18 ft,98,98
394,4,4:36.0,,Technical foul by Team,98,98
395,4,4:36.0,A. Davis makes technical free throw,,99,98
396,4,4:36.0,Ö. Aşık enters the game for R. Anderson,,99,98
397,4,4:24.0,Turnover by Q. Pondexter (bad pass; steal by R. Westbrook),,99,98
398,4,4:18.0,,K. Durant misses 2-pt jump shot from 14 ft,99,98
399,4,4:17.0,Defensive rebound by Ö. Aşık,,99,98
400,4,3:58.0,A. Davis makes 2-pt jump shot from 18 ft (assist by T. Evans),,101,98
401,4,3:38.0,,R. Westbrook makes 2-pt jump shot from 9 ft,101,100
402,4,3:20.0,A. Davis misses 2-pt jump shot from 19 ft,,101,100
403,4,3:20.0,,Defensive rebound by A. Roberson,101,100
404,4,3:12.0,,K. Durant misses 3-pt jump shot from 23 ft,101,100
405,4,3:11.0,Defensive rebound by Ö. Aşık,,101,100
406,4,3:05.0,New Orleans full timeout,,101,100
407,4,3:05.0,R. Anderson enters the game for Ö. Aşık,,101,100
408,4,3:01.0,Shooting foul by S. Ibaka (drawn by R. Anderson),,101,100
409,4,3:01.0,,A. Morrow enters the game for S. Ibaka,101,100
410,4,3:01.0,R. Anderson makes free throw 1 of 2,,102,100
411,4,3:01.0,R. Anderson makes free throw 2 of 2,,103,100
412,4,2:51.0,,R. Westbrook misses 2-pt layup from 1 ft,103,100
413,4,2:50.0,,Offensive rebound by K. Durant,103,100
414,4,2:50.0,,K. Durant misses 2-pt tip-in from 2 ft,103,100
415,4,2:49.0,Defensive rebound by A. Davis,,103,100
416,4,2:36.0,T. Evans makes 2-pt layup from 1 ft,,105,100
417,4,2:28.0,,Oklahoma City full timeout,105,100
418,4,2:25.0,,R. Westbrook misses 2-pt layup at rim,105,100
419,4,2:23.0,Defensive rebound by Team,,105,100
420,4,2:10.0,A. Davis makes 2-pt dunk at rim (assist by T. Evans),,107,100
421,4,1:55.0,,R. Westbrook misses 2-pt layup from 1 ft,107,100
422,4,1:53.0,,Offensive rebound by S. Adams,107,100
423,4,1:53.0,,S. Adams makes 2-pt layup from 1 ft,107,102
424,4,1:38.0,T. Evans misses 3-pt jump shot from 25 ft,,107,102
425,4,1:35.0,Offensive rebound by A. Davis,,107,102
426,4,1:35.0,Turnover by A. Davis (bad pass),,107,102
427,4,1:35.0,Ö. Aşık enters the game for R. Anderson,,107,102
428,4,1:35.0,D. Cunningham enters the game for E. Gordon,,107,102
429,4,1:31.0,,K. Durant makes 3-pt jump shot from 24 ft (assist by R. Westbrook),107,105
430,4,1:17.0,New Orleans full timeout,,107,105
431,4,1:17.0,R. Anderson enters the game for D. Cunningham,,107,105
432,4,1:17.0,E. Gordon enters the game for Ö. Aşık,,107,105
433,4,1:11.0,,Violation by R. Westbrook (def goaltending),107,105
434,4,1:11.0,R. Anderson makes 2-pt layup from 1 ft,,109,105
435,4,1:03.0,,K. Durant makes 3-pt jump shot from 24 ft (assist by R. Westbrook),109,108
436,4,0:50.0,Shooting foul by A. Roberson (drawn by R. Anderson),,109,108
437,4,0:50.0,R. Anderson misses free throw 1 of 3,,109,108
438,4,0:50.0,Offensive rebound by Team,,109,108
439,4,0:50.0,R. Anderson makes free throw 2 of 3,,110,108
440,4,0:50.0,D. Cunningham enters the game for E. Gordon,,110,108
441,4,0:50.0,R. Anderson makes free throw 3 of 3,,111,108
442,4,0:41.0,,K. Durant misses 3-pt jump shot from 24 ft,111,108
443,4,0:40.0,,Offensive rebound by Team,111,108
444,4,0:34.0,,K. Durant misses 3-pt jump shot from 24 ft,111,108
445,4,0:32.0,,Offensive rebound by R. Westbrook,111,108
446,4,0:22.0,,A. Roberson makes 2-pt layup from 2 ft (assist by A. Morrow),111,110
447,4,0:18.0,Personal take foul by R. Westbrook (drawn by T. Evans),,111,110
448,4,0:18.0,T. Evans misses free throw 1 of 2,,111,110
449,4,0:18.0,Offensive rebound by Team,,111,110
450,4,0:18.0,,K. Perkins enters the game for A. Morrow,111,110
451,4,0:18.0,T. Evans misses free throw 2 of 2,,111,110
452,4,0:17.0,,Defensive rebound by R. Westbrook,111,110
453,4,0:17.0,,Oklahoma City full timeout,111,110
454,4,0:17.0,,R. Jackson enters the game for A. Roberson,111,110
455,4,0:17.0,,A. Morrow enters the game for K. Perkins,111,110
456,4,0:17.0,Ö. Aşık enters the game for R. Anderson,,111,110
457,4,0:10.0,,K. Durant misses 2-pt jump shot from 19 ft,111,110
458,4,0:09.0,Defensive rebound by T. Evans,,111,110
459,4,0:07.0,Turnover by T. Evans (bad pass; steal by K. Durant),,111,110
460,4,0:04.0,,K. Durant misses 2-pt jump shot from 6 ft,111,110
461,4,0:03.0,Defensive rebound by A. Davis,,111,110
462,4,0:03.0,Personal take foul by R. Westbrook (drawn by A. Davis),,111,110
463,4,0:03.0,A. Davis makes free throw 1 of 2,,112,110
464,4,0:03.0,,K. Perkins enters the game for A. Morrow,112,110
465,4,0:03.0,A. Davis makes free throw 2 of 2,,113,110
466,4,0:03.0,,Oklahoma City full timeout,113,110
467,4,0:03.0,E. Gordon enters the game for Ö. Aşık,,113,110
468,4,0:03.0,,A. Morrow enters the game for K. Perkins,113,110
469,4,0:01.0,,Shooting foul by Q. Pondexter (drawn by R. Westbrook),113,110
470,4,0:01.0,,R. Westbrook makes free throw 1 of 3,113,111
471,4,0:01.0,,R. Westbrook makes free throw 2 of 3,113,112
472,4,0:01.0,Ö. Aşık enters the game for D. Cunningham,,113,112
473,4,0:01.0,,K. Perkins enters the game for R. Jackson,113,112
474,4,0:01.0,,R. Westbrook makes free throw 3 of 3,113,113
475,4,0:01.0,New Orleans full timeout,,113,113
476,4,0:01.0,,A. Roberson enters the game for K. Perkins,113,113
477,4,0:01.0,,P. Jones enters the game for A. Morrow,113,113
478,4,0:01.0,R. Anderson enters the game for Ö. Aşık,,113,113
479,4,0:00.0,A. Davis makes 3-pt jump shot from 29 ft (assist by T. Evans),,116,113
