,QUARTER,TIME_REMAINING,PORTLAND_ACTION,NEW ORLEANS_ACTION,PORTLAND_SCORE,NEW ORLEANS_SCORE
384,4,5:00.0,T. Robinson makes 2-pt jump shot from 16 ft (assist by C. McCollum),,100,72
385,4,4:38.0,,J. Fredette misses 2-pt jump shot from 22 ft,100,72
386,4,4:36.0,Defensive rebound by M. Leonard,,100,72
387,4,4:20.0,M. Leonard makes 2-pt dunk at rim (assist by W. Barton),,102,72
388,4,4:02.0,,R. Smith misses 2-pt layup from 1 ft,102,72
389,4,4:01.0,,Offensive rebound by A. Ajinça,102,72
390,4,4:01.0,,A. Ajinça misses 2-pt tip-in from 3 ft,102,72
391,4,4:00.0,Defensive rebound by A. Crabbe,,102,72
392,4,3:57.0,Shooting foul by J. Fredette (drawn by W. Barton),,102,72
393,4,3:57.0,W. Barton makes 2-pt layup from 1 ft,,104,72
394,4,3:57.0,W. Barton makes free throw 1 of 1,,105,72
395,4,3:41.0,,A. Ajinça makes 2-pt jump shot from 15 ft (assist by A. Rivers),105,74
396,4,3:25.0,Turnover by T. Robinson (lost ball; steal by A. Ajinça),,105,74
397,4,3:21.0,,Shooting foul by C. McCollum (drawn by A. Rivers),105,74
398,4,3:21.0,,A. Rivers makes free throw 1 of 2,105,75
399,4,3:21.0,,A. Rivers makes free throw 2 of 2,105,76
400,4,3:10.0,C. McCollum misses 2-pt jump shot from 15 ft,,105,76
401,4,3:09.0,Offensive rebound by T. Robinson,,105,76
402,4,3:09.0,T. Robinson makes 2-pt dunk at rim,,107,76
403,4,2:49.0,,A. Ajinça makes 2-pt jump shot from 12 ft,107,78
404,4,2:32.0,Turnover by C. McCollum (bad pass; steal by J. Fredette),,107,78
405,4,2:28.0,,Shooting foul by A. Crabbe (drawn by J. Fredette),107,78
406,4,2:28.0,,New Orleans full timeout,107,78
407,4,2:28.0,,J. Fredette makes free throw 1 of 2,107,79
408,4,2:28.0,,J. Fredette makes free throw 2 of 2,107,80
409,4,2:10.0,C. McCollum makes 2-pt jump shot from 15 ft,,109,80
410,4,1:53.0,,J. Fredette misses 2-pt jump shot from 4 ft,109,80
411,4,1:51.0,,Offensive rebound by J. Withey,109,80
412,4,1:51.0,,J. Withey misses 2-pt tip-in from 1 ft,109,80
413,4,1:50.0,Defensive rebound by T. Robinson,,109,80
414,4,1:43.0,Turnover by C. McCollum (bad pass; steal by A. Rivers),,109,80
415,4,1:38.0,,R. Smith makes 2-pt layup from 2 ft,109,82
416,4,1:22.0,A. Crabbe misses 2-pt jump shot from 21 ft,,109,82
417,4,1:21.0,,Defensive rebound by A. Ajinça,109,82
418,4,1:11.0,,R. Smith misses 3-pt jump shot from 25 ft,109,82
419,4,1:10.0,,Offensive rebound by A. Ajinça,109,82
420,4,1:10.0,,A. Ajinça makes 2-pt jump shot from 14 ft,109,84
421,4,0:55.0,M. Leonard makes 3-pt jump shot from 26 ft,,112,84
422,4,0:34.0,,Shooting foul by M. Leonard (drawn by J. Withey),112,84
423,4,0:34.0,,J. Withey makes free throw 1 of 2,112,85
424,4,0:34.0,,J. Withey makes free throw 2 of 2,112,86
425,4,0:23.0,W. Barton makes 2-pt jump shot from 9 ft,,114,86
426,4,0:05.0,,Shooting foul by T. Robinson (drawn by A. Rivers),114,86
427,4,0:05.0,,A. Rivers makes free throw 1 of 2,114,87
428,4,0:05.0,,A. Rivers makes free throw 2 of 2,114,88
