,QUARTER,TIME_REMAINING,NEW YORK_ACTION,CHICAGO_ACTION,NEW YORK_SCORE,CHICAGO_SCORE
381,4,3:19.0,,Offensive rebound by Team,74,105
382,4,3:10.0,,T. Snell makes 2-pt jump shot from 19 ft (assist by E. Moore),74,107
383,4,2:58.0,C. Aldrich misses 2-pt jump shot from 3 ft,,74,107
384,4,2:56.0,,Defensive rebound by N. Mohammed,74,107
385,4,2:44.0,,T. Snell makes 2-pt jump shot from 21 ft,74,109
386,4,2:43.0,New York full timeout,,74,109
387,4,2:43.0,,C. Bairstow enters the game for N. Mirotić,74,109
388,4,2:23.0,C. Early makes 2-pt jump shot from 21 ft (assist by R. Ledo),,76,109
389,4,2:00.0,,Turnover by T. Snell (bad pass; steal by C. Aldrich),76,109
390,4,1:56.0,Shooting foul by T. Snell (drawn by C. Early),,76,109
391,4,1:56.0,C. Early makes free throw 1 of 2,,77,109
392,4,1:56.0,C. Early makes free throw 2 of 2,,78,109
393,4,1:39.0,,N. Mohammed misses 2-pt layup from 1 ft,78,109
394,4,1:38.0,,Offensive rebound by T. Gibson,78,109
395,4,1:38.0,,T. Gibson makes 2-pt tip-in from 1 ft,78,111
396,4,1:12.0,Q. Acy misses 3-pt jump shot from 24 ft,,78,111
397,4,1:11.0,,Defensive rebound by T. Gibson,78,111
398,4,1:05.0,,Turnover by E. Moore (bad pass; steal by R. Ledo),78,111
399,4,1:01.0,Shooting foul by N. Mohammed (drawn by R. Ledo),,78,111
400,4,1:01.0,R. Ledo misses free throw 1 of 2,,78,111
401,4,1:01.0,Offensive rebound by Team,,78,111
402,4,1:01.0,R. Ledo misses free throw 2 of 2,,78,111
403,4,1:00.0,,Defensive rebound by N. Mohammed,78,111
404,4,0:45.0,,E. Moore misses 2-pt layup from 2 ft,78,111
405,4,0:44.0,Defensive rebound by Q. Acy,,78,111
406,4,0:34.0,L. Galloway misses 2-pt jump shot from 20 ft,,78,111
407,4,0:33.0,,Defensive rebound by T. Snell,78,111
408,4,0:09.0,,Turnover by Team (shot clock),78,111
409,4,0:01.0,R. Ledo makes 2-pt jump shot from 17 ft,,80,111
