,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,CHARLOTTE_ACTION,WASHINGTON_SCORE,CHARLOTTE_SCORE
383,4,4:43.0,,A. Jefferson makes 2-pt dunk at rim,83,84
384,4,4:21.0,O. Porter misses 2-pt jump shot from 5 ft (block by A. Jefferson),,83,84
385,4,4:19.0,,Defensive rebound by A. Jefferson,83,84
386,4,4:17.0,Offensive charge foul by L. Stephenson (drawn by N. Hilário),,83,84
387,4,4:17.0,,Turnover by L. Stephenson (offensive foul),83,84
388,4,4:17.0,M. Gortat enters the game for D. Blair,,83,84
389,4,4:17.0,P. Pierce enters the game for O. Porter,,83,84
390,4,4:05.0,M. Gortat misses 2-pt layup from 1 ft (block by G. Henderson),,83,84
391,4,4:01.0,,Defensive rebound by C. Zeller,83,84
392,4,3:59.0,,L. Stephenson misses 2-pt layup at rim,83,84
393,4,3:57.0,Defensive rebound by R. Butler,,83,84
394,4,3:48.0,P. Pierce misses 3-pt jump shot from 25 ft,,83,84
395,4,3:47.0,,Defensive rebound by C. Zeller,83,84
396,4,3:22.0,,A. Jefferson makes 2-pt layup from 1 ft,83,86
397,4,3:21.0,,Technical foul by C. Zeller,83,86
398,4,3:21.0,Technical foul by N. Hilário,,83,86
399,4,3:21.0,,M. Kidd-Gilchrist enters the game for L. Stephenson,83,86
400,4,3:04.0,Personal foul by A. Jefferson (drawn by J. Wall),,83,86
401,4,2:57.0,Turnover by J. Wall (bad pass; steal by G. Henderson),,83,86
402,4,2:52.0,,G. Henderson misses 2-pt layup from 1 ft,83,86
403,4,2:52.0,,Offensive rebound by M. Kidd-Gilchrist,83,86
404,4,2:52.0,,Shooting foul by J. Wall (drawn by M. Kidd-Gilchrist),83,86
405,4,2:52.0,Washington full timeout,,83,86
406,4,2:52.0,,M. Kidd-Gilchrist makes free throw 1 of 2,83,87
407,4,2:52.0,,M. Kidd-Gilchrist makes free throw 2 of 2,83,88
408,4,2:32.0,M. Gortat misses 2-pt layup from 1 ft,,83,88
409,4,2:30.0,Offensive rebound by M. Gortat,,83,88
410,4,2:28.0,M. Gortat misses 2-pt layup from 1 ft (block by A. Jefferson),,83,88
411,4,2:26.0,,Defensive rebound by G. Henderson,83,88
412,4,2:16.0,,A. Jefferson misses 2-pt jump shot from 16 ft,83,88
413,4,2:15.0,Defensive rebound by N. Hilário,,83,88
414,4,2:00.0,J. Wall misses 2-pt jump shot from 17 ft,,83,88
415,4,1:58.0,,Defensive rebound by G. Henderson,83,88
416,4,1:36.0,,B. Roberts makes 2-pt jump shot from 20 ft,83,90
417,4,1:23.0,P. Pierce makes 3-pt jump shot from 26 ft (assist by J. Wall),,86,90
418,4,1:06.0,,A. Jefferson misses 2-pt layup from 1 ft,86,90
419,4,1:03.0,,Offensive rebound by A. Jefferson,86,90
420,4,0:39.0,,A. Jefferson misses 2-pt jump shot from 9 ft,86,90
421,4,0:36.0,,Offensive rebound by M. Kidd-Gilchrist,86,90
422,4,0:36.0,,Charlotte full timeout,86,90
423,4,0:36.0,G. Temple enters the game for M. Gortat,,86,90
424,4,0:36.0,,M. Williams enters the game for M. Kidd-Gilchrist,86,90
425,4,0:36.0,,G. Neal enters the game for C. Zeller,86,90
426,4,0:29.0,,Personal foul by G. Temple (drawn by G. Henderson),86,90
427,4,0:29.0,,G. Henderson makes free throw 1 of 2,86,91
428,4,0:29.0,,C. Zeller enters the game for M. Williams,86,91
429,4,0:29.0,,M. Kidd-Gilchrist enters the game for G. Neal,86,91
430,4,0:29.0,M. Gortat enters the game for G. Temple,,86,91
431,4,0:29.0,,G. Henderson makes free throw 2 of 2,86,92
432,4,0:29.0,Washington full timeout,,86,92
433,4,0:29.0,,M. Williams enters the game for A. Jefferson,86,92
434,4,0:29.0,O. Porter enters the game for M. Gortat,,86,92
435,4,0:22.0,Shooting foul by C. Zeller (drawn by N. Hilário),,86,92
436,4,0:22.0,N. Hilário makes free throw 1 of 2,,87,92
437,4,0:22.0,G. Temple enters the game for P. Pierce,,87,92
438,4,0:22.0,N. Hilário misses free throw 2 of 2,,87,92
439,4,0:21.0,,Defensive rebound by M. Kidd-Gilchrist,87,92
440,4,0:21.0,,Personal take foul by R. Butler (drawn by M. Kidd-Gilchrist),87,92
441,4,0:21.0,,M. Kidd-Gilchrist makes free throw 1 of 2,87,93
442,4,0:21.0,,M. Kidd-Gilchrist makes free throw 2 of 2,87,94
443,4,0:21.0,Washington full timeout,,87,94
444,4,0:21.0,M. Gortat enters the game for G. Temple,,87,94
445,4,0:21.0,P. Pierce enters the game for O. Porter,,87,94
446,4,0:17.0,J. Wall misses 2-pt layup from 1 ft,,87,94
447,4,0:16.0,,Defensive rebound by B. Roberts,87,94
