,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,SACRAMENTO_ACTION,MILWAUKEE_SCORE,SACRAMENTO_SCORE
381,4,4:31.0,J. Bayless misses 2-pt layup at rim,,103,95
382,4,4:31.0,,Defensive rebound by Team,103,95
383,4,4:31.0,,D. Williams enters the game for R. Sessions,103,95
384,4,4:13.0,,D. Cousins makes 2-pt layup at rim (assist by R. Gay),103,97
385,4,4:13.0,,Shooting foul by J. O'Bryant (drawn by D. Cousins),103,97
386,4,4:13.0,Z. Pachulia enters the game for J. O'Bryant,,103,97
387,4,4:13.0,,D. Cousins makes free throw 1 of 1,103,98
388,4,3:55.0,B. Knight makes 2-pt layup from 1 ft,,105,98
389,4,3:31.0,,D. Collison makes 3-pt jump shot from 22 ft (assist by R. Gay),105,101
390,4,3:09.0,J. Bayless misses 2-pt jump shot from 20 ft,,105,101
391,4,3:09.0,,Defensive rebound by R. Gay,105,101
392,4,3:00.0,,R. Gay misses 2-pt jump shot from 3 ft,105,101
393,4,2:59.0,Defensive rebound by B. Knight,,105,101
394,4,2:49.0,J. Dudley misses 2-pt jump shot from 15 ft,,105,101
395,4,2:48.0,,Defensive rebound by D. Cousins,105,101
396,4,2:35.0,,D. Collison misses 2-pt jump shot from 16 ft,105,101
397,4,2:35.0,Defensive rebound by J. Bayless,,105,101
398,4,2:19.0,B. Knight misses 2-pt jump shot from 14 ft,,105,101
399,4,2:18.0,,Defensive rebound by D. Williams,105,101
400,4,2:14.0,,Sacramento full timeout,105,101
401,4,2:14.0,Milwaukee full timeout,,105,101
402,4,2:01.0,,D. Cousins misses 2-pt jump shot from 7 ft,105,101
403,4,2:00.0,Defensive rebound by J. Dudley,,105,101
404,4,1:45.0,B. Knight misses 2-pt layup from 1 ft,,105,101
405,4,1:44.0,,Defensive rebound by B. McLemore,105,101
406,4,1:35.0,,R. Gay makes 2-pt jump shot from 4 ft,105,103
407,4,1:14.0,B. Knight misses 3-pt jump shot from 25 ft,,105,103
408,4,1:14.0,,Defensive rebound by Team,105,103
409,4,1:01.0,,R. Gay makes 2-pt layup from 3 ft,105,105
410,4,0:43.0,Z. Pachulia makes 2-pt layup at rim (assist by J. Bayless),,107,105
411,4,0:30.0,,Personal foul by J. Bayless (drawn by B. McLemore),107,105
412,4,0:30.0,,B. McLemore makes free throw 1 of 2,107,106
413,4,0:30.0,,B. McLemore makes free throw 2 of 2,107,107
414,4,0:08.0,J. Dudley misses 3-pt jump shot from 25 ft,,107,107
415,4,0:08.0,Offensive rebound by Z. Pachulia,,107,107
416,4,0:07.0,Shooting foul by B. McLemore (drawn by Z. Pachulia),,107,107
417,4,0:07.0,Z. Pachulia makes free throw 1 of 2,,108,107
418,4,0:07.0,,R. Hollins enters the game for D. Williams,108,107
419,4,0:07.0,Z. Pachulia misses free throw 2 of 2,,108,107
420,4,0:06.0,,Defensive rebound by D. Cousins,108,107
421,4,0:06.0,,Sacramento full timeout,108,107
422,4,0:06.0,,D. Williams enters the game for R. Hollins,108,107
423,4,0:00.0,,D. Cousins misses 2-pt jump shot from 14 ft,108,107
424,4,0:00.0,,Offensive rebound by Team,108,107
