,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,PORTLAND_ACTION,NEW ORLEANS_SCORE,PORTLAND_SCORE
388,4,2:42.0,Ö. Aşık misses 2-pt dunk at rim (block by L. Aldridge),,85,91
389,4,2:39.0,,Defensive rebound by A. Afflalo,85,91
390,4,2:39.0,,Shooting foul by T. Evans (drawn by N. Batum),85,91
391,4,2:39.0,Official timeout,,85,91
392,4,2:39.0,R. Anderson enters the game for Ö. Aşık,,85,91
393,4,2:39.0,,N. Batum makes free throw 1 of 2,85,92
394,4,2:39.0,,N. Batum makes free throw 2 of 2,85,93
395,4,2:25.0,Turnover by T. Evans (bad pass; steal by C. Kaman),,85,93
396,4,2:18.0,,L. Aldridge makes 2-pt dunk at rim (assist by N. Batum),85,95
397,4,2:03.0,R. Anderson makes 3-pt jump shot from 26 ft (assist by T. Evans),,88,95
398,4,1:37.0,,D. Lillard misses 2-pt layup from 1 ft,88,95
399,4,1:37.0,,Offensive rebound by C. Kaman,88,95
400,4,1:37.0,,C. Kaman makes 2-pt layup at rim,88,97
401,4,1:21.0,E. Gordon misses 2-pt jump shot from 15 ft,,88,97
402,4,1:20.0,,Defensive rebound by N. Batum,88,97
403,4,1:04.0,,D. Lillard makes 2-pt layup from 1 ft,88,99
404,4,1:04.0,New Orleans full timeout,,88,99
405,4,0:54.0,Q. Pondexter misses 2-pt jump shot from 20 ft,,88,99
406,4,0:53.0,,Defensive rebound by Team,88,99
407,4,0:31.0,,Turnover by D. Lillard (lost ball),88,99
408,4,0:18.0,A. Davis makes 2-pt jump shot from 6 ft (assist by T. Evans),,90,99
