,QUARTER,TIME_REMAINING,ATLANTA_ACTION,HOUSTON_ACTION,ATLANTA_SCORE,HOUSTON_SCORE
382,4,4:14.0,,J. Terry enters the game for D. Motiejūnas,88,87
383,4,4:14.0,D. Carroll makes free throw 2 of 2,,89,87
384,4,4:03.0,Violation by K. Korver (kicked ball),,89,87
385,4,3:51.0,,Offensive foul by D. Howard (drawn by A. Horford),89,87
386,4,3:51.0,,Turnover by D. Howard (offensive foul),89,87
387,4,3:39.0,D. Schröder misses 3-pt jump shot from 22 ft,,89,87
388,4,3:37.0,Offensive rebound by P. Millsap,,89,87
389,4,3:31.0,Personal foul by P. Beverley (drawn by P. Millsap),,89,87
390,4,3:31.0,,Violation by Team (delay of game),89,87
391,4,3:31.0,P. Millsap misses free throw 1 of 2,,89,87
392,4,3:31.0,Offensive rebound by Team,,89,87
393,4,3:31.0,P. Millsap makes free throw 2 of 2,,90,87
394,4,3:08.0,,P. Beverley makes 3-pt jump shot from 24 ft (assist by J. Harden),90,90
395,4,2:55.0,Turnover by D. Schröder (bad pass; steal by J. Harden),,90,90
396,4,2:32.0,,J. Terry misses 3-pt jump shot from 25 ft,90,90
397,4,2:31.0,,Offensive rebound by P. Beverley,90,90
398,4,2:11.0,,Turnover by J. Terry (traveling),90,90
399,4,2:11.0,Atlanta full timeout,,90,90
400,4,1:54.0,P. Millsap makes 2-pt layup from 2 ft (assist by A. Horford),,92,90
401,4,1:37.0,,J. Harden misses 2-pt layup from 3 ft,92,90
402,4,1:35.0,Defensive rebound by A. Horford,,92,90
403,4,1:29.0,K. Korver makes 3-pt jump shot from 25 ft (assist by D. Schröder),,95,90
404,4,1:29.0,,Houston full timeout,95,90
405,4,1:20.0,,J. Terry misses 2-pt jump shot from 8 ft,95,90
406,4,1:19.0,Defensive rebound by P. Millsap,,95,90
407,4,0:59.0,Personal foul by D. Howard (drawn by D. Schröder),,95,90
408,4,0:59.0,D. Schröder makes free throw 1 of 2,,96,90
409,4,0:59.0,D. Schröder makes free throw 2 of 2,,97,90
410,4,0:50.0,,Shooting foul by D. Schröder (drawn by D. Howard),97,90
411,4,0:50.0,,D. Howard makes free throw 1 of 2,97,91
412,4,0:50.0,P. Antić enters the game for D. Carroll,,97,91
413,4,0:50.0,,D. Howard makes free throw 2 of 2,97,92
414,4,0:47.0,Personal foul by P. Beverley (drawn by A. Horford),,97,92
415,4,0:47.0,A. Horford makes free throw 1 of 2,,98,92
416,4,0:47.0,D. Carroll enters the game for P. Antić,,98,92
417,4,0:47.0,A. Horford makes free throw 2 of 2,,99,92
418,4,0:40.0,,J. Harden misses 3-pt jump shot from 24 ft,99,92
419,4,0:37.0,Defensive rebound by P. Millsap,,99,92
420,4,0:32.0,Shooting foul by J. Harden (drawn by D. Carroll),,99,92
421,4,0:32.0,D. Carroll makes free throw 1 of 2,,100,92
422,4,0:32.0,D. Carroll misses free throw 2 of 2,,100,92
423,4,0:28.0,,Defensive rebound by J. Harden,100,92
424,4,0:27.0,,P. Beverley makes 2-pt layup from 1 ft (assist by J. Harden),100,94
425,4,0:27.0,Personal take foul by P. Beverley (drawn by K. Korver),,100,94
426,4,0:27.0,,N. Johnson enters the game for P. Beverley,100,94
427,4,0:27.0,K. Korver makes free throw 1 of 2,,101,94
428,4,0:27.0,K. Korver makes free throw 2 of 2,,102,94
429,4,0:14.0,,J. Terry makes 3-pt jump shot from 25 ft (assist by J. Harden),102,97
430,4,0:13.0,Personal take foul by T. Ariza (drawn by K. Korver),,102,97
431,4,0:13.0,K. Korver makes free throw 1 of 2,,103,97
432,4,0:13.0,K. Korver makes free throw 2 of 2,,104,97
433,4,0:07.0,,J. Terry misses 3-pt jump shot from 29 ft,104,97
434,4,0:04.0,Defensive rebound by D. Schröder,,104,97
