,QUARTER,TIME_REMAINING,DALLAS_ACTION,NEW ORLEANS_ACTION,DALLAS_SCORE,NEW ORLEANS_SCORE
384,4,6:49.0,C. Parsons enters the game for D. Nowitzki,,98,96
385,4,6:49.0,M. Ellis enters the game for A. Aminu,,98,96
386,4,6:49.0,,E. Gordon enters the game for Ö. Aşık,98,96
387,4,6:35.0,C. Parsons makes 3-pt jump shot from 27 ft (assist by J. Barea),,101,96
388,4,6:17.0,,J. Holiday makes 2-pt layup from 2 ft,101,98
389,4,5:52.0,M. Ellis makes 2-pt layup from 2 ft,,103,98
390,4,5:33.0,,T. Evans misses 2-pt layup from 1 ft,103,98
391,4,5:31.0,Defensive rebound by T. Chandler,,103,98
392,4,5:29.0,Turnover by C. Parsons (lost ball; steal by R. Anderson),,103,98
393,4,5:29.0,,Personal foul by J. Barea (drawn by J. Holiday),103,98
394,4,5:29.0,J. Nelson enters the game for J. Barea,,103,98
395,4,5:25.0,,Personal foul by J. Nelson (drawn by J. Holiday),103,98
396,4,5:10.0,,A. Davis misses 2-pt jump shot from 11 ft,103,98
397,4,5:09.0,Defensive rebound by M. Ellis,,103,98
398,4,5:04.0,T. Chandler misses 2-pt layup from 1 ft,,103,98
399,4,5:02.0,,Defensive rebound by R. Anderson,103,98
400,4,4:57.0,,E. Gordon misses 3-pt jump shot from 24 ft,103,98
401,4,4:55.0,,Offensive rebound by T. Evans,103,98
402,4,4:51.0,,T. Evans misses 3-pt jump shot from 22 ft,103,98
403,4,4:50.0,Defensive rebound by D. Harris,,103,98
404,4,4:38.0,T. Chandler makes 2-pt layup from 1 ft (assist by D. Harris),,105,98
405,4,4:21.0,Offensive charge foul by E. Gordon (drawn by J. Nelson),,105,98
406,4,4:21.0,,Turnover by E. Gordon (offensive foul),105,98
407,4,4:03.0,C. Parsons misses 3-pt jump shot from 22 ft,,105,98
408,4,4:02.0,,Defensive rebound by T. Evans,105,98
409,4,3:57.0,Offensive charge foul by T. Evans (drawn by D. Harris),,105,98
410,4,3:57.0,,Turnover by T. Evans (offensive foul),105,98
411,4,3:57.0,D. Nowitzki enters the game for J. Nelson,,105,98
412,4,3:46.0,Turnover by M. Ellis (bad pass; steal by A. Davis),,105,98
413,4,3:44.0,,Shooting foul by M. Ellis (drawn by A. Davis),105,98
414,4,3:44.0,,A. Davis makes free throw 1 of 2,105,99
415,4,3:44.0,,Ö. Aşık enters the game for R. Anderson,105,99
416,4,3:44.0,,A. Davis makes free throw 2 of 2,105,100
417,4,3:44.0,Dallas full timeout,,105,100
418,4,3:27.0,D. Harris misses 3-pt jump shot from 26 ft,,105,100
419,4,3:24.0,,Defensive rebound by Ö. Aşık,105,100
420,4,3:07.0,,Shooting block foul by T. Chandler (drawn by A. Davis),105,100
421,4,3:07.0,,A. Davis makes free throw 1 of 2,105,101
422,4,3:07.0,J. Nelson enters the game for D. Harris,,105,101
423,4,3:07.0,,A. Davis makes free throw 2 of 2,105,102
424,4,2:52.0,T. Chandler makes 2-pt dunk at rim (assist by D. Nowitzki),,107,102
425,4,2:39.0,,Shooting foul by D. Nowitzki (drawn by Ö. Aşık),107,102
426,4,2:39.0,,Ö. Aşık makes free throw 1 of 2,107,103
427,4,2:39.0,,Ö. Aşık misses free throw 2 of 2,107,103
428,4,2:38.0,Defensive rebound by T. Chandler,,107,103
429,4,2:14.0,D. Nowitzki misses 2-pt jump shot from 10 ft,,107,103
430,4,2:12.0,,Defensive rebound by T. Evans,107,103
431,4,2:04.0,,Turnover by E. Gordon (bad pass),107,103
432,4,1:43.0,C. Parsons misses 3-pt jump shot from 26 ft,,107,103
433,4,1:42.0,,Defensive rebound by A. Davis,107,103
434,4,1:31.0,,T. Evans misses 2-pt jump shot from 4 ft,107,103
435,4,1:31.0,,Offensive rebound by Team,107,103
436,4,1:31.0,,R. Anderson enters the game for E. Gordon,107,103
437,4,1:14.0,,T. Evans misses 2-pt jump shot from 18 ft,107,103
438,4,1:12.0,Defensive rebound by J. Nelson,,107,103
439,4,0:57.0,Personal foul by T. Evans (drawn by D. Nowitzki),,107,103
440,4,0:50.0,D. Nowitzki makes 2-pt jump shot from 12 ft (assist by J. Nelson),,109,103
441,4,0:50.0,,New Orleans full timeout,109,103
442,4,0:50.0,A. Aminu enters the game for C. Parsons,,109,103
443,4,0:50.0,R. Jefferson enters the game for D. Nowitzki,,109,103
444,4,0:50.0,D. Harris enters the game for J. Nelson,,109,103
445,4,0:42.0,,J. Holiday misses 3-pt jump shot from 25 ft,109,103
446,4,0:40.0,Defensive rebound by A. Aminu,,109,103
447,4,0:22.0,D. Harris misses 2-pt layup from 2 ft,,109,103
448,4,0:20.0,,Defensive rebound by A. Davis,109,103
449,4,0:12.0,,T. Evans misses 3-pt jump shot from 24 ft,109,103
450,4,0:10.0,Defensive rebound by A. Aminu,,109,103
451,4,0:09.0,Personal take foul by J. Holiday (drawn by A. Aminu),,109,103
452,4,0:09.0,A. Aminu misses free throw 1 of 2,,109,103
453,4,0:09.0,Offensive rebound by Team,,109,103
454,4,0:09.0,A. Aminu misses free throw 2 of 2,,109,103
455,4,0:09.0,,Defensive rebound by Ö. Aşık,109,103
456,4,0:09.0,,New Orleans full timeout,109,103
457,4,0:02.0,,J. Holiday misses 3-pt jump shot from 24 ft,109,103
458,4,0:02.0,,Offensive rebound by Team,109,103
459,4,0:02.0,Loose ball foul by T. Chandler (drawn by Ö. Aşık),,109,103
460,4,0:02.0,,Ö. Aşık makes free throw 1 of 2,109,104
461,4,0:02.0,,Ö. Aşık misses free throw 2 of 2,109,104
462,4,0:00.0,Defensive rebound by Team,,109,104
