,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,LA LAKERS_ACTION,LA CLIPPERS_SCORE,LA LAKERS_SCORE
387,4,7:55.0,D. Jordan makes 2-pt dunk at rim (assist by C. Paul),,97,97
388,4,7:30.0,,J. Hill makes 2-pt jump shot from 15 ft (assist by R. Price),97,99
389,4,7:14.0,C. Paul misses 3-pt jump shot from 27 ft,,97,99
390,4,7:13.0,,Defensive rebound by J. Hill,97,99
391,4,7:04.0,,J. Hill makes 2-pt jump shot from 20 ft (assist by R. Price),97,101
392,4,6:39.0,Shooting foul by E. Davis (drawn by B. Griffin),,97,101
393,4,6:39.0,B. Griffin makes free throw 1 of 2,,98,101
394,4,6:39.0,,C. Boozer enters the game for E. Davis,98,101
395,4,6:39.0,,W. Johnson enters the game for R. Price,98,101
396,4,6:39.0,,J. Lin enters the game for W. Ellington,98,101
397,4,6:39.0,B. Griffin makes free throw 2 of 2,,99,101
398,4,6:23.0,,Personal foul by D. Jordan (drawn by J. Hill),99,101
399,4,6:18.0,,K. Bryant misses 2-pt jump shot from 17 ft,99,101
400,4,6:17.0,Defensive rebound by Team,,99,101
401,4,6:07.0,Shooting foul by W. Johnson (drawn by J. Crawford),,99,101
402,4,6:07.0,J. Crawford makes free throw 1 of 2,,100,101
403,4,6:07.0,J. Crawford makes free throw 2 of 2,,101,101
404,4,5:56.0,,Shooting foul by J. Crawford (drawn by K. Bryant),101,101
405,4,5:56.0,,LA Lakers full timeout,101,101
406,4,5:56.0,,K. Bryant makes free throw 1 of 2,101,102
407,4,5:56.0,,K. Bryant makes free throw 2 of 2,101,103
408,4,5:40.0,Shooting foul by C. Boozer (drawn by B. Griffin),,101,103
409,4,5:40.0,B. Griffin makes free throw 1 of 2,,102,103
410,4,5:40.0,B. Griffin makes free throw 2 of 2,,103,103
411,4,5:25.0,,W. Johnson misses 2-pt jump shot from 3 ft,103,103
412,4,5:24.0,Defensive rebound by B. Griffin,,103,103
413,4,5:03.0,B. Griffin misses 2-pt jump shot from 14 ft,,103,103
414,4,5:01.0,,Defensive rebound by K. Bryant,103,103
415,4,4:39.0,,J. Lin makes 3-pt jump shot from 25 ft,103,106
416,4,4:22.0,Shooting foul by W. Johnson (drawn by J. Crawford),,103,106
417,4,4:22.0,,W. Ellington enters the game for W. Johnson,103,106
418,4,4:22.0,J. Crawford makes free throw 1 of 3,,104,106
419,4,4:22.0,J. Crawford makes free throw 2 of 3,,105,106
420,4,4:22.0,J. Crawford makes free throw 3 of 3,,106,106
421,4,4:06.0,,J. Lin misses 2-pt jump shot from 3 ft (block by D. Jordan),106,106
422,4,4:05.0,Defensive rebound by J. Crawford,,106,106
423,4,4:00.0,Shooting foul by K. Bryant (drawn by J. Crawford),,106,106
424,4,4:00.0,J. Crawford misses free throw 1 of 2,,106,106
425,4,4:00.0,Offensive rebound by Team,,106,106
426,4,4:00.0,J. Crawford makes free throw 2 of 2,,107,106
427,4,3:43.0,,Personal foul by J. Redick (drawn by J. Lin),107,106
428,4,3:39.0,,Personal foul by C. Paul (drawn by K. Bryant),107,106
429,4,3:28.0,,K. Bryant misses 3-pt jump shot from 25 ft,107,106
430,4,3:27.0,Defensive rebound by D. Jordan,,107,106
431,4,3:16.0,J. Crawford misses 3-pt jump shot from 25 ft,,107,106
432,4,3:15.0,,Defensive rebound by J. Lin,107,106
433,4,3:02.0,,Turnover by C. Boozer (lost ball; steal by D. Jordan),107,106
434,4,2:59.0,Offensive foul by B. Griffin (drawn by J. Lin),,107,106
435,4,2:59.0,Turnover by B. Griffin (offensive foul),,107,106
436,4,2:59.0,LA Clippers full timeout,,107,106
437,4,2:43.0,,K. Bryant misses 2-pt jump shot from 16 ft,107,106
438,4,2:41.0,Defensive rebound by J. Crawford,,107,106
439,4,2:28.0,B. Griffin makes 2-pt layup at rim (assist by J. Redick),,109,106
440,4,2:04.0,,W. Ellington makes 3-pt jump shot from 25 ft (assist by K. Bryant),109,109
441,4,1:37.0,J. Crawford makes 3-pt jump shot from 28 ft (assist by B. Griffin),,112,109
442,4,1:19.0,,K. Bryant makes 2-pt jump shot from 15 ft,112,111
443,4,1:01.0,B. Griffin misses 2-pt jump shot from 14 ft,,112,111
444,4,0:58.0,Offensive rebound by D. Jordan,,112,111
445,4,0:41.0,C. Paul misses 2-pt jump shot from 5 ft (block by J. Hill),,112,111
446,4,0:39.0,,Defensive rebound by W. Ellington,112,111
447,4,0:28.0,,K. Bryant misses 2-pt jump shot from 16 ft,112,111
448,4,0:26.0,Defensive rebound by B. Griffin,,112,111
449,4,0:21.0,Personal foul by K. Bryant (drawn by B. Griffin),,112,111
450,4,0:21.0,B. Griffin makes free throw 1 of 2,,113,111
451,4,0:21.0,B. Griffin makes free throw 2 of 2,,114,111
452,4,0:21.0,,LA Lakers full timeout,114,111
453,4,0:17.0,,K. Bryant misses 3-pt jump shot from 25 ft,114,111
454,4,0:16.0,Defensive rebound by J. Redick,,114,111
455,4,0:15.0,Personal take foul by J. Lin (drawn by J. Redick),,114,111
456,4,0:15.0,J. Redick makes free throw 1 of 2,,115,111
457,4,0:15.0,J. Redick makes free throw 2 of 2,,116,111
458,4,0:15.0,,LA Lakers full timeout,116,111
459,4,0:11.0,,J. Hill misses 2-pt jump shot from 13 ft,116,111
460,4,0:10.0,Defensive rebound by D. Jordan,,116,111
461,4,0:06.0,Personal take foul by K. Bryant (drawn by J. Redick),,116,111
462,4,0:06.0,J. Redick makes free throw 1 of 2,,117,111
463,4,0:06.0,J. Redick makes free throw 2 of 2,,118,111
