,QUARTER,TIME_REMAINING,HOUSTON_ACTION,GOLDEN STATE_ACTION,HOUSTON_SCORE,GOLDEN STATE_SCORE
388,4,8:23.0,,A. Iguodala makes 2-pt layup from 1 ft (assist by S. Livingston),84,108
389,4,8:05.0,A. Shved misses 3-pt jump shot from 28 ft,,84,108
390,4,8:04.0,Offensive rebound by J. Dorsey,,84,108
391,4,7:59.0,J. Terry makes 3-pt jump shot from 26 ft (assist by J. Dorsey),,87,108
392,4,7:49.0,,Personal foul by J. Dorsey (drawn by S. Livingston),87,108
393,4,7:49.0,Official timeout,,87,108
394,4,7:37.0,,S. Livingston makes 2-pt jump shot from 12 ft,87,110
395,4,7:24.0,K. Papanikolaou misses 3-pt jump shot from 26 ft,,87,110
396,4,7:23.0,Offensive rebound by C. Brewer,,87,110
397,4,7:19.0,J. Terry misses 3-pt jump shot from 25 ft,,87,110
398,4,7:18.0,,Defensive rebound by A. Iguodala,87,110
399,4,7:03.0,,A. Iguodala misses 3-pt jump shot from 25 ft,87,110
400,4,7:02.0,Defensive rebound by J. Dorsey,,87,110
401,4,6:55.0,A. Shved makes 2-pt dunk at rim,,89,110
402,4,6:37.0,,H. Barnes misses 2-pt jump shot from 6 ft,89,110
403,4,6:35.0,,Offensive rebound by D. Lee,89,110
404,4,6:35.0,,D. Lee makes 2-pt tip-in at rim,89,112
405,4,6:25.0,Turnover by J. Dorsey (bad pass),,89,112
406,4,6:07.0,,L. Barbosa misses 2-pt jump shot from 9 ft,89,112
407,4,6:06.0,Defensive rebound by J. Dorsey,,89,112
408,4,6:00.0,C. Brewer makes 3-pt jump shot from 24 ft (assist by J. Dorsey),,92,112
409,4,5:40.0,,D. Lee misses 2-pt jump shot from 19 ft,92,112
410,4,5:38.0,Defensive rebound by K. Papanikolaou,,92,112
411,4,5:33.0,A. Shved makes 3-pt jump shot from 25 ft (assist by K. Papanikolaou),,95,112
412,4,5:26.0,,Golden State full timeout,95,112
413,4,5:26.0,,J. Holiday enters the game for A. Iguodala,95,112
414,4,5:11.0,,S. Livingston makes 2-pt jump shot from 14 ft,95,114
415,4,4:58.0,C. Brewer misses 2-pt layup at rim,,95,114
416,4,4:57.0,Offensive rebound by J. Dorsey,,95,114
417,4,4:55.0,J. Dorsey misses 2-pt layup from 1 ft,,95,114
418,4,4:53.0,,Defensive rebound by D. Lee,95,114
419,4,4:47.0,,Turnover by D. Lee (bad pass; steal by J. Terry),95,114
420,4,4:43.0,Shooting foul by H. Barnes (drawn by A. Shved),,95,114
421,4,4:43.0,A. Shved makes free throw 1 of 2,,96,114
422,4,4:43.0,,M. Speights enters the game for D. Lee,96,114
423,4,4:43.0,,B. Rush enters the game for J. Holiday,96,114
424,4,4:43.0,A. Shved makes free throw 2 of 2,,97,114
425,4,4:27.0,,M. Speights misses 2-pt jump shot from 16 ft,97,114
426,4,4:26.0,,Offensive rebound by H. Barnes,97,114
427,4,4:19.0,,B. Rush misses 3-pt jump shot from 25 ft,97,114
428,4,4:17.0,Defensive rebound by C. Brewer,,97,114
429,4,4:12.0,C. Brewer makes 2-pt layup at rim,,99,114
430,4,4:12.0,Shooting foul by M. Speights (drawn by C. Brewer),,99,114
431,4,4:12.0,C. Brewer makes free throw 1 of 1,,100,114
432,4,3:54.0,,Turnover by L. Barbosa (bad pass),100,114
433,4,3:47.0,C. Brewer misses 3-pt jump shot from 27 ft,,100,114
434,4,3:46.0,Offensive rebound by J. Dorsey,,100,114
435,4,3:36.0,J. Terry makes 3-pt jump shot from 23 ft (assist by A. Shved),,103,114
436,4,3:35.0,,Golden State full timeout,103,114
437,4,3:35.0,,K. Thompson enters the game for H. Barnes,103,114
438,4,3:35.0,,D. Green enters the game for L. Barbosa,103,114
439,4,3:35.0,,S. Curry enters the game for S. Livingston,103,114
440,4,3:24.0,,D. Green misses 2-pt layup from 1 ft,103,114
441,4,3:23.0,Defensive rebound by K. Papanikolaou,,103,114
442,4,3:14.0,J. Dorsey makes 2-pt dunk at rim (assist by C. Brewer),,105,114
443,4,3:02.0,,Personal foul by J. Dorsey (drawn by D. Green),105,114
444,4,2:57.0,,Shooting foul by J. Dorsey (drawn by M. Speights),105,114
445,4,2:57.0,,M. Speights makes free throw 1 of 2,105,115
446,4,2:57.0,,M. Speights makes free throw 2 of 2,105,116
447,4,2:43.0,C. Brewer misses 2-pt layup at rim (block by M. Speights),,105,116
448,4,2:43.0,Offensive rebound by Team,,105,116
449,4,2:40.0,K. Papanikolaou makes 2-pt layup from 1 ft (assist by C. Brewer),,107,116
450,4,2:23.0,,K. Thompson makes 3-pt jump shot from 27 ft (assist by S. Curry),107,119
451,4,2:13.0,J. Terry misses 2-pt jump shot from 15 ft,,107,119
452,4,2:12.0,,Defensive rebound by M. Speights,107,119
453,4,2:02.0,,S. Curry misses 2-pt jump shot from 10 ft,107,119
454,4,2:01.0,,Offensive rebound by M. Speights,107,119
455,4,2:01.0,,M. Speights misses 2-pt tip-in at rim,107,119
456,4,1:59.0,Defensive rebound by J. Dorsey,,107,119
457,4,1:51.0,C. Brewer misses 3-pt jump shot from 28 ft,,107,119
458,4,1:50.0,,Defensive rebound by B. Rush,107,119
459,4,1:38.0,,M. Speights makes 2-pt dunk at rim (assist by S. Curry),107,121
460,4,1:34.0,Shooting foul by D. Green (drawn by C. Brewer),,107,121
461,4,1:34.0,C. Brewer misses free throw 1 of 2,,107,121
462,4,1:34.0,Offensive rebound by Team,,107,121
463,4,1:34.0,C. Brewer makes free throw 2 of 2,,108,121
464,4,1:20.0,,M. Speights makes 2-pt jump shot from 16 ft (assist by S. Curry),108,123
465,4,1:15.0,J. Terry makes 3-pt jump shot from 26 ft,,111,123
466,4,0:59.0,,K. Thompson misses 3-pt jump shot from 25 ft,111,123
467,4,0:57.0,,Offensive rebound by Team,111,123
468,4,0:49.0,,Turnover by S. Curry (bad pass; steal by C. Brewer),111,123
469,4,0:46.0,A. Shved makes 2-pt layup at rim (assist by K. Papanikolaou),,113,123
470,4,0:41.0,,Personal foul by K. Papanikolaou (drawn by D. Green),113,123
471,4,0:29.0,,Turnover by D. Green (bad pass; steal by J. Dorsey),113,123
472,4,0:25.0,Turnover by A. Shved (lost ball; steal by K. Thompson),,113,123
473,4,0:06.0,,M. Speights makes 3-pt jump shot from 23 ft (assist by S. Curry),113,126
