,QUARTER,TIME_REMAINING,INDIANA_ACTION,DETROIT_ACTION,INDIANA_SCORE,DETROIT_SCORE
384,4,4:45.0,Personal foul by D. Augustin (drawn by C. Watson),,99,112
385,4,4:34.0,C. Watson makes 3-pt jump shot from 26 ft (assist by L. Scola),,102,112
386,4,4:31.0,,Personal take foul by L. Scola (drawn by A. Drummond),102,112
387,4,4:31.0,,A. Drummond makes free throw 1 of 2,102,113
388,4,4:31.0,,B. Jennings enters the game for J. Meeks,102,113
389,4,4:31.0,,A. Drummond misses free throw 2 of 2,102,113
390,4,4:29.0,Defensive rebound by L. Scola,,102,113
391,4,4:13.0,G. Hill misses 2-pt jump shot from 7 ft,,102,113
392,4,4:12.0,Offensive rebound by L. Scola,,102,113
393,4,4:11.0,L. Scola makes 2-pt layup from 1 ft,,104,113
394,4,4:09.0,,Personal take foul by D. West (drawn by A. Drummond),104,113
395,4,4:09.0,,A. Drummond misses free throw 1 of 2,104,113
396,4,4:09.0,,Offensive rebound by Team,104,113
397,4,4:09.0,,A. Drummond misses free throw 2 of 2,104,113
398,4,4:08.0,Defensive rebound by L. Scola,,104,113
399,4,3:57.0,S. Hill misses 2-pt jump shot from 4 ft (block by A. Drummond),,104,113
400,4,3:57.0,Offensive rebound by L. Scola,,104,113
401,4,3:57.0,L. Scola makes 2-pt layup at rim,,106,113
402,4,3:57.0,Shooting foul by A. Drummond (drawn by L. Scola),,106,113
403,4,3:57.0,,J. Jerebko enters the game for A. Drummond,106,113
404,4,3:57.0,L. Scola misses free throw 1 of 1,,106,113
405,4,3:56.0,Offensive rebound by D. West,,106,113
406,4,3:39.0,Turnover by C. Watson (lost ball; steal by G. Monroe),,106,113
407,4,3:32.0,,D. Augustin misses 3-pt jump shot from 26 ft,106,113
408,4,3:31.0,,Offensive rebound by G. Monroe,106,113
409,4,3:11.0,,G. Monroe misses 2-pt layup at rim,106,113
410,4,3:10.0,Defensive rebound by D. West,,106,113
411,4,3:06.0,,Offensive charge foul by G. Hill (drawn by D. Augustin),106,113
412,4,3:06.0,Turnover by G. Hill (offensive foul),,106,113
413,4,3:06.0,Violation by Team (jump ball),,106,113
414,4,2:52.0,,Shooting foul by D. West (drawn by G. Monroe),106,113
415,4,2:52.0,,Detroit full timeout,106,113
416,4,2:52.0,,G. Monroe makes free throw 1 of 2,106,114
417,4,2:52.0,,G. Monroe makes free throw 2 of 2,106,115
418,4,2:34.0,G. Hill misses 3-pt jump shot from 26 ft,,106,115
419,4,2:34.0,,Defensive rebound by Team,106,115
420,4,2:34.0,,Personal foul by L. Scola (drawn by J. Jerebko),106,115
421,4,2:34.0,,J. Jerebko makes free throw 1 of 2,106,116
422,4,2:34.0,C. Copeland enters the game for S. Hill,,106,116
423,4,2:34.0,,J. Jerebko makes free throw 2 of 2,106,117
424,4,2:21.0,L. Scola misses 3-pt jump shot from 22 ft,,106,117
425,4,2:20.0,,Defensive rebound by K. Caldwell-Pope,106,117
426,4,1:59.0,,J. Jerebko makes 2-pt jump shot from 21 ft (assist by D. Augustin),106,119
427,4,1:49.0,D. West misses 2-pt jump shot from 17 ft,,106,119
428,4,1:48.0,,Defensive rebound by G. Monroe,106,119
429,4,1:24.0,,K. Caldwell-Pope misses 2-pt jump shot from 20 ft,106,119
430,4,1:24.0,,Offensive rebound by Team,106,119
431,4,1:24.0,,Turnover by Team (shot clock),106,119
432,4,1:24.0,S. Whittington enters the game for D. West,,106,119
433,4,1:24.0,D. Sloan enters the game for G. Hill,,106,119
434,4,1:14.0,Personal foul by D. Augustin (drawn by S. Whittington),,106,119
435,4,1:14.0,S. Whittington misses free throw 1 of 2,,106,119
436,4,1:14.0,Offensive rebound by Team,,106,119
437,4,1:14.0,S. Whittington misses free throw 2 of 2,,106,119
438,4,1:13.0,,Defensive rebound by J. Jerebko,106,119
439,4,0:57.0,,D. Augustin misses 3-pt jump shot from 25 ft,106,119
440,4,0:56.0,Defensive rebound by C. Copeland,,106,119
441,4,0:47.0,C. Copeland makes 3-pt jump shot from 26 ft (assist by D. Sloan),,109,119
442,4,0:28.0,,G. Monroe misses 2-pt layup at rim,109,119
443,4,0:26.0,Defensive rebound by L. Scola,,109,119
444,4,0:24.0,Turnover by L. Scola (bad pass; steal by K. Caldwell-Pope),,109,119
445,4,0:02.0,,Turnover by Team (shot clock),109,119
446,4,0:01.0,S. Whittington misses 3-pt jump shot from 26 ft,,109,119
447,4,0:00.0,Offensive rebound by Team,,109,119
