,QUARTER,TIME_REMAINING,DENVER_ACTION,INDIANA_ACTION,DENVER_SCORE,INDIANA_SCORE
391,4,6:09.0,J. Hickson misses 2-pt jump shot from 3 ft (block by I. Mahinmi),,101,78
392,4,6:09.0,,Defensive rebound by I. Mahinmi,101,78
393,4,5:56.0,,C. Copeland misses 2-pt layup at rim,101,78
394,4,5:55.0,Defensive rebound by D. Arthur,,101,78
395,4,5:48.0,G. Harris misses 3-pt jump shot from 25 ft,,101,78
396,4,5:47.0,,Defensive rebound by I. Mahinmi,101,78
397,4,5:45.0,,Indiana full timeout,101,78
398,4,5:45.0,A. Gee enters the game for G. Harris,,101,78
399,4,5:30.0,,Turnover by C. Copeland (bad pass; steal by N. Robinson),101,78
400,4,5:25.0,D. Arthur makes 2-pt layup from 2 ft (assist by N. Robinson),,103,78
401,4,5:09.0,,S. Whittington misses 2-pt layup from 1 ft,103,78
402,4,5:08.0,,Offensive rebound by I. Mahinmi,103,78
403,4,5:07.0,,Shooting foul by D. Arthur (drawn by I. Mahinmi),103,78
404,4,5:07.0,,I. Mahinmi misses free throw 1 of 2,103,78
405,4,5:07.0,,Offensive rebound by Team,103,78
406,4,5:07.0,,S. Hill enters the game for C. Copeland,103,78
407,4,5:07.0,J. Nurkić enters the game for D. Arthur,,103,78
408,4,5:07.0,,I. Mahinmi misses free throw 2 of 2,103,78
409,4,5:07.0,Defensive rebound by J. Hickson,,103,78
410,4,4:45.0,A. Gee misses 2-pt jump shot from 9 ft,,103,78
411,4,4:44.0,,Defensive rebound by S. Hill,103,78
412,4,4:44.0,,Personal foul by J. Hickson (drawn by S. Hill),103,78
413,4,4:31.0,,A. Price misses 3-pt jump shot from 26 ft,103,78
414,4,4:30.0,Defensive rebound by J. Hickson,,103,78
415,4,4:15.0,J. Nurkić misses 2-pt jump shot from 3 ft,,103,78
416,4,4:13.0,,Defensive rebound by S. Whittington,103,78
417,4,4:05.0,,S. Hill misses 3-pt jump shot from 26 ft,103,78
418,4,4:04.0,Defensive rebound by A. Gee,,103,78
419,4,3:57.0,D. Gallinari misses 3-pt jump shot from 24 ft,,103,78
420,4,3:56.0,,Defensive rebound by S. Hill,103,78
421,4,3:37.0,,Personal block foul by J. Nurkić (drawn by S. Hill),103,78
422,4,3:37.0,,S. Hill misses free throw 1 of 2,103,78
423,4,3:37.0,,Offensive rebound by Team,103,78
424,4,3:37.0,,S. Hill makes free throw 2 of 2,103,79
425,4,3:28.0,Offensive foul by J. Hickson (drawn by I. Mahinmi),,103,79
426,4,3:28.0,Turnover by J. Hickson (offensive foul),,103,79
427,4,3:05.0,,A. Price makes 2-pt jump shot from 19 ft (assist by D. Rudež),103,81
428,4,3:05.0,,Shooting foul by A. Gee (drawn by A. Price),103,81
429,4,3:05.0,,A. Price makes free throw 1 of 1,103,82
430,4,2:39.0,D. Gallinari misses 2-pt jump shot from 21 ft,,103,82
431,4,2:38.0,,Defensive rebound by S. Whittington,103,82
432,4,2:26.0,Denver full timeout,,103,82
433,4,2:26.0,,Indiana full timeout,103,82
434,4,2:23.0,,S. Hill misses 3-pt jump shot from 25 ft,103,82
435,4,2:21.0,Defensive rebound by N. Robinson,,103,82
436,4,2:07.0,D. Gallinari makes 3-pt jump shot from 26 ft (assist by J. Hickson),,106,82
437,4,1:48.0,,Turnover by S. Whittington (lost ball; steal by A. Gee),106,82
438,4,1:31.0,A. Gee makes 2-pt jump shot from 10 ft,,108,82
439,4,1:08.0,,S. Hill misses 3-pt jump shot from 25 ft,108,82
440,4,1:07.0,Defensive rebound by D. Gallinari,,108,82
441,4,1:00.0,J. Nurkić misses 2-pt layup from 1 ft (block by S. Whittington),,108,82
442,4,1:00.0,,Defensive rebound by Team,108,82
443,4,0:43.0,,S. Whittington makes 3-pt jump shot from 22 ft (assist by D. Rudež),108,85
444,4,0:20.0,A. Gee misses 2-pt layup from 1 ft,,108,85
445,4,0:19.0,,Defensive rebound by I. Mahinmi,108,85
446,4,0:13.0,,D. Rudež makes 2-pt jump shot from 21 ft (assist by A. Price),108,87
