,QUARTER,TIME_REMAINING,PORTLAND_ACTION,PHOENIX_ACTION,PORTLAND_SCORE,PHOENIX_SCORE
387,4,5:33.0,Defensive rebound by Team,,97,101
388,4,5:21.0,D. Lillard makes 3-pt jump shot from 25 ft,,100,101
389,4,5:10.0,,Shooting foul by T. Robinson (drawn by E. Bledsoe),100,101
390,4,5:10.0,,E. Bledsoe misses free throw 1 of 2,100,101
391,4,5:10.0,,Offensive rebound by Team,100,101
392,4,5:10.0,,E. Bledsoe makes free throw 2 of 2,100,102
393,4,4:51.0,W. Matthews misses 3-pt jump shot from 25 ft,,100,102
394,4,4:49.0,,Defensive rebound by E. Bledsoe,100,102
395,4,4:41.0,,E. Bledsoe misses 3-pt jump shot from 25 ft,100,102
396,4,4:39.0,Defensive rebound by D. Wright,,100,102
397,4,4:27.0,Personal foul by I. Thomas (drawn by D. Lillard),,100,102
398,4,4:27.0,D. Lillard makes free throw 1 of 2,,101,102
399,4,4:27.0,,A. Len enters the game for I. Thomas,101,102
400,4,4:27.0,D. Lillard makes free throw 2 of 2,,102,102
401,4,4:17.0,,E. Bledsoe misses 2-pt layup from 2 ft,102,102
402,4,4:15.0,,Offensive rebound by E. Bledsoe,102,102
403,4,4:15.0,,E. Bledsoe misses 2-pt tip-in from 2 ft,102,102
404,4,4:12.0,Defensive rebound by W. Matthews,,102,102
405,4,4:05.0,N. Batum makes 3-pt jump shot from 23 ft (assist by D. Wright),,105,102
406,4,3:48.0,,Personal foul by T. Robinson (drawn by A. Len),105,102
407,4,3:36.0,,E. Bledsoe makes 2-pt jump shot from 4 ft,105,104
408,4,3:24.0,Personal foul by P. Tucker (drawn by W. Matthews),,105,104
409,4,3:24.0,W. Matthews makes free throw 1 of 2,,106,104
410,4,3:24.0,W. Matthews makes free throw 2 of 2,,107,104
411,4,3:10.0,,Turnover by M. Morris (lost ball; steal by D. Wright),107,104
412,4,2:59.0,D. Lillard misses 2-pt jump shot from 21 ft,,107,104
413,4,2:58.0,,Defensive rebound by E. Bledsoe,107,104
414,4,2:50.0,,Personal foul by W. Matthews (drawn by E. Bledsoe),107,104
415,4,2:50.0,Official timeout,,107,104
416,4,2:50.0,,E. Bledsoe misses free throw 1 of 2,107,104
417,4,2:50.0,,Offensive rebound by Team,107,104
418,4,2:50.0,,E. Bledsoe misses free throw 2 of 2,107,104
419,4,2:49.0,,Offensive rebound by M. Morris,107,104
420,4,2:44.0,,Shooting foul by D. Wright (drawn by M. Morris),107,104
421,4,2:44.0,,M. Morris makes free throw 1 of 2,107,105
422,4,2:44.0,,M. Morris misses free throw 2 of 2,107,105
423,4,2:43.0,Defensive rebound by W. Matthews,,107,105
424,4,2:21.0,N. Batum makes 3-pt jump shot from 29 ft,,110,105
425,4,2:02.0,,G. Dragić makes 3-pt jump shot from 23 ft (assist by M. Morris),110,108
426,4,1:44.0,D. Wright misses 2-pt jump shot from 20 ft,,110,108
427,4,1:43.0,,Defensive rebound by P. Tucker,110,108
428,4,1:38.0,,E. Bledsoe makes 2-pt layup from 1 ft (assist by P. Tucker),110,110
429,4,1:38.0,,Shooting foul by W. Matthews (drawn by E. Bledsoe),110,110
430,4,1:38.0,,E. Bledsoe makes free throw 1 of 1,110,111
431,4,1:22.0,T. Robinson makes 2-pt jump shot from 8 ft (assist by N. Batum),,112,111
432,4,1:03.0,,M. Morris makes 2-pt jump shot from 11 ft (assist by E. Bledsoe),112,113
433,4,0:42.0,D. Wright misses 2-pt jump shot from 19 ft,,112,113
434,4,0:40.0,,Defensive rebound by P. Tucker,112,113
435,4,0:38.0,,Phoenix full timeout,112,113
436,4,0:38.0,,Phoenix full timeout,112,113
437,4,0:27.0,,E. Bledsoe misses 2-pt jump shot from 4 ft (block by T. Robinson),112,113
438,4,0:25.0,Defensive rebound by W. Matthews,,112,113
439,4,0:19.0,D. Lillard misses 2-pt jump shot from 20 ft,,112,113
440,4,0:17.0,,Defensive rebound by P. Tucker,112,113
441,4,0:17.0,,Personal foul by D. Lillard (drawn by P. Tucker),112,113
442,4,0:17.0,,P. Tucker makes free throw 1 of 2,112,114
443,4,0:17.0,C. Kaman enters the game for D. Wright,,112,114
444,4,0:17.0,,P. Tucker misses free throw 2 of 2,112,114
445,4,0:17.0,Defensive rebound by N. Batum,,112,114
446,4,0:17.0,Portland full timeout,,112,114
447,4,0:17.0,D. Wright enters the game for C. Kaman,,112,114
448,4,0:15.0,Personal foul by G. Dragić (drawn by N. Batum),,112,114
449,4,0:15.0,N. Batum makes free throw 1 of 2,,113,114
450,4,0:15.0,N. Batum misses free throw 2 of 2,,113,114
451,4,0:13.0,,Defensive rebound by P. Tucker,113,114
452,4,0:11.0,,Personal take foul by D. Wright (drawn by E. Bledsoe),113,114
453,4,0:11.0,C. Kaman enters the game for D. Wright,,113,114
454,4,0:11.0,,E. Bledsoe makes free throw 1 of 2,113,115
455,4,0:11.0,,E. Bledsoe makes free throw 2 of 2,113,116
456,4,0:11.0,Portland full timeout,,113,116
457,4,0:11.0,S. Blake enters the game for C. Kaman,,113,116
458,4,0:10.0,Turnover by D. Lillard (step out of bounds),,113,116
459,4,0:10.0,,I. Thomas enters the game for A. Len,113,116
460,4,0:04.0,,Personal take foul by W. Matthews (drawn by E. Bledsoe),113,116
461,4,0:04.0,,E. Bledsoe makes free throw 1 of 2,113,117
462,4,0:04.0,,E. Bledsoe makes free throw 2 of 2,113,118
463,4,0:00.0,D. Lillard misses 3-pt jump shot from 27 ft,,113,118
464,4,0:00.0,Offensive rebound by Team,,113,118
