,QUARTER,TIME_REMAINING,MIAMI_ACTION,MILWAUKEE_ACTION,MIAMI_SCORE,MILWAUKEE_SCORE
381,4,2:56.0,,K. Marshall makes 2-pt layup at rim (assist by J. Parker),82,101
382,4,2:56.0,Miami full timeout,,82,101
383,4,2:56.0,,G. Antetokounmpo enters the game for K. Marshall,82,101
384,4,2:49.0,Shooting block foul by G. Antetokounmpo (drawn by D. Granger),,82,101
385,4,2:49.0,D. Granger misses free throw 1 of 3,,82,101
386,4,2:49.0,Offensive rebound by Team,,82,101
387,4,2:49.0,D. Granger misses free throw 2 of 3,,82,101
388,4,2:49.0,Offensive rebound by Team,,82,101
389,4,2:49.0,D. Granger misses free throw 3 of 3,,82,101
390,4,2:48.0,,Defensive rebound by Z. Pachulia,82,101
391,4,2:46.0,,Personal foul by S. Williams (drawn by Z. Pachulia),82,101
392,4,2:34.0,,Turnover by K. Middleton (lost ball; steal by S. Williams),82,101
393,4,2:30.0,S. Williams makes 2-pt layup at rim,,84,101
394,4,2:20.0,,Offensive foul by Z. Pachulia (drawn by M. Chalmers),84,101
395,4,2:20.0,,Turnover by Z. Pachulia (offensive foul),84,101
396,4,2:12.0,S. Williams misses 3-pt jump shot from 26 ft,,84,101
397,4,2:11.0,,Defensive rebound by Z. Pachulia,84,101
398,4,2:04.0,,Personal take foul by M. Chalmers (drawn by B. Knight),84,101
399,4,2:04.0,J. Hamilton enters the game for C. Bosh,,84,101
400,4,2:04.0,J. Ennis enters the game for D. Wade,,84,101
401,4,1:57.0,,K. Middleton makes 3-pt jump shot from 25 ft (assist by B. Knight),84,104
402,4,1:41.0,D. Granger misses 3-pt jump shot from 24 ft,,84,104
403,4,1:40.0,,Defensive rebound by B. Knight,84,104
404,4,1:27.0,,Shooting block foul by S. Williams (drawn by G. Antetokounmpo),84,104
405,4,1:27.0,,G. Antetokounmpo makes free throw 1 of 2,84,105
406,4,1:27.0,,G. Antetokounmpo misses free throw 2 of 2,84,105
407,4,1:25.0,Defensive rebound by S. Williams,,84,105
408,4,1:08.0,Shooting foul by G. Antetokounmpo (drawn by D. Granger),,84,105
409,4,1:08.0,D. Granger makes free throw 1 of 2,,85,105
410,4,1:08.0,D. Granger misses free throw 2 of 2,,85,105
411,4,1:07.0,,Defensive rebound by G. Antetokounmpo,85,105
412,4,0:50.0,,B. Knight makes 2-pt jump shot from 15 ft,85,107
413,4,0:41.0,M. Chalmers misses 2-pt jump shot from 8 ft,,85,107
414,4,0:39.0,,Defensive rebound by B. Knight,85,107
415,4,0:16.0,,Shooting foul by D. Granger (drawn by G. Antetokounmpo),85,107
416,4,0:16.0,,G. Antetokounmpo makes free throw 1 of 2,85,108
417,4,0:16.0,,G. Antetokounmpo makes free throw 2 of 2,85,109
