,QUARTER,TIME_REMAINING,DALLAS_ACTION,BOSTON_ACTION,DALLAS_SCORE,BOSTON_SCORE
388,4,8:36.0,,J. Sullinger enters the game for B. Bass,97,76
389,4,8:29.0,,T. Zeller makes 2-pt dunk at rim (assist by M. Smart),97,78
390,4,8:03.0,C. Parsons misses 2-pt layup from 1 ft,,97,78
391,4,8:02.0,,Defensive rebound by T. Zeller,97,78
392,4,7:57.0,,A. Bradley makes 3-pt jump shot from 24 ft (assist by M. Smart),97,81
393,4,7:56.0,Dallas full timeout,,97,81
394,4,7:43.0,Offensive foul by T. Chandler (drawn by M. Smart),,97,81
395,4,7:43.0,Turnover by T. Chandler (offensive foul),,97,81
396,4,7:34.0,,A. Bradley makes 2-pt layup from 1 ft,97,83
397,4,7:13.0,Turnover by R. Rondo (lost ball; steal by J. Crowder),,97,83
398,4,7:06.0,,J. Crowder makes 2-pt layup from 1 ft (assist by M. Smart),97,85
399,4,7:05.0,Dallas full timeout,,97,85
400,4,6:52.0,Personal block foul by M. Smart (drawn by M. Ellis),,97,85
401,4,6:43.0,Turnover by C. Parsons (lost ball; steal by J. Crowder),,97,85
402,4,6:27.0,,A. Bradley makes 2-pt jump shot from 21 ft (assist by T. Zeller),97,87
403,4,6:14.0,R. Rondo makes 2-pt jump shot from 16 ft,,99,87
404,4,6:05.0,,M. Smart misses 3-pt jump shot from 23 ft,99,87
405,4,6:04.0,Defensive rebound by R. Rondo,,99,87
406,4,5:51.0,T. Chandler misses 2-pt hook shot from 3 ft,,99,87
407,4,5:50.0,Offensive rebound by T. Chandler,,99,87
408,4,5:50.0,Shooting foul by T. Zeller (drawn by T. Chandler),,99,87
409,4,5:50.0,T. Chandler makes free throw 1 of 2,,100,87
410,4,5:50.0,T. Chandler makes free throw 2 of 2,,101,87
411,4,5:40.0,,A. Bradley misses 2-pt jump shot from 16 ft,101,87
412,4,5:38.0,,Offensive rebound by J. Crowder,101,87
413,4,5:36.0,,J. Crowder misses 2-pt layup from 1 ft,101,87
414,4,5:35.0,,Offensive rebound by A. Bradley,101,87
415,4,5:31.0,,A. Bradley makes 3-pt jump shot from 24 ft,101,90
416,4,5:24.0,Personal foul by M. Smart (drawn by M. Ellis),,101,90
417,4,5:24.0,D. Nowitzki enters the game for R. Jefferson,,101,90
418,4,5:19.0,M. Ellis makes 2-pt jump shot from 16 ft (assist by C. Parsons),,103,90
419,4,5:07.0,,Turnover by J. Crowder (lost ball; steal by R. Rondo),103,90
420,4,4:45.0,T. Chandler makes 2-pt dunk at rim (assist by R. Rondo),,105,90
421,4,4:45.0,,Boston full timeout,105,90
422,4,4:45.0,,K. Olynyk enters the game for T. Zeller,105,90
423,4,4:45.0,,J. Green enters the game for J. Crowder,105,90
424,4,4:36.0,,J. Sullinger misses 3-pt jump shot from 24 ft,105,90
425,4,4:35.0,Defensive rebound by Team,,105,90
426,4,4:35.0,,Loose ball foul by K. Olynyk (drawn by T. Chandler),105,90
427,4,4:16.0,M. Ellis misses 2-pt jump shot from 20 ft,,105,90
428,4,4:15.0,,Defensive rebound by A. Bradley,105,90
429,4,4:06.0,,A. Bradley misses 2-pt layup from 1 ft,105,90
430,4,4:05.0,Defensive rebound by T. Chandler,,105,90
431,4,3:56.0,R. Rondo makes 2-pt layup at rim,,107,90
432,4,3:46.0,,J. Sullinger misses 3-pt jump shot from 24 ft,107,90
433,4,3:45.0,,Offensive rebound by Team,107,90
434,4,3:45.0,Loose ball foul by D. Nowitzki (drawn by K. Olynyk),,107,90
435,4,3:40.0,,J. Green makes 2-pt jump shot from 21 ft (assist by K. Olynyk),107,92
436,4,3:24.0,M. Ellis misses 2-pt jump shot from 8 ft,,107,92
437,4,3:23.0,,Defensive rebound by J. Sullinger,107,92
438,4,3:17.0,,A. Bradley makes 2-pt layup from 1 ft,107,94
439,4,2:51.0,R. Rondo makes 3-pt jump shot from 25 ft (assist by D. Nowitzki),,110,94
440,4,2:34.0,,J. Green misses 3-pt jump shot from 24 ft,110,94
441,4,2:33.0,Defensive rebound by T. Chandler,,110,94
442,4,2:12.0,R. Rondo misses 2-pt jump shot from 21 ft,,110,94
443,4,2:11.0,,Defensive rebound by J. Green,110,94
444,4,2:09.0,,Shooting foul by D. Nowitzki (drawn by M. Smart),110,94
445,4,2:09.0,,M. Smart makes free throw 1 of 2,110,95
446,4,2:09.0,R. Jefferson enters the game for D. Nowitzki,,110,95
447,4,2:09.0,,M. Smart makes free throw 2 of 2,110,96
448,4,2:02.0,Personal block foul by M. Smart (drawn by M. Ellis),,110,96
449,4,2:02.0,M. Ellis makes free throw 1 of 2,,111,96
450,4,2:02.0,M. Ellis makes free throw 2 of 2,,112,96
451,4,1:47.0,,Turnover by K. Olynyk (bad pass; steal by T. Chandler),112,96
452,4,1:28.0,M. Ellis makes 3-pt jump shot from 26 ft,,115,96
453,4,1:21.0,,Shooting block foul by C. Parsons (drawn by J. Green),115,96
454,4,1:21.0,,J. Green makes free throw 1 of 2,115,97
455,4,1:21.0,J. Barea enters the game for R. Rondo,,115,97
456,4,1:21.0,D. Powell enters the game for C. Parsons,,115,97
457,4,1:21.0,A. Aminu enters the game for T. Chandler,,115,97
458,4,1:21.0,R. Felton enters the game for M. Ellis,,115,97
459,4,1:21.0,,P. Pressey enters the game for A. Bradley,115,97
460,4,1:21.0,,J. Green makes free throw 2 of 2,115,98
461,4,1:04.0,R. Jefferson misses 3-pt jump shot from 25 ft,,115,98
462,4,1:03.0,Offensive rebound by D. Powell,,115,98
463,4,1:01.0,R. Felton makes 2-pt jump shot from 12 ft (assist by D. Powell),,117,98
464,4,0:44.0,,J. Green misses 2-pt jump shot from 18 ft,117,98
465,4,0:43.0,Defensive rebound by R. Felton,,117,98
466,4,0:38.0,A. Aminu makes 2-pt dunk at rim (assist by R. Jefferson),,119,98
467,4,0:27.0,,J. Green makes 3-pt jump shot from 24 ft (assist by P. Pressey),119,101
468,4,0:03.0,Turnover by Team (shot clock),,119,101
