,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,NEW YORK_ACTION,PHILADELPHIA_SCORE,NEW YORK_SCORE
391,4,3:06.0,Turnover by T. Wroten (bad pass),,74,83
392,4,3:06.0,H. Thompson enters the game for R. Covington,,74,83
393,4,2:53.0,,I. Shumpert misses 3-pt jump shot from 24 ft,74,83
394,4,2:52.0,Defensive rebound by T. Wroten,,74,83
395,4,2:44.0,M. Carter-Williams misses 3-pt jump shot from 24 ft,,74,83
396,4,2:43.0,Offensive rebound by H. Thompson,,74,83
397,4,2:40.0,L. Mbah a Moute misses 3-pt jump shot from 24 ft,,74,83
398,4,2:39.0,,Defensive rebound by C. Anthony,74,83
399,4,2:25.0,Official timeout,,74,83
400,4,2:25.0,R. Covington enters the game for L. Mbah a Moute,,74,83
401,4,2:25.0,N. Noel enters the game for H. Sims,,74,83
402,4,2:25.0,,A. Stoudemire enters the game for S. Dalembert,74,83
403,4,2:16.0,,J. Smith misses 3-pt jump shot from 25 ft,74,83
404,4,2:15.0,,Offensive rebound by A. Stoudemire,74,83
405,4,2:14.0,,Shooting foul by R. Covington (drawn by A. Stoudemire),74,83
406,4,2:14.0,,A. Stoudemire makes free throw 1 of 2,74,84
407,4,2:14.0,,A. Stoudemire makes free throw 2 of 2,74,85
408,4,1:59.0,R. Covington makes 3-pt jump shot from 22 ft (assist by T. Wroten),,77,85
409,4,1:42.0,,C. Anthony makes 2-pt jump shot from 9 ft,77,87
410,4,1:33.0,Turnover by M. Carter-Williams (bad pass),,77,87
411,4,1:13.0,,C. Anthony makes 2-pt jump shot from 5 ft,77,89
412,4,1:08.0,Philadelphia full timeout,,77,89
413,4,1:01.0,R. Covington makes 3-pt jump shot from 24 ft (assist by T. Wroten),,80,89
414,4,0:40.0,,C. Anthony misses 2-pt jump shot from 15 ft,80,89
415,4,0:38.0,Defensive rebound by N. Noel,,80,89
416,4,0:34.0,Turnover by T. Wroten (lost ball),,80,89
417,4,0:28.0,,A. Stoudemire makes 2-pt dunk at rim (assist by P. Prigioni),80,91
418,4,0:28.0,Philadelphia full timeout,,80,91
419,4,0:28.0,,T. Wear enters the game for C. Anthony,80,91
420,4,0:28.0,,Q. Acy enters the game for A. Stoudemire,80,91
421,4,0:24.0,H. Thompson makes 3-pt jump shot from 23 ft (assist by N. Noel),,83,91
