,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,OKLAHOMA CITY_ACTION,LA LAKERS_SCORE,OKLAHOMA CITY_SCORE
384,4,4:17.0,T. Black makes 2-pt jump shot from 4 ft,,107,122
385,4,3:53.0,,D. Augustin makes 2-pt layup from 2 ft,107,124
386,4,3:33.0,J. Clarkson makes 3-pt jump shot from 25 ft (assist by W. Johnson),,110,124
387,4,3:15.0,,D. Augustin misses 3-pt jump shot from 24 ft,110,124
388,4,3:14.0,Defensive rebound by W. Johnson,,110,124
389,4,3:06.0,Shooting foul by A. Morrow (drawn by R. Kelly),,110,124
390,4,3:06.0,R. Kelly makes free throw 1 of 2,,111,124
391,4,3:06.0,R. Kelly makes free throw 2 of 2,,112,124
392,4,2:47.0,,Turnover by A. Morrow (bad pass; steal by J. Clarkson),112,124
393,4,2:42.0,Turnover by J. Clarkson (lost ball),,112,124
394,4,2:42.0,LA Lakers full timeout,,112,124
395,4,2:31.0,,J. Lamb misses 3-pt jump shot from 23 ft,112,124
396,4,2:30.0,,Offensive rebound by M. McGary,112,124
397,4,2:26.0,,Turnover by M. McGary (traveling),112,124
398,4,2:11.0,W. Johnson misses 2-pt jump shot from 17 ft,,112,124
399,4,2:10.0,,Defensive rebound by D. Augustin,112,124
400,4,1:54.0,,A. Morrow makes 3-pt jump shot from 27 ft (assist by D. Augustin),112,127
401,4,1:45.0,J. Brown makes 2-pt layup at rim,,114,127
402,4,1:27.0,,K. Singler misses 3-pt jump shot from 23 ft,114,127
403,4,1:26.0,Defensive rebound by Team,,114,127
404,4,1:26.0,Personal foul by M. McGary (drawn by W. Johnson),,114,127
405,4,1:26.0,W. Johnson misses free throw 1 of 2,,114,127
406,4,1:26.0,Offensive rebound by Team,,114,127
407,4,1:26.0,W. Johnson makes free throw 2 of 2,,115,127
408,4,1:05.0,,J. Lamb misses 3-pt jump shot from 24 ft,115,127
409,4,1:03.0,Defensive rebound by R. Kelly,,115,127
410,4,0:57.0,W. Johnson misses 3-pt jump shot from 24 ft,,115,127
411,4,0:56.0,,Defensive rebound by M. McGary,115,127
412,4,0:34.0,,J. Lamb misses 2-pt layup from 1 ft,115,127
413,4,0:33.0,Defensive rebound by R. Kelly,,115,127
414,4,0:27.0,J. Clarkson makes 2-pt layup from 1 ft (assist by R. Kelly),,117,127
415,4,0:26.0,,Turnover by M. McGary (lost ball),117,127
416,4,0:20.0,R. Kelly misses 2-pt jump shot from 11 ft,,117,127
417,4,0:19.0,Offensive rebound by R. Kelly,,117,127
418,4,0:16.0,J. Clarkson misses 2-pt layup from 1 ft,,117,127
419,4,0:15.0,,Defensive rebound by K. Singler,117,127
