,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,BROOKLYN_ACTION,MILWAUKEE_SCORE,BROOKLYN_SCORE
374,4,10:38.0,T. Ennis misses 2-pt layup from 2 ft,,86,84
375,4,10:37.0,Offensive rebound by M. Plumlee,,86,84
376,4,10:36.0,M. Plumlee makes 2-pt dunk at rim,,88,84
377,4,10:23.0,,C. Jefferson misses 2-pt jump shot from 8 ft (block by J. Henson),88,84
378,4,10:22.0,Defensive rebound by M. Plumlee,,88,84
379,4,10:03.0,K. Middleton misses 2-pt jump shot from 9 ft,,88,84
380,4,10:02.0,Offensive rebound by J. Henson,,88,84
381,4,9:48.0,J. Henson makes 2-pt hook shot from 4 ft,,90,84
382,4,9:47.0,,Brooklyn full timeout,90,84
383,4,9:47.0,G. Antetokounmpo enters the game for K. Middleton,,90,84
384,4,9:37.0,,Personal foul by G. Antetokounmpo (drawn by B. Bogdanović),90,84
385,4,9:31.0,,J. Jack makes 2-pt jump shot from 16 ft,90,86
386,4,9:18.0,Turnover by J. Bayless (traveling),,90,86
387,4,9:08.0,,Turnover by J. Jack (bad pass; steal by T. Ennis),90,86
388,4,9:03.0,J. Bayless makes 2-pt layup from 1 ft (assist by T. Ennis),,92,86
389,4,8:46.0,,Turnover by M. Plumlee (lost ball; steal by J. Bayless),92,86
390,4,8:21.0,J. Bayless misses 2-pt jump shot from 19 ft,,92,86
391,4,8:20.0,,Defensive rebound by C. Jefferson,92,86
392,4,8:07.0,,Turnover by C. Jefferson (lost ball),92,86
393,4,7:45.0,J. Henson misses 2-pt layup from 2 ft (block by B. Bogdanović),,92,86
394,4,7:44.0,Offensive rebound by J. Henson,,92,86
395,4,7:44.0,Turnover by J. Henson (lost ball; steal by C. Jefferson),,92,86
396,4,7:27.0,,A. Anderson misses 2-pt layup from 2 ft (block by J. Henson),92,86
397,4,7:26.0,Defensive rebound by Team,,92,86
398,4,7:12.0,Turnover by J. Henson (traveling),,92,86
399,4,7:12.0,,J. Johnson enters the game for A. Anderson,92,86
400,4,7:12.0,,T. Young enters the game for C. Jefferson,92,86
401,4,7:02.0,,J. Jack makes 2-pt jump shot from 14 ft (assist by B. Bogdanović),92,88
402,4,6:39.0,G. Antetokounmpo makes 2-pt dunk at rim,,94,88
403,4,6:25.0,,T. Young makes 3-pt jump shot from 24 ft (assist by J. Jack),94,91
404,4,6:13.0,Turnover by T. Ennis (bad pass; steal by M. Plumlee),,94,91
405,4,6:09.0,,M. Plumlee makes 2-pt layup at rim,94,93
406,4,5:45.0,Turnover by G. Antetokounmpo (bad pass),,94,93
407,4,5:45.0,Official timeout,,94,93
408,4,5:45.0,M. Carter-Williams enters the game for T. Ennis,,94,93
409,4,5:45.0,E. İlyasova enters the game for J. Henson,,94,93
410,4,5:45.0,Z. Pachulia enters the game for M. Plumlee,,94,93
411,4,5:39.0,,J. Jack makes 2-pt jump shot from 6 ft,94,95
412,4,5:19.0,J. Bayless misses 2-pt jump shot from 21 ft,,94,95
413,4,5:18.0,,Defensive rebound by Team,94,95
414,4,5:05.0,,T. Young makes 2-pt layup at rim (assist by J. Jack),94,97
415,4,4:50.0,Offensive foul by Z. Pachulia (drawn by B. Bogdanović),,94,97
416,4,4:50.0,Turnover by Z. Pachulia (offensive foul),,94,97
417,4,4:50.0,K. Middleton enters the game for J. Bayless,,94,97
418,4,4:32.0,,Turnover by T. Young (bad pass),94,97
419,4,4:17.0,M. Carter-Williams misses 2-pt layup from 2 ft,,94,97
420,4,4:16.0,,Defensive rebound by J. Johnson,94,97
421,4,4:08.0,,Shooting foul by Z. Pachulia (drawn by B. Bogdanović),94,97
422,4,4:08.0,,B. Bogdanović misses free throw 1 of 2,94,97
423,4,4:08.0,,Offensive rebound by Team,94,97
424,4,4:08.0,,B. Bogdanović makes free throw 2 of 2,94,98
425,4,3:43.0,G. Antetokounmpo misses 2-pt jump shot from 10 ft,,94,98
426,4,3:42.0,Offensive rebound by Z. Pachulia,,94,98
427,4,3:40.0,G. Antetokounmpo makes 2-pt jump shot from 5 ft (assist by Z. Pachulia),,96,98
428,4,3:20.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,96,98
429,4,3:19.0,Defensive rebound by G. Antetokounmpo,,96,98
430,4,3:08.0,M. Carter-Williams misses 2-pt layup from 2 ft,,96,98
431,4,3:07.0,Offensive rebound by Z. Pachulia,,96,98
432,4,3:06.0,Z. Pachulia misses 2-pt tip-in from 1 ft,,96,98
433,4,3:05.0,Offensive rebound by Z. Pachulia,,96,98
434,4,3:00.0,E. İlyasova makes 3-pt jump shot from 24 ft (assist by K. Middleton),,99,98
435,4,2:32.0,,J. Jack misses 2-pt jump shot from 22 ft,99,98
436,4,2:30.0,Defensive rebound by G. Antetokounmpo,,99,98
437,4,2:24.0,Z. Pachulia misses 2-pt layup from 1 ft,,99,98
438,4,2:23.0,Offensive rebound by Z. Pachulia,,99,98
439,4,2:22.0,Z. Pachulia makes 2-pt tip-in from 1 ft,,101,98
440,4,2:17.0,,Brooklyn full timeout,101,98
441,4,2:17.0,Milwaukee full timeout,,101,98
442,4,2:17.0,,B. Lopez enters the game for M. Plumlee,101,98
443,4,2:03.0,,T. Young misses 3-pt jump shot from 24 ft,101,98
444,4,2:02.0,Defensive rebound by E. İlyasova,,101,98
445,4,1:54.0,G. Antetokounmpo misses 2-pt layup at rim,,101,98
446,4,1:53.0,Offensive rebound by Z. Pachulia,,101,98
447,4,1:30.0,Turnover by G. Antetokounmpo (lost ball),,101,98
448,4,1:19.0,,J. Johnson makes 3-pt jump shot from 24 ft (assist by B. Lopez),101,101
449,4,1:01.0,K. Middleton misses 2-pt jump shot from 12 ft,,101,101
450,4,1:00.0,,Defensive rebound by J. Jack,101,101
451,4,0:41.0,,B. Bogdanović misses 3-pt jump shot from 23 ft,101,101
452,4,0:40.0,,Offensive rebound by J. Jack,101,101
453,4,0:22.0,,J. Jack misses 2-pt jump shot from 7 ft,101,101
454,4,0:21.0,Defensive rebound by G. Antetokounmpo,,101,101
455,4,0:04.0,Personal foul by J. Johnson (drawn by G. Antetokounmpo),,101,101
456,4,0:04.0,Milwaukee full timeout,,101,101
457,4,0:04.0,J. Bayless enters the game for E. İlyasova,,101,101
458,4,0:01.0,G. Antetokounmpo misses 2-pt jump shot from 8 ft,,101,101
459,4,0:00.0,Offensive rebound by Team,,101,101
460,1OT,4:47.0,,T. Young misses 2-pt layup from 2 ft,101,101
461,1OT,4:46.0,Defensive rebound by Z. Pachulia,,101,101
462,1OT,4:31.0,K. Middleton makes 2-pt jump shot from 18 ft (assist by E. İlyasova),,103,101
463,1OT,4:10.0,,J. Johnson makes 2-pt jump shot from 19 ft,103,103
464,1OT,3:43.0,M. Carter-Williams misses 3-pt jump shot from 24 ft,,103,103
465,1OT,3:42.0,Offensive rebound by Z. Pachulia,,103,103
466,1OT,3:39.0,Turnover by Z. Pachulia (bad pass; steal by T. Young),,103,103
467,1OT,3:22.0,,J. Johnson misses 2-pt jump shot from 18 ft,103,103
468,1OT,3:21.0,Defensive rebound by K. Middleton,,103,103
469,1OT,3:12.0,K. Middleton makes 2-pt jump shot from 12 ft (assist by Z. Pachulia),,105,103
470,1OT,2:48.0,,A. Anderson makes 3-pt jump shot from 22 ft (assist by J. Johnson),105,106
471,1OT,2:35.0,K. Middleton misses 2-pt jump shot from 13 ft,,105,106
472,1OT,2:34.0,,Defensive rebound by J. Jack,105,106
473,1OT,2:11.0,,J. Johnson misses 2-pt hook shot from 3 ft,105,106
474,1OT,2:10.0,Defensive rebound by M. Carter-Williams,,105,106
475,1OT,1:51.0,Z. Pachulia misses 2-pt jump shot from 3 ft,,105,106
476,1OT,1:50.0,Offensive rebound by E. İlyasova,,105,106
477,1OT,1:49.0,Personal foul by A. Anderson (drawn by E. İlyasova),,105,106
478,1OT,1:49.0,,B. Bogdanović enters the game for A. Anderson,105,106
479,1OT,1:39.0,K. Middleton misses 2-pt jump shot from 7 ft,,105,106
480,1OT,1:38.0,Offensive rebound by Team,,105,106
481,1OT,1:36.0,E. İlyasova misses 2-pt jump shot from 11 ft,,105,106
482,1OT,1:35.0,,Defensive rebound by B. Bogdanović,105,106
483,1OT,1:14.0,,J. Jack misses 3-pt jump shot from 25 ft,105,106
484,1OT,1:13.0,Defensive rebound by M. Carter-Williams,,105,106
485,1OT,1:09.0,Shooting foul by J. Jack (drawn by G. Antetokounmpo),,105,106
486,1OT,1:09.0,G. Antetokounmpo makes free throw 1 of 2,,106,106
487,1OT,1:09.0,G. Antetokounmpo makes free throw 2 of 2,,107,106
488,1OT,0:55.0,,J. Johnson misses 2-pt jump shot from 10 ft,107,106
489,1OT,0:54.0,,Offensive rebound by B. Lopez,107,106
490,1OT,0:53.0,,B. Lopez makes 2-pt tip-in from 2 ft,107,108
491,1OT,0:39.0,K. Middleton makes 2-pt jump shot from 16 ft,,109,108
492,1OT,0:27.0,,T. Young misses 2-pt jump shot from 8 ft,109,108
493,1OT,0:26.0,,Offensive rebound by T. Young,109,108
494,1OT,0:20.0,,B. Bogdanović makes 3-pt jump shot from 23 ft (assist by J. Johnson),109,111
495,1OT,0:20.0,Milwaukee full timeout,,109,111
496,1OT,0:16.0,G. Antetokounmpo makes 2-pt jump shot from 7 ft,,111,111
497,1OT,0:16.0,,Brooklyn full timeout,111,111
498,1OT,0:01.0,,J. Johnson misses 2-pt jump shot from 14 ft,111,111
499,1OT,0:00.0,,Offensive rebound by Team,111,111
500,2OT,4:41.0,,D. Williams misses 3-pt jump shot from 25 ft,111,111
501,2OT,4:40.0,Defensive rebound by G. Antetokounmpo,,111,111
502,2OT,4:23.0,K. Middleton misses 2-pt jump shot from 18 ft,,111,111
503,2OT,4:22.0,,Defensive rebound by J. Johnson,111,111
504,2OT,4:03.0,,B. Lopez misses 2-pt jump shot from 22 ft,111,111
505,2OT,4:02.0,Defensive rebound by E. İlyasova,,111,111
506,2OT,3:52.0,M. Carter-Williams misses 2-pt layup from 1 ft,,111,111
507,2OT,3:51.0,Offensive rebound by K. Middleton,,111,111
508,2OT,3:42.0,Personal foul by D. Williams (drawn by K. Middleton),,111,111
509,2OT,3:33.0,Shooting foul by D. Williams (drawn by M. Carter-Williams),,111,111
510,2OT,3:33.0,M. Carter-Williams makes free throw 1 of 2,,112,111
511,2OT,3:33.0,M. Carter-Williams misses free throw 2 of 2,,112,111
512,2OT,3:32.0,Offensive rebound by Z. Pachulia,,112,111
513,2OT,3:16.0,M. Carter-Williams misses 2-pt layup from 2 ft,,112,111
514,2OT,3:15.0,,Defensive rebound by B. Lopez,112,111
515,2OT,2:54.0,,Turnover by J. Johnson (bad pass; steal by G. Antetokounmpo),112,111
516,2OT,2:38.0,Personal foul by B. Lopez (drawn by G. Antetokounmpo),,112,111
517,2OT,2:38.0,,J. Jack enters the game for D. Williams,112,111
518,2OT,2:26.0,M. Carter-Williams misses 2-pt jump shot from 4 ft,,112,111
519,2OT,2:25.0,Offensive rebound by M. Carter-Williams,,112,111
520,2OT,2:08.0,G. Antetokounmpo misses 2-pt jump shot from 8 ft,,112,111
521,2OT,2:07.0,Offensive rebound by E. İlyasova,,112,111
522,2OT,2:06.0,E. İlyasova misses 2-pt tip-in at rim,,112,111
523,2OT,2:05.0,Offensive rebound by E. İlyasova,,112,111
524,2OT,2:04.0,E. İlyasova misses 2-pt tip-in at rim,,112,111
525,2OT,2:03.0,Offensive rebound by Z. Pachulia,,112,111
526,2OT,1:39.0,M. Carter-Williams misses 2-pt jump shot from 20 ft,,112,111
527,2OT,1:38.0,Offensive rebound by Z. Pachulia,,112,111
528,2OT,1:26.0,Shooting foul by J. Jack (drawn by G. Antetokounmpo),,112,111
529,2OT,1:26.0,G. Antetokounmpo makes free throw 1 of 2,,113,111
530,2OT,1:26.0,G. Antetokounmpo misses free throw 2 of 2,,113,111
531,2OT,1:25.0,,Defensive rebound by B. Lopez,113,111
532,2OT,1:06.0,,Shooting foul by E. İlyasova (drawn by T. Young),113,111
533,2OT,1:06.0,,T. Young makes free throw 1 of 2,113,112
534,2OT,1:06.0,,T. Young makes free throw 2 of 2,113,113
535,2OT,0:52.0,M. Carter-Williams makes 2-pt layup from 3 ft,,115,113
536,2OT,0:40.0,,Personal foul by G. Antetokounmpo (drawn by J. Johnson),115,113
537,2OT,0:40.0,,J. Johnson misses free throw 1 of 2,115,113
538,2OT,0:40.0,,Offensive rebound by Team,115,113
539,2OT,0:40.0,,J. Johnson makes free throw 2 of 2,115,114
540,2OT,0:28.0,M. Carter-Williams makes 2-pt layup from 2 ft,,117,114
541,2OT,0:21.0,,Brooklyn full timeout,117,114
542,2OT,0:18.0,,J. Johnson makes 3-pt jump shot from 24 ft (assist by T. Young),117,117
543,2OT,0:02.0,K. Middleton misses 2-pt jump shot from 14 ft,,117,117
544,2OT,0:01.0,,Defensive rebound by J. Jack,117,117
545,3OT,4:45.0,,B. Lopez makes 2-pt dunk at rim (assist by J. Johnson),117,119
546,3OT,4:45.0,,Shooting foul by E. İlyasova (drawn by B. Lopez),117,119
547,3OT,4:45.0,J. Bayless enters the game for E. İlyasova,,117,119
548,3OT,4:45.0,,B. Lopez makes free throw 1 of 1,117,120
549,3OT,4:34.0,M. Carter-Williams misses 2-pt layup from 1 ft,,117,120
550,3OT,4:33.0,Offensive rebound by M. Carter-Williams,,117,120
551,3OT,4:32.0,M. Carter-Williams misses 2-pt tip-in at rim,,117,120
552,3OT,4:31.0,,Defensive rebound by Team,117,120
553,3OT,4:31.0,Loose ball foul by M. Carter-Williams (drawn by B. Lopez),,117,120
554,3OT,4:08.0,,B. Lopez makes 2-pt hook shot from 5 ft (assist by T. Young),117,122
555,3OT,3:50.0,K. Middleton misses 3-pt jump shot from 24 ft,,117,122
556,3OT,3:49.0,Offensive rebound by Z. Pachulia,,117,122
557,3OT,3:48.0,Personal foul by B. Lopez (drawn by G. Antetokounmpo),,117,122
558,3OT,3:48.0,J. Henson enters the game for Z. Pachulia,,117,122
559,3OT,3:39.0,Personal foul by T. Young (drawn by J. Henson),,117,122
560,3OT,3:33.0,M. Carter-Williams misses 2-pt layup from 1 ft (block by B. Lopez),,117,122
561,3OT,3:31.0,,Defensive rebound by T. Young,117,122
562,3OT,3:15.0,,Personal foul by M. Carter-Williams (drawn by J. Jack),117,122
563,3OT,3:02.0,,B. Bogdanović misses 3-pt jump shot from 24 ft,117,122
564,3OT,3:01.0,Defensive rebound by G. Antetokounmpo,,117,122
565,3OT,2:46.0,K. Middleton misses 2-pt jump shot from 13 ft,,117,122
566,3OT,2:45.0,,Defensive rebound by B. Lopez,117,122
567,3OT,2:28.0,,T. Young misses 2-pt layup from 2 ft (block by G. Antetokounmpo),117,122
568,3OT,2:27.0,Defensive rebound by G. Antetokounmpo,,117,122
569,3OT,2:24.0,G. Antetokounmpo makes 2-pt layup from 2 ft,,119,122
570,3OT,2:24.0,Shooting foul by B. Bogdanović (drawn by G. Antetokounmpo),,119,122
571,3OT,2:24.0,G. Antetokounmpo makes free throw 1 of 1,,120,122
572,3OT,2:03.0,,J. Johnson misses 2-pt jump shot from 14 ft,120,122
573,3OT,2:02.0,Defensive rebound by M. Carter-Williams,,120,122
574,3OT,1:47.0,M. Carter-Williams misses 2-pt layup from 2 ft,,120,122
575,3OT,1:46.0,Offensive rebound by J. Henson,,120,122
576,3OT,1:45.0,J. Henson misses 2-pt dunk at rim,,120,122
577,3OT,1:44.0,,Defensive rebound by T. Young,120,122
578,3OT,1:41.0,,Shooting foul by K. Middleton (drawn by T. Young),120,122
579,3OT,1:41.0,,T. Young misses free throw 1 of 2,120,122
580,3OT,1:41.0,,Offensive rebound by Team,120,122
581,3OT,1:41.0,,T. Young misses free throw 2 of 2,120,122
582,3OT,1:40.0,Defensive rebound by J. Bayless,,120,122
583,3OT,1:18.0,M. Carter-Williams misses 2-pt jump shot from 17 ft,,120,122
584,3OT,1:17.0,,Defensive rebound by J. Johnson,120,122
585,3OT,1:07.0,,Brooklyn full timeout,120,122
586,3OT,0:56.0,,Shooting foul by G. Antetokounmpo (drawn by T. Young),120,122
587,3OT,0:56.0,Z. Pachulia enters the game for G. Antetokounmpo,,120,122
588,3OT,0:56.0,,T. Young makes free throw 1 of 2,120,123
589,3OT,0:56.0,,T. Young makes free throw 2 of 2,120,124
590,3OT,0:56.0,Milwaukee full timeout,,120,124
591,3OT,0:46.0,K. Middleton makes 2-pt jump shot from 13 ft (assist by M. Carter-Williams),,122,124
592,3OT,0:25.0,,J. Johnson makes 2-pt jump shot from 17 ft,122,126
593,3OT,0:25.0,Milwaukee full timeout,,122,126
594,3OT,0:20.0,K. Middleton makes 3-pt jump shot from 25 ft (assist by J. Henson),,125,126
595,3OT,0:19.0,,Personal take foul by M. Carter-Williams (drawn by J. Jack),125,126
596,3OT,0:19.0,,J. Jack makes free throw 1 of 2,125,127
597,3OT,0:19.0,,J. Jack makes free throw 2 of 2,125,128
598,3OT,0:19.0,Milwaukee full timeout,,125,128
599,3OT,0:19.0,,A. Anderson enters the game for B. Lopez,125,128
600,3OT,0:16.0,K. Middleton misses 3-pt jump shot from 25 ft,,125,128
601,3OT,0:15.0,Offensive rebound by K. Middleton,,125,128
602,3OT,0:09.0,K. Middleton misses 3-pt jump shot from 25 ft,,125,128
603,3OT,0:08.0,,Defensive rebound by J. Johnson,125,128
604,3OT,0:08.0,,Personal take foul by J. Bayless (drawn by J. Johnson),125,128
605,3OT,0:08.0,,J. Johnson misses free throw 1 of 2,125,128
606,3OT,0:08.0,,Offensive rebound by Team,125,128
607,3OT,0:08.0,,J. Johnson makes free throw 2 of 2,125,129
608,3OT,0:03.0,K. Middleton makes 2-pt layup from 2 ft,,127,129
