,QUARTER,TIME_REMAINING,BOSTON_ACTION,CLEVELAND_ACTION,BOSTON_SCORE,CLEVELAND_SCORE
393,4,6:01.0,Turnover by J. Sullinger (offensive foul),,89,102
394,4,6:01.0,,Offensive charge foul by J. Sullinger (drawn by K. Love),89,102
395,4,5:48.0,,K. Irving makes 2-pt layup from 1 ft,89,104
396,4,5:40.0,Personal foul by I. Shumpert (drawn by I. Thomas),,89,104
397,4,5:29.0,J. Sullinger makes 2-pt jump shot from 15 ft (assist by I. Thomas),,91,104
398,4,5:09.0,,I. Shumpert misses 3-pt jump shot from 24 ft,91,104
399,4,5:08.0,Defensive rebound by E. Turner,,91,104
400,4,4:57.0,A. Bradley makes 2-pt jump shot from 18 ft (assist by E. Turner),,93,104
401,4,4:41.0,,Personal foul by B. Bass (drawn by T. Mozgov),93,104
402,4,4:41.0,,T. Mozgov makes free throw 1 of 2,93,105
403,4,4:41.0,J. Crowder enters the game for B. Bass,,93,105
404,4,4:41.0,,T. Mozgov makes free throw 2 of 2,93,106
405,4,4:24.0,I. Thomas misses 2-pt layup from 3 ft (block by T. Mozgov),,93,106
406,4,4:22.0,,Defensive rebound by L. James,93,106
407,4,4:18.0,,T. Mozgov misses 2-pt layup from 1 ft,93,106
408,4,4:15.0,Defensive rebound by J. Sullinger,,93,106
409,4,4:13.0,E. Turner makes 2-pt layup from 1 ft (assist by I. Thomas),,95,106
410,4,4:13.0,Shooting foul by K. Love (drawn by E. Turner),,95,106
411,4,4:13.0,E. Turner makes free throw 1 of 1,,96,106
412,4,3:49.0,,L. James makes 2-pt layup from 1 ft,96,108
413,4,3:39.0,I. Thomas makes 2-pt jump shot from 23 ft,,98,108
414,4,3:21.0,,K. Love makes 3-pt jump shot from 23 ft (assist by L. James),98,111
415,4,3:08.0,J. Crowder misses 3-pt jump shot from 25 ft,,98,111
416,4,3:07.0,,Defensive rebound by L. James,98,111
417,4,2:46.0,,L. James misses 2-pt jump shot from 19 ft,98,111
418,4,2:44.0,Defensive rebound by J. Sullinger,,98,111
419,4,2:38.0,E. Turner misses 2-pt jump shot from 5 ft,,98,111
420,4,2:36.0,Offensive rebound by J. Crowder,,98,111
421,4,2:36.0,J. Crowder misses 2-pt tip-in from 1 ft,,98,111
422,4,2:34.0,,Defensive rebound by T. Mozgov,98,111
423,4,2:34.0,,Personal foul by J. Crowder (drawn by K. Irving),98,111
424,4,2:34.0,,Cleveland full timeout,98,111
425,4,2:34.0,,K. Irving misses free throw 1 of 2,98,111
426,4,2:34.0,,Offensive rebound by Team,98,111
427,4,2:34.0,K. Olynyk enters the game for J. Crowder,,98,111
428,4,2:34.0,,K. Irving misses free throw 2 of 2,98,111
429,4,2:34.0,Defensive rebound by J. Crowder,,98,111
430,4,2:14.0,K. Olynyk misses 2-pt jump shot from 6 ft (block by T. Mozgov),,98,111
431,4,2:14.0,Offensive rebound by Team,,98,111
432,4,2:14.0,Boston full timeout,,98,111
433,4,2:09.0,A. Bradley misses 3-pt jump shot from 25 ft,,98,111
434,4,2:08.0,,Defensive rebound by L. James,98,111
435,4,1:45.0,,L. James misses 2-pt jump shot from 19 ft,98,111
436,4,1:44.0,,Offensive rebound by I. Shumpert,98,111
437,4,1:21.0,,K. Irving misses 3-pt jump shot from 23 ft,98,111
438,4,1:20.0,Defensive rebound by I. Thomas,,98,111
439,4,1:09.0,A. Bradley misses 3-pt jump shot from 23 ft,,98,111
440,4,1:08.0,,Defensive rebound by T. Mozgov,98,111
441,4,0:46.0,,L. James misses 2-pt jump shot from 15 ft,98,111
442,4,0:43.0,Defensive rebound by J. Sullinger,,98,111
443,4,0:39.0,Shooting foul by T. Mozgov (drawn by E. Turner),,98,111
444,4,0:39.0,E. Turner makes free throw 1 of 2,,99,111
445,4,0:39.0,L. Datome enters the game for A. Bradley,,99,111
446,4,0:39.0,P. Pressey enters the game for I. Thomas,,99,111
447,4,0:39.0,,J. Jones enters the game for L. James,99,111
448,4,0:39.0,,M. Dellavedova enters the game for K. Love,99,111
449,4,0:39.0,,T. Thompson enters the game for K. Irving,99,111
450,4,0:39.0,E. Turner makes free throw 2 of 2,,100,111
451,4,0:20.0,,Personal foul by P. Pressey (drawn by I. Shumpert),100,111
452,4,0:20.0,,I. Shumpert makes free throw 1 of 2,100,112
453,4,0:20.0,,S. Marion enters the game for T. Mozgov,100,112
454,4,0:20.0,,I. Shumpert makes free throw 2 of 2,100,113
455,4,0:14.0,P. Pressey misses 3-pt jump shot from 26 ft,,100,113
456,4,0:11.0,Offensive rebound by P. Pressey,,100,113
457,4,0:06.0,P. Pressey misses 2-pt layup from 2 ft,,100,113
458,4,0:04.0,,Defensive rebound by T. Thompson,100,113
