,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,SAN ANTONIO_ACTION,LA LAKERS_SCORE,SAN ANTONIO_SCORE
393,4,4:47.0,R. Sacre misses 2-pt jump shot from 3 ft,,73,88
394,4,4:46.0,,Defensive rebound by B. Diaw,73,88
395,4,4:32.0,,B. Diaw misses 3-pt jump shot from 24 ft,73,88
396,4,4:31.0,Defensive rebound by Team,,73,88
397,4,4:11.0,W. Johnson misses 2-pt jump shot from 22 ft,,73,88
398,4,4:10.0,,Defensive rebound by T. Splitter,73,88
399,4,3:50.0,,D. Green makes 2-pt jump shot from 19 ft (assist by C. Joseph),73,90
400,4,3:35.0,W. Johnson misses 2-pt jump shot from 10 ft (block by T. Splitter),,73,90
401,4,3:34.0,,Defensive rebound by P. Mills,73,90
402,4,3:31.0,,Shooting foul by J. Clarkson (drawn by C. Joseph),73,90
403,4,3:31.0,,C. Joseph makes free throw 1 of 2,73,91
404,4,3:31.0,,J. Ayres enters the game for T. Splitter,73,91
405,4,3:31.0,,J. Green enters the game for P. Mills,73,91
406,4,3:31.0,,C. Joseph makes free throw 2 of 2,73,92
407,4,3:21.0,Shooting foul by C. Joseph (drawn by J. Clarkson),,73,92
408,4,3:21.0,J. Clarkson misses free throw 1 of 2,,73,92
409,4,3:21.0,Offensive rebound by Team,,73,92
410,4,3:21.0,,M. Bonner enters the game for D. Green,73,92
411,4,3:21.0,J. Clarkson misses free throw 2 of 2,,73,92
412,4,3:20.0,,Defensive rebound by J. Green,73,92
413,4,3:06.0,,Turnover by J. Green (traveling),73,92
414,4,2:41.0,W. Ellington makes 3-pt jump shot from 24 ft (assist by J. Clarkson),,76,92
415,4,2:25.0,,B. Diaw misses 2-pt hook shot from 6 ft,76,92
416,4,2:24.0,Defensive rebound by W. Ellington,,76,92
417,4,2:19.0,J. Hill makes 2-pt dunk at rim (assist by W. Johnson),,78,92
418,4,2:02.0,,C. Joseph makes 2-pt layup from 1 ft (assist by J. Ayres),78,94
419,4,2:02.0,,Shooting foul by J. Hill (drawn by C. Joseph),78,94
420,4,2:02.0,Official timeout,,78,94
421,4,2:02.0,,C. Joseph makes free throw 1 of 1,78,95
422,4,1:52.0,Personal foul by J. Green (drawn by R. Sacre),,78,95
423,4,1:52.0,,K. Leonard enters the game for J. Green,78,95
424,4,1:43.0,J. Hill makes 2-pt jump shot from 14 ft (assist by W. Johnson),,80,95
425,4,1:35.0,,M. Bonner makes 2-pt jump shot from 13 ft (assist by K. Leonard),80,97
426,4,1:17.0,Personal foul by B. Diaw (drawn by R. Sacre),,80,97
427,4,1:17.0,R. Sacre makes free throw 1 of 2,,81,97
428,4,1:17.0,,J. Green enters the game for K. Leonard,81,97
429,4,1:17.0,R. Sacre makes free throw 2 of 2,,82,97
430,4,0:59.0,,B. Diaw misses 3-pt jump shot from 23 ft,82,97
431,4,0:58.0,Defensive rebound by J. Hill,,82,97
432,4,0:52.0,Personal foul by J. Ayres (drawn by R. Sacre),,82,97
433,4,0:52.0,R. Sacre misses free throw 1 of 2,,82,97
434,4,0:52.0,Offensive rebound by Team,,82,97
435,4,0:52.0,R. Sacre makes free throw 2 of 2,,83,97
436,4,0:35.0,,M. Bonner makes 2-pt jump shot from 4 ft (assist by B. Diaw),83,99
437,4,0:25.0,W. Ellington makes 2-pt jump shot from 14 ft (assist by W. Johnson),,85,99
438,4,0:00.0,,Turnover by Team (shot clock),85,99
