,QUARTER,TIME_REMAINING,TORONTO_ACTION,PHILADELPHIA_ACTION,TORONTO_SCORE,PHILADELPHIA_SCORE
376,4,3:21.0,,I. Smith makes 2-pt layup from 2 ft,103,91
377,4,3:05.0,D. DeRozan makes 2-pt dunk at rim (assist by A. Johnson),,105,91
378,4,3:04.0,,Philadelphia full timeout,105,91
379,4,3:04.0,,I. Canaan enters the game for L. Mbah a Moute,105,91
380,4,3:01.0,,I. Canaan makes 3-pt jump shot from 23 ft (assist by I. Smith),105,94
381,4,2:39.0,D. DeRozan makes 2-pt jump shot from 16 ft,,107,94
382,4,2:30.0,,J. Grant misses 3-pt jump shot from 27 ft,107,94
383,4,2:28.0,Defensive rebound by D. DeRozan,,107,94
384,4,2:08.0,T. Ross makes 3-pt jump shot from 23 ft (assist by P. Patterson),,110,94
385,4,1:52.0,,N. Noel makes 2-pt dunk at rim (assist by I. Smith),110,96
386,4,1:38.0,D. DeRozan makes 2-pt jump shot from 16 ft,,112,96
387,4,1:34.0,,I. Smith makes 2-pt jump shot from 13 ft,112,98
388,4,1:34.0,,Shooting foul by L. Williams (drawn by I. Smith),112,98
389,4,1:34.0,,I. Smith makes free throw 1 of 1,112,99
390,4,1:19.0,D. DeRozan misses 2-pt jump shot from 14 ft,,112,99
391,4,1:17.0,Offensive rebound by A. Johnson,,112,99
392,4,1:07.0,L. Williams misses 3-pt jump shot from 26 ft,,112,99
393,4,1:05.0,,Defensive rebound by N. Noel,112,99
394,4,0:58.0,,N. Noel makes 2-pt dunk at rim (assist by I. Smith),112,101
395,4,0:39.0,L. Williams makes 2-pt layup from 2 ft,,114,101
396,4,0:25.0,,I. Canaan makes 2-pt layup from 1 ft (assist by I. Smith),114,103
397,4,0:01.0,Turnover by Team (shot clock),,114,103
