,QUARTER,TIME_REMAINING,BOSTON_ACTION,CLEVELAND_ACTION,BOSTON_SCORE,CLEVELAND_SCORE
390,4,6:24.0,,Defensive rebound by M. Miller,90,82
391,4,6:16.0,,Turnover by K. Perkins (bad pass; steal by J. Jerebko),90,82
392,4,6:11.0,J. Crowder misses 2-pt layup at rim,,90,82
393,4,6:11.0,Offensive rebound by Team,,90,82
394,4,6:11.0,,Loose ball foul by J. Jones (drawn by M. Smart),90,82
395,4,6:11.0,K. Olynyk enters the game for J. Sullinger,,90,82
396,4,6:03.0,J. Jerebko misses 2-pt jump shot from 5 ft,,90,82
397,4,6:01.0,,Defensive rebound by M. Miller,90,82
398,4,5:37.0,,Turnover by Team (shot clock),90,82
399,4,5:37.0,,Cleveland full timeout,90,82
400,4,5:37.0,A. Bradley enters the game for J. Crowder,,90,82
401,4,5:23.0,Turnover by K. Olynyk (bad pass),,90,82
402,4,5:02.0,,K. Perkins makes 2-pt hook shot from 5 ft,90,84
403,4,4:48.0,Personal foul by J. Jones (drawn by J. Jerebko),,90,84
404,4,4:41.0,E. Turner misses 2-pt jump shot from 15 ft,,90,84
405,4,4:40.0,Offensive rebound by J. Jerebko,,90,84
406,4,4:28.0,K. Olynyk misses 3-pt jump shot from 24 ft,,90,84
407,4,4:27.0,Offensive rebound by J. Jerebko,,90,84
408,4,4:22.0,M. Smart makes 2-pt layup at rim (assist by E. Turner),,92,84
409,4,4:11.0,,M. Miller misses 3-pt jump shot from 26 ft,92,84
410,4,4:11.0,Defensive rebound by E. Turner,,92,84
411,4,3:51.0,J. Jerebko makes 2-pt jump shot from 18 ft (assist by M. Smart),,94,84
412,4,3:44.0,,Cleveland full timeout,94,84
413,4,3:44.0,J. Sullinger enters the game for K. Olynyk,,94,84
414,4,3:35.0,,S. Marion makes 2-pt dunk at rim (assist by M. Dellavedova),94,86
415,4,3:13.0,J. Jerebko misses 2-pt hook shot from 6 ft,,94,86
416,4,3:10.0,,Defensive rebound by M. Miller,94,86
417,4,3:01.0,,K. Perkins misses 2-pt hook shot from 10 ft,94,86
418,4,2:58.0,,Offensive rebound by S. Marion,94,86
419,4,2:57.0,,Shooting foul by J. Sullinger (drawn by J. Jones),94,86
420,4,2:57.0,,J. Jones makes free throw 1 of 3,94,87
421,4,2:57.0,,J. Jones makes free throw 2 of 3,94,88
422,4,2:57.0,,J. Harris enters the game for M. Dellavedova,94,88
423,4,2:57.0,J. Crowder enters the game for J. Jerebko,,94,88
424,4,2:57.0,I. Thomas enters the game for M. Smart,,94,88
425,4,2:57.0,,J. Jones misses free throw 3 of 3,94,88
426,4,2:56.0,,Offensive rebound by K. Perkins,94,88
427,4,2:49.0,,M. Miller misses 3-pt jump shot from 26 ft,94,88
428,4,2:48.0,Defensive rebound by J. Sullinger,,94,88
429,4,2:31.0,I. Thomas makes 3-pt jump shot from 24 ft (assist by J. Sullinger),,97,88
430,4,2:05.0,,K. Perkins misses 2-pt jump shot from 3 ft,97,88
431,4,2:04.0,,Offensive rebound by S. Marion,97,88
432,4,2:02.0,,S. Marion misses 2-pt jump shot from 3 ft (block by J. Sullinger),97,88
433,4,2:00.0,Defensive rebound by J. Sullinger,,97,88
434,4,1:47.0,Turnover by J. Sullinger (offensive foul),,97,88
435,4,1:47.0,Offensive foul by J. Sullinger (drawn by J. Harris),,97,88
436,4,1:31.0,,S. Marion makes 2-pt jump shot from 5 ft (assist by M. Miller),97,90
437,4,1:17.0,E. Turner makes 2-pt layup at rim,,99,90
438,4,1:02.0,,J. Jones misses 3-pt jump shot from 25 ft,99,90
439,4,1:01.0,Defensive rebound by I. Thomas,,99,90
440,4,0:41.0,J. Sullinger misses 3-pt jump shot from 24 ft,,99,90
441,4,0:40.0,,Defensive rebound by S. Marion,99,90
442,4,0:30.0,,M. Miller misses 2-pt jump shot from 14 ft,99,90
443,4,0:29.0,Defensive rebound by J. Crowder,,99,90
444,4,0:06.0,Turnover by Team (shot clock),,99,90
