,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,SAN ANTONIO_ACTION,CHARLOTTE_SCORE,SAN ANTONIO_SCORE
376,4,3:44.0,G. Henderson misses 2-pt jump shot from 5 ft (block by T. Duncan),,73,87
377,4,3:42.0,Offensive rebound by B. Roberts,,73,87
378,4,3:41.0,B. Roberts makes 3-pt jump shot from 24 ft,,76,87
379,4,3:35.0,Technical foul by G. Henderson,,76,87
380,4,3:35.0,,D. Green misses technical free throw,76,87
381,4,3:35.0,,Offensive rebound by Team,76,87
382,4,3:19.0,,D. Green makes 3-pt jump shot from 23 ft (assist by T. Duncan),76,90
383,4,2:57.0,M. Kidd-Gilchrist misses 2-pt jump shot from 16 ft,,76,90
384,4,2:56.0,,Defensive rebound by T. Duncan,76,90
385,4,2:48.0,,M. Bonner misses 3-pt jump shot from 24 ft,76,90
386,4,2:48.0,,Offensive rebound by T. Parker,76,90
387,4,2:44.0,,D. Green makes 3-pt jump shot from 22 ft (assist by T. Parker),76,93
388,4,2:44.0,Charlotte full timeout,,76,93
389,4,2:44.0,G. Neal enters the game for M. Kidd-Gilchrist,,76,93
390,4,2:44.0,,P. Mills enters the game for T. Duncan,76,93
391,4,2:44.0,,A. Baynes enters the game for D. Green,76,93
392,4,2:44.0,,J. Ayres enters the game for T. Parker,76,93
393,4,2:44.0,,R. Williams enters the game for C. Joseph,76,93
394,4,2:32.0,G. Henderson makes 2-pt jump shot from 16 ft (assist by C. Zeller),,78,93
395,4,2:15.0,,A. Baynes misses 3-pt jump shot from 24 ft,78,93
396,4,2:14.0,Defensive rebound by A. Jefferson,,78,93
397,4,2:07.0,G. Henderson misses 3-pt jump shot from 24 ft,,78,93
398,4,2:06.0,,Defensive rebound by J. Ayres,78,93
399,4,1:53.0,,A. Baynes misses 2-pt jump shot from 13 ft,78,93
400,4,1:52.0,Defensive rebound by A. Jefferson,,78,93
401,4,1:52.0,,Loose ball foul by A. Baynes (drawn by A. Jefferson),78,93
402,4,1:37.0,B. Roberts misses 3-pt jump shot from 25 ft,,78,93
403,4,1:35.0,,Defensive rebound by P. Mills,78,93
404,4,1:12.0,,R. Williams misses 3-pt jump shot from 23 ft,78,93
405,4,1:11.0,,Offensive rebound by A. Baynes,78,93
406,4,1:07.0,,Turnover by A. Baynes (bad pass; steal by G. Henderson),78,93
407,4,1:03.0,G. Neal makes 3-pt jump shot from 24 ft,,81,93
408,4,0:49.0,,P. Mills misses 2-pt jump shot from 15 ft,81,93
409,4,0:48.0,Defensive rebound by C. Zeller,,81,93
410,4,0:36.0,C. Zeller makes 3-pt jump shot from 24 ft (assist by G. Henderson),,84,93
411,4,0:23.0,,A. Baynes makes 2-pt layup from 1 ft,84,95
412,4,0:19.0,Shooting block foul by J. Ayres (drawn by G. Neal),,84,95
413,4,0:19.0,G. Neal makes free throw 1 of 2,,85,95
414,4,0:19.0,G. Neal makes free throw 2 of 2,,86,95
