,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,DENVER_ACTION,MINNESOTA_SCORE,DENVER_SCORE
386,4,8:10.0,,W. Chandler enters the game for J. Nurkić,83,82
387,4,8:10.0,,T. Mozgov enters the game for N. Robinson,83,82
388,4,8:10.0,J. Adrien misses free throw 1 of 2,,83,82
389,4,8:10.0,Offensive rebound by Team,,83,82
390,4,8:10.0,J. Adrien makes free throw 2 of 2,,84,82
391,4,7:58.0,,A. Afflalo misses 3-pt jump shot from 22 ft,84,82
392,4,7:57.0,,Offensive rebound by T. Lawson,84,82
393,4,7:53.0,,T. Lawson misses 2-pt jump shot from 4 ft,84,82
394,4,7:51.0,,Offensive rebound by K. Faried,84,82
395,4,7:51.0,,K. Faried makes 2-pt dunk at rim,84,84
396,4,7:34.0,R. Hummel misses 2-pt jump shot from 18 ft,,84,84
397,4,7:34.0,Offensive rebound by Team,,84,84
398,4,7:34.0,,Loose ball foul by T. Mozgov (drawn by J. Adrien),84,84
399,4,7:27.0,J. Adrien makes 2-pt layup from 2 ft (assist by M. Williams),,86,84
400,4,7:04.0,,Turnover by T. Lawson (bad pass; steal by J. Adrien),86,84
401,4,7:00.0,S. Muhammad makes 2-pt dunk at rim (assist by J. Adrien),,88,84
402,4,6:44.0,,A. Afflalo misses 2-pt jump shot from 5 ft,88,84
403,4,6:44.0,,Offensive rebound by Team,88,84
404,4,6:44.0,Loose ball foul by J. Adrien (drawn by T. Mozgov),,88,84
405,4,6:42.0,,Personal foul by M. Williams (drawn by T. Lawson),88,84
406,4,6:34.0,,T. Lawson misses 2-pt jump shot from 7 ft,88,84
407,4,6:33.0,Defensive rebound by M. Williams,,88,84
408,4,6:20.0,S. Muhammad misses 3-pt jump shot from 24 ft,,88,84
409,4,6:18.0,Offensive rebound by A. Wiggins,,88,84
410,4,6:18.0,A. Wiggins misses 2-pt layup from 2 ft,,88,84
411,4,6:15.0,,Defensive rebound by T. Mozgov,88,84
412,4,6:09.0,,A. Afflalo misses 2-pt jump shot from 10 ft,88,84
413,4,6:08.0,Defensive rebound by S. Muhammad,,88,84
414,4,5:55.0,M. Williams misses 2-pt jump shot from 20 ft,,88,84
415,4,5:53.0,,Defensive rebound by K. Faried,88,84
416,4,5:47.0,,K. Faried makes 2-pt layup from 2 ft,88,86
417,4,5:38.0,Minnesota full timeout,,88,86
418,4,5:32.0,A. Wiggins makes 2-pt jump shot from 4 ft,,90,86
419,4,5:32.0,Away from play foul by K. Faried (drawn by R. Hummel),,90,86
420,4,5:32.0,R. Hummel makes free throw 1 of 1,,91,86
421,4,5:25.0,,Personal foul by R. Hummel (drawn by K. Faried),91,86
422,4,5:11.0,,W. Chandler misses 2-pt jump shot from 18 ft,91,86
423,4,5:08.0,Defensive rebound by M. Williams,,91,86
424,4,5:08.0,Turnover by M. Williams (lost ball),,91,86
425,4,4:58.0,,W. Chandler misses 3-pt jump shot from 25 ft,91,86
426,4,4:57.0,,Offensive rebound by T. Mozgov,91,86
427,4,4:57.0,,T. Mozgov misses 2-pt tip-in from 1 ft,91,86
428,4,4:55.0,,Offensive rebound by K. Faried,91,86
429,4,4:55.0,,K. Faried misses 2-pt jump shot from 8 ft,91,86
430,4,4:54.0,,Offensive rebound by Team,91,86
431,4,4:48.0,,W. Chandler makes 2-pt jump shot from 8 ft (assist by T. Lawson),91,88
432,4,4:33.0,R. Hummel misses 2-pt jump shot from 15 ft,,91,88
433,4,4:32.0,,Defensive rebound by K. Faried,91,88
434,4,4:21.0,,K. Faried misses 2-pt jump shot from 4 ft,91,88
435,4,4:19.0,,Offensive rebound by K. Faried,91,88
436,4,4:19.0,,K. Faried makes 2-pt tip-in from 1 ft,91,90
437,4,4:06.0,S. Muhammad misses 2-pt dunk at rim (block by W. Chandler),,91,90
438,4,4:03.0,,Defensive rebound by A. Afflalo,91,90
439,4,4:03.0,,Personal take foul by M. Williams (drawn by T. Lawson),91,90
440,4,4:03.0,,T. Lawson makes free throw 1 of 2,91,91
441,4,4:03.0,G. Dieng enters the game for R. Hummel,,91,91
442,4,4:03.0,T. Young enters the game for J. Adrien,,91,91
443,4,4:03.0,,T. Lawson makes free throw 2 of 2,91,92
444,4,3:44.0,S. Muhammad misses 2-pt jump shot from 5 ft,,91,92
445,4,3:43.0,,Defensive rebound by T. Mozgov,91,92
446,4,3:30.0,,Shooting foul by M. Williams (drawn by W. Chandler),91,92
447,4,3:30.0,,W. Chandler makes free throw 1 of 2,91,93
448,4,3:30.0,Minnesota full timeout,,91,93
449,4,3:30.0,,W. Chandler makes free throw 2 of 2,91,94
450,4,3:16.0,A. Wiggins makes 2-pt jump shot from 6 ft (assist by M. Williams),,93,94
451,4,2:55.0,,A. Afflalo makes 2-pt jump shot from 17 ft (assist by T. Lawson),93,96
452,4,2:41.0,T. Young misses 2-pt jump shot from 8 ft,,93,96
453,4,2:39.0,Offensive rebound by T. Young,,93,96
454,4,2:39.0,T. Young misses 2-pt layup at rim,,93,96
455,4,2:36.0,,Defensive rebound by T. Mozgov,93,96
456,4,2:34.0,,Turnover by T. Mozgov (bad pass; steal by T. Young),93,96
457,4,2:31.0,T. Young makes 2-pt layup from 2 ft,,95,96
458,4,2:19.0,,T. Lawson misses 2-pt jump shot from 14 ft,95,96
459,4,2:19.0,Defensive rebound by Team,,95,96
460,4,2:19.0,,Loose ball foul by T. Mozgov (drawn by G. Dieng),95,96
461,4,2:19.0,G. Dieng misses free throw 1 of 2,,95,96
462,4,2:19.0,Offensive rebound by Team,,95,96
463,4,2:19.0,G. Dieng makes free throw 2 of 2,,96,96
464,4,2:06.0,,A. Afflalo makes 2-pt jump shot from 13 ft (assist by T. Lawson),96,98
465,4,1:49.0,T. Young makes 2-pt layup from 3 ft (assist by M. Williams),,98,98
466,4,1:37.0,,T. Lawson makes 2-pt layup from 2 ft,98,100
467,4,1:21.0,Shooting foul by T. Lawson (drawn by T. Young),,98,100
468,4,1:21.0,T. Young misses free throw 1 of 2,,98,100
469,4,1:21.0,Offensive rebound by Team,,98,100
470,4,1:21.0,T. Young makes free throw 2 of 2,,99,100
471,4,1:10.0,,T. Mozgov makes 2-pt dunk at rim (assist by T. Lawson),99,102
472,4,1:00.0,M. Williams misses 3-pt jump shot from 25 ft,,99,102
473,4,1:00.0,,Defensive rebound by T. Lawson,99,102
474,4,0:44.0,,Turnover by T. Lawson (bad pass; steal by G. Dieng),99,102
475,4,0:40.0,Shooting foul by A. Afflalo (drawn by A. Wiggins),,99,102
476,4,0:40.0,A. Wiggins makes free throw 1 of 2,,100,102
477,4,0:40.0,A. Wiggins misses free throw 2 of 2,,100,102
478,4,0:39.0,,Defensive rebound by A. Afflalo,100,102
479,4,0:20.0,,T. Lawson misses 2-pt jump shot from 18 ft,100,102
480,4,0:19.0,Defensive rebound by Team,,100,102
481,4,0:19.0,,Loose ball foul by T. Mozgov (drawn by G. Dieng),100,102
482,4,0:19.0,G. Dieng misses free throw 1 of 2,,100,102
483,4,0:19.0,Offensive rebound by Team,,100,102
484,4,0:19.0,G. Dieng makes free throw 2 of 2,,101,102
485,4,0:19.0,,Denver full timeout,101,102
486,4,0:19.0,Z. LaVine enters the game for M. Williams,,101,102
487,4,0:17.0,,Personal take foul by A. Wiggins (drawn by A. Afflalo),101,102
488,4,0:17.0,,A. Afflalo makes free throw 1 of 2,101,103
489,4,0:17.0,M. Williams enters the game for Z. LaVine,,101,103
490,4,0:17.0,J. Adrien enters the game for S. Muhammad,,101,103
491,4,0:17.0,,A. Afflalo makes free throw 2 of 2,101,104
492,4,0:17.0,Minnesota full timeout,,101,104
493,4,0:17.0,C. Budinger enters the game for J. Adrien,,101,104
494,4,0:17.0,,A. Gee enters the game for T. Mozgov,101,104
495,4,0:12.0,Turnover by C. Budinger (step out of bounds),,101,104
496,4,0:12.0,Z. LaVine enters the game for M. Williams,,101,104
497,4,0:12.0,,Denver full timeout,101,104
498,4,0:12.0,J. Adrien enters the game for G. Dieng,,101,104
499,4,0:12.0,,T. Mozgov enters the game for A. Gee,101,104
500,4,0:11.0,,Personal take foul by A. Wiggins (drawn by A. Afflalo),101,104
501,4,0:11.0,,A. Afflalo makes free throw 1 of 2,101,105
502,4,0:11.0,,A. Afflalo misses free throw 2 of 2,101,105
503,4,0:10.0,Defensive rebound by A. Wiggins,,101,105
504,4,0:10.0,Personal foul by K. Faried (drawn by A. Wiggins),,101,105
505,4,0:10.0,A. Wiggins misses free throw 1 of 2,,101,105
506,4,0:10.0,Offensive rebound by Team,,101,105
507,4,0:10.0,T. Daniels enters the game for C. Budinger,,101,105
508,4,0:10.0,A. Wiggins makes free throw 2 of 2,,102,105
509,4,0:09.0,,Personal take foul by A. Wiggins (drawn by W. Chandler),102,105
510,4,0:09.0,,W. Chandler misses free throw 1 of 2,102,105
511,4,0:09.0,,Offensive rebound by Team,102,105
512,4,0:09.0,G. Dieng enters the game for T. Daniels,,102,105
513,4,0:09.0,,W. Chandler makes free throw 2 of 2,102,106
514,4,0:09.0,Minnesota full timeout,,102,106
515,4,0:09.0,R. Hummel enters the game for T. Young,,102,106
516,4,0:09.0,C. Budinger enters the game for G. Dieng,,102,106
517,4,0:09.0,M. Williams enters the game for A. Wiggins,,102,106
518,4,0:09.0,T. Daniels enters the game for Z. LaVine,,102,106
519,4,0:09.0,,A. Gee enters the game for T. Mozgov,102,106
520,4,0:05.0,M. Williams misses 3-pt jump shot from 27 ft,,102,106
521,4,0:03.0,Offensive rebound by R. Hummel,,102,106
522,4,0:00.0,C. Budinger misses 3-pt jump shot from 24 ft,,102,106
523,4,0:00.0,Offensive rebound by Team,,102,106
