,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,CHICAGO_ACTION,MILWAUKEE_SCORE,CHICAGO_SCORE
375,4,9:48.0,,T. Snell makes 2-pt jump shot from 6 ft (assist by J. Noah),77,91
376,4,9:29.0,O. Mayo misses 2-pt jump shot from 14 ft,,77,91
377,4,9:28.0,Offensive rebound by J. Henson,,77,91
378,4,9:26.0,J. Dudley misses 3-pt jump shot from 25 ft,,77,91
379,4,9:25.0,,Defensive rebound by A. Brooks,77,91
380,4,9:10.0,,T. Snell misses 3-pt jump shot from 25 ft,77,91
381,4,9:09.0,,Offensive rebound by T. Gibson,77,91
382,4,9:07.0,,T. Gibson misses 2-pt layup from 2 ft,77,91
383,4,9:05.0,Defensive rebound by J. Henson,,77,91
384,4,9:02.0,Shooting foul by J. Noah (drawn by J. Bayless),,77,91
385,4,9:02.0,J. Bayless makes free throw 1 of 2,,78,91
386,4,9:02.0,Z. Pachulia enters the game for J. Henson,,78,91
387,4,9:02.0,J. Bayless makes free throw 2 of 2,,79,91
388,4,8:47.0,,Chicago full timeout,79,91
389,4,8:47.0,G. Antetokounmpo enters the game for J. Dudley,,79,91
390,4,8:40.0,,Shooting foul by J. Bayless (drawn by A. Brooks),79,91
391,4,8:40.0,,A. Brooks misses free throw 1 of 2,79,91
392,4,8:40.0,,Offensive rebound by Team,79,91
393,4,8:40.0,,A. Brooks misses free throw 2 of 2,79,91
394,4,8:38.0,Defensive rebound by Z. Pachulia,,79,91
395,4,8:25.0,Shooting foul by J. Noah (drawn by Z. Pachulia),,79,91
396,4,8:25.0,Z. Pachulia misses free throw 1 of 2,,79,91
397,4,8:25.0,Offensive rebound by Team,,79,91
398,4,8:25.0,,P. Gasol enters the game for J. Noah,79,91
399,4,8:25.0,Z. Pachulia misses free throw 2 of 2,,79,91
400,4,8:24.0,,Defensive rebound by N. Mirotić,79,91
401,4,8:12.0,,N. Mirotić misses 2-pt jump shot from 15 ft,79,91
402,4,8:11.0,Defensive rebound by Z. Pachulia,,79,91
403,4,7:48.0,G. Antetokounmpo misses 2-pt jump shot from 23 ft,,79,91
404,4,7:47.0,,Defensive rebound by P. Gasol,79,91
405,4,7:30.0,,Turnover by A. Brooks (bad pass; steal by K. Middleton),79,91
406,4,7:25.0,O. Mayo misses 2-pt layup from 3 ft (block by T. Snell),,79,91
407,4,7:23.0,,Defensive rebound by T. Snell,79,91
408,4,7:20.0,,Turnover by T. Snell (bad pass),79,91
409,4,7:07.0,J. Bayless misses 2-pt jump shot from 22 ft,,79,91
410,4,7:06.0,,Defensive rebound by N. Mirotić,79,91
411,4,6:50.0,,T. Snell misses 3-pt jump shot from 25 ft,79,91
412,4,6:49.0,,Offensive rebound by Team,79,91
413,4,6:48.0,M. Carter-Williams enters the game for K. Middleton,,79,91
414,4,6:48.0,,J. Butler enters the game for T. Snell,79,91
415,4,6:48.0,,D. Rose enters the game for A. Brooks,79,91
416,4,6:36.0,,Turnover by J. Butler (lost ball; steal by O. Mayo),79,91
417,4,6:29.0,J. Bayless makes 2-pt jump shot from 18 ft (assist by O. Mayo),,81,91
418,4,6:08.0,,J. Butler misses 2-pt jump shot from 17 ft,81,91
419,4,6:06.0,,Offensive rebound by Team,81,91
420,4,6:06.0,,M. Dunleavy enters the game for N. Mirotić,81,91
421,4,5:54.0,,J. Butler makes 2-pt layup from 1 ft (assist by P. Gasol),81,93
422,4,5:32.0,M. Carter-Williams misses 2-pt jump shot from 19 ft,,81,93
423,4,5:31.0,,Defensive rebound by P. Gasol,81,93
424,4,5:13.0,,P. Gasol misses 2-pt jump shot from 6 ft,81,93
425,4,5:12.0,Defensive rebound by Z. Pachulia,,81,93
426,4,5:05.0,G. Antetokounmpo makes 2-pt dunk at rim (assist by J. Bayless),,83,93
427,4,5:05.0,,Chicago full timeout,83,93
428,4,5:05.0,,J. Noah enters the game for T. Gibson,83,93
429,4,5:05.0,E. İlyasova enters the game for O. Mayo,,83,93
430,4,4:48.0,,M. Dunleavy makes 3-pt jump shot from 25 ft (assist by D. Rose),83,96
431,4,4:21.0,E. İlyasova makes 2-pt jump shot from 19 ft (assist by J. Bayless),,85,96
432,4,4:00.0,,M. Dunleavy makes 3-pt jump shot from 23 ft (assist by D. Rose),85,99
433,4,3:46.0,Personal foul by P. Gasol (drawn by Z. Pachulia),,85,99
434,4,3:39.0,E. İlyasova misses 2-pt jump shot from 21 ft,,85,99
435,4,3:38.0,,Defensive rebound by P. Gasol,85,99
436,4,3:30.0,,Offensive foul by P. Gasol (drawn by Z. Pachulia),85,99
437,4,3:30.0,,Turnover by P. Gasol (offensive foul),85,99
438,4,3:10.0,Z. Pachulia misses 2-pt jump shot from 14 ft,,85,99
439,4,3:09.0,,Defensive rebound by J. Noah,85,99
440,4,3:04.0,,J. Butler makes 2-pt layup from 2 ft (assist by D. Rose),85,101
441,4,3:03.0,Milwaukee full timeout,,85,101
442,4,3:03.0,J. Henson enters the game for Z. Pachulia,,85,101
443,4,3:03.0,K. Middleton enters the game for J. Bayless,,85,101
444,4,2:41.0,J. Henson misses 2-pt jump shot from 11 ft,,85,101
445,4,2:40.0,,Defensive rebound by J. Noah,85,101
446,4,2:26.0,,Turnover by D. Rose (bad pass; steal by E. İlyasova),85,101
447,4,2:12.0,K. Middleton misses 3-pt jump shot from 25 ft,,85,101
448,4,2:11.0,Offensive rebound by E. İlyasova,,85,101
449,4,2:05.0,E. İlyasova makes 2-pt layup from 2 ft,,87,101
450,4,1:43.0,,P. Gasol makes 2-pt jump shot from 22 ft (assist by J. Butler),87,103
451,4,1:29.0,K. Middleton makes 2-pt jump shot from 19 ft (assist by J. Henson),,89,103
452,4,1:14.0,,D. Rose misses 3-pt jump shot from 25 ft,89,103
453,4,1:13.0,,Offensive rebound by P. Gasol,89,103
454,4,1:00.0,,P. Gasol misses 2-pt jump shot from 9 ft (block by K. Middleton),89,103
455,4,0:59.0,Defensive rebound by G. Antetokounmpo,,89,103
456,4,0:56.0,G. Antetokounmpo misses 2-pt layup from 1 ft,,89,103
457,4,0:55.0,,Defensive rebound by J. Noah,89,103
458,4,0:51.0,,Personal foul by K. Middleton (drawn by J. Butler),89,103
459,4,0:51.0,,A. Brooks enters the game for D. Rose,89,103
460,4,0:51.0,,T. Snell enters the game for J. Butler,89,103
461,4,0:35.0,,T. Snell misses 2-pt jump shot from 17 ft,89,103
462,4,0:33.0,Defensive rebound by K. Middleton,,89,103
463,4,0:29.0,Shooting foul by M. Dunleavy (drawn by K. Middleton),,89,103
464,4,0:29.0,K. Middleton makes free throw 1 of 2,,90,103
465,4,0:29.0,K. Middleton makes free throw 2 of 2,,91,103
466,4,0:08.0,,A. Brooks misses 3-pt jump shot from 26 ft,91,103
467,4,0:07.0,Defensive rebound by G. Antetokounmpo,,91,103
468,4,0:01.0,G. Antetokounmpo misses 3-pt jump shot from 26 ft,,91,103
469,4,0:00.0,Offensive rebound by Team,,91,103
