,QUARTER,TIME_REMAINING,UTAH_ACTION,LA CLIPPERS_ACTION,UTAH_SCORE,LA CLIPPERS_SCORE
386,4,0:46.0,,J. Redick enters the game for D. Jordan,98,104
387,4,0:27.0,,C. Paul misses 2-pt jump shot from 14 ft,98,104
388,4,0:26.0,Defensive rebound by T. Booker,,98,104
389,4,0:16.0,A. Burks makes 2-pt layup from 2 ft (assist by T. Burke),,100,104
390,4,0:16.0,Shooting foul by B. Griffin (drawn by A. Burks),,100,104
391,4,0:16.0,A. Burks makes free throw 1 of 1,,101,104
392,4,0:13.0,,Personal take foul by T. Burke (drawn by J. Redick),101,104
393,4,0:13.0,,J. Redick misses free throw 1 of 2,101,104
394,4,0:13.0,,Offensive rebound by Team,101,104
395,4,0:13.0,,J. Redick makes free throw 2 of 2,101,105
396,4,0:13.0,Utah full timeout,,101,105
397,4,0:13.0,J. Ingles enters the game for A. Burks,,101,105
398,4,0:13.0,S. Novak enters the game for T. Booker,,101,105
399,4,0:09.0,Turnover by G. Hayward (lost ball),,101,105
400,4,0:07.0,,C. Paul makes 2-pt layup from 2 ft (assist by M. Barnes),101,107
401,4,0:02.0,T. Burke misses 3-pt jump shot from 36 ft,,101,107
402,4,0:00.0,,Defensive rebound by J. Redick,101,107
