,QUARTER,TIME_REMAINING,TORONTO_ACTION,WASHINGTON_ACTION,TORONTO_SCORE,WASHINGTON_SCORE
383,4,4:24.0,,O. Porter misses 3-pt jump shot from 23 ft,84,119
384,4,4:22.0,Defensive rebound by J. Valančiūnas,,84,119
385,4,4:12.0,G. Vásquez makes 2-pt jump shot from 8 ft,,86,119
386,4,4:12.0,Shooting foul by R. Sessions (drawn by G. Vásquez),,86,119
387,4,4:12.0,,M. Webster enters the game for O. Porter,86,119
388,4,4:12.0,,W. Bynum enters the game for R. Sessions,86,119
389,4,4:12.0,G. Vásquez makes free throw 1 of 1,,87,119
390,4,3:56.0,,K. Séraphin makes 2-pt hook shot from 9 ft,87,121
391,4,3:32.0,Turnover by J. Valančiūnas (lost ball; steal by W. Bynum),,87,121
392,4,3:27.0,,M. Webster makes 2-pt dunk at rim (assist by W. Bynum),87,123
393,4,3:01.0,J. Johnson misses 2-pt jump shot from 4 ft,,87,123
394,4,3:00.0,,Defensive rebound by K. Humphries,87,123
395,4,2:51.0,,M. Webster misses 3-pt jump shot from 27 ft,87,123
396,4,2:50.0,Defensive rebound by T. Ross,,87,123
397,4,2:38.0,J. Johnson misses 2-pt jump shot from 19 ft,,87,123
398,4,2:36.0,Offensive rebound by J. Valančiūnas,,87,123
399,4,2:34.0,J. Valančiūnas makes 2-pt layup from 1 ft,,89,123
400,4,2:20.0,,R. Butler misses 3-pt jump shot from 27 ft,89,123
401,4,2:19.0,Defensive rebound by A. Johnson,,89,123
402,4,2:07.0,G. Vásquez misses 2-pt jump shot from 4 ft,,89,123
403,4,2:06.0,,Defensive rebound by K. Humphries,89,123
404,4,1:58.0,,K. Humphries makes 2-pt jump shot from 20 ft (assist by W. Bynum),89,125
405,4,1:58.0,Toronto full timeout,,89,125
406,4,1:58.0,G. Stiemsma enters the game for A. Johnson,,89,125
407,4,1:54.0,Personal foul by K. Humphries (drawn by G. Stiemsma),,89,125
408,4,1:54.0,G. Stiemsma makes free throw 1 of 2,,90,125
409,4,1:54.0,G. Stiemsma misses free throw 2 of 2,,90,125
410,4,1:52.0,,Defensive rebound by K. Séraphin,90,125
411,4,1:49.0,,Turnover by K. Séraphin (lost ball; steal by J. Valančiūnas),90,125
412,4,1:39.0,G. Stiemsma makes 2-pt layup from 1 ft (assist by J. Johnson),,92,125
413,4,1:20.0,,K. Séraphin misses 2-pt jump shot from 5 ft,92,125
414,4,1:19.0,Defensive rebound by J. Johnson,,92,125
415,4,1:11.0,J. Johnson misses 2-pt jump shot from 11 ft,,92,125
416,4,1:10.0,Offensive rebound by J. Valančiūnas,,92,125
417,4,1:01.0,G. Stiemsma makes 2-pt hook shot from 7 ft (assist by G. Vásquez),,94,125
418,4,0:50.0,,W. Bynum misses 2-pt jump shot from 5 ft,94,125
419,4,0:49.0,Defensive rebound by J. Johnson,,94,125
420,4,0:40.0,J. Valančiūnas misses 2-pt jump shot from 6 ft,,94,125
421,4,0:39.0,,Defensive rebound by R. Butler,94,125
422,4,0:14.0,,Turnover by Team (shot clock),94,125
423,4,0:05.0,Shooting foul by R. Butler (drawn by J. Johnson),,94,125
424,4,0:05.0,J. Johnson misses free throw 1 of 2,,94,125
425,4,0:05.0,Offensive rebound by Team,,94,125
426,4,0:05.0,J. Johnson misses free throw 2 of 2,,94,125
427,4,0:05.0,,Defensive rebound by K. Humphries,94,125
