,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,LA CLIPPERS_ACTION,SAN ANTONIO_SCORE,LA CLIPPERS_SCORE
390,4,11:47.0,,Offensive rebound by Team,82,82
391,4,11:45.0,,Offensive foul by J. Redick (drawn by M. Ginóbili),82,82
392,4,11:45.0,,Turnover by J. Redick (offensive foul),82,82
393,4,11:30.0,D. Green makes 3-pt jump shot from 27 ft (assist by M. Ginóbili),,85,82
394,4,11:15.0,,J. Crawford makes 2-pt jump shot from 16 ft,85,84
395,4,11:03.0,Turnover by A. Baynes (offensive foul),,85,84
396,4,11:03.0,Offensive foul by A. Baynes (drawn by M. Barnes),,85,84
397,4,11:03.0,T. Parker enters the game for P. Mills,,85,84
398,4,11:03.0,,C. Paul enters the game for A. Rivers,85,84
399,4,11:03.0,,D. Jordan enters the game for G. Davis,85,84
400,4,11:03.0,B. Diaw enters the game for A. Baynes,,85,84
401,4,10:43.0,,C. Paul makes 2-pt jump shot from 14 ft,85,86
402,4,10:25.0,Personal foul by J. Redick (drawn by M. Ginóbili),,85,86
403,4,10:16.0,M. Ginóbili misses 2-pt hook shot from 5 ft,,85,86
404,4,10:14.0,,Defensive rebound by D. Jordan,85,86
405,4,10:09.0,,C. Paul makes 2-pt layup from 3 ft,85,88
406,4,10:09.0,San Antonio full timeout,,85,88
407,4,10:09.0,,B. Griffin enters the game for J. Redick,85,88
408,4,10:09.0,T. Duncan enters the game for M. Ginóbili,,85,88
409,4,9:55.0,M. Belinelli makes 3-pt jump shot from 26 ft (assist by T. Parker),,88,88
410,4,9:28.0,,J. Crawford misses 3-pt jump shot from 28 ft,88,88
411,4,9:27.0,Defensive rebound by T. Duncan,,88,88
412,4,9:12.0,Shooting foul by D. Jordan (drawn by B. Diaw),,88,88
413,4,9:12.0,B. Diaw misses free throw 1 of 2,,88,88
414,4,9:12.0,Offensive rebound by Team,,88,88
415,4,9:12.0,,J. Redick enters the game for M. Barnes,88,88
416,4,9:12.0,B. Diaw makes free throw 2 of 2,,89,88
417,4,9:01.0,,J. Crawford makes 2-pt jump shot from 14 ft,89,90
418,4,8:53.0,T. Parker misses 2-pt jump shot from 19 ft,,89,90
419,4,8:52.0,,Defensive rebound by B. Griffin,89,90
420,4,8:38.0,,B. Griffin misses 2-pt layup from 2 ft,89,90
421,4,8:37.0,,Offensive rebound by B. Griffin,89,90
422,4,8:37.0,,B. Griffin misses 2-pt tip-in from 2 ft,89,90
423,4,8:35.0,Defensive rebound by T. Duncan,,89,90
424,4,8:22.0,T. Duncan makes 2-pt layup from 3 ft (assist by T. Parker),,91,90
425,4,8:05.0,,J. Crawford misses 3-pt jump shot from 27 ft,91,90
426,4,8:04.0,Defensive rebound by M. Belinelli,,91,90
427,4,7:50.0,T. Parker makes 2-pt jump shot from 18 ft,,93,90
428,4,7:50.0,,LA Clippers full timeout,93,90
429,4,7:36.0,,D. Jordan makes 2-pt dunk at rim (assist by C. Paul),93,92
430,4,7:10.0,T. Duncan misses 2-pt hook shot from 5 ft,,93,92
431,4,7:09.0,Offensive rebound by B. Diaw,,93,92
432,4,6:56.0,T. Parker misses 2-pt jump shot from 21 ft,,93,92
433,4,6:55.0,,Defensive rebound by J. Redick,93,92
434,4,6:41.0,,B. Griffin misses 2-pt jump shot from 21 ft,93,92
435,4,6:40.0,Defensive rebound by B. Diaw,,93,92
436,4,6:18.0,B. Diaw misses 3-pt jump shot from 27 ft,,93,92
437,4,6:17.0,,Defensive rebound by C. Paul,93,92
438,4,6:12.0,,B. Griffin misses 2-pt layup from 1 ft,93,92
439,4,6:09.0,,Offensive rebound by B. Griffin,93,92
440,4,6:09.0,,B. Griffin misses 2-pt tip-in from 3 ft,93,92
441,4,6:07.0,Defensive rebound by B. Diaw,,93,92
442,4,6:04.0,Personal foul by J. Crawford (drawn by T. Parker),,93,92
443,4,6:04.0,K. Leonard enters the game for M. Belinelli,,93,92
444,4,5:47.0,B. Diaw makes 2-pt jump shot from 14 ft,,95,92
445,4,5:27.0,,B. Griffin misses 2-pt jump shot from 19 ft,95,92
446,4,5:27.0,,Offensive rebound by Team,95,92
447,4,5:27.0,Loose ball foul by B. Diaw (drawn by D. Jordan),,95,92
448,4,5:20.0,,J. Redick makes 2-pt jump shot from 17 ft (assist by B. Griffin),95,94
449,4,4:57.0,D. Green misses 3-pt jump shot from 25 ft,,95,94
450,4,4:56.0,,Defensive rebound by B. Griffin,95,94
451,4,4:51.0,,Turnover by B. Griffin (bad pass; steal by T. Duncan),95,94
452,4,4:48.0,T. Parker misses 2-pt jump shot from 20 ft,,95,94
453,4,4:48.0,Offensive rebound by K. Leonard,,95,94
454,4,4:48.0,K. Leonard makes 2-pt tip-in from 1 ft,,97,94
455,4,4:48.0,,Technical foul by C. Paul,97,94
456,4,4:48.0,D. Green makes technical free throw,,98,94
457,4,4:48.0,M. Belinelli enters the game for D. Green,,98,94
458,4,4:36.0,,Turnover by B. Griffin (lost ball; steal by T. Duncan),98,94
459,4,4:14.0,T. Duncan makes 2-pt jump shot from 18 ft (assist by M. Belinelli),,100,94
460,4,4:02.0,,C. Paul makes 2-pt layup from 2 ft,100,96
461,4,3:49.0,Turnover by M. Belinelli (bad pass; steal by J. Crawford),,100,96
462,4,3:44.0,,J. Crawford misses 2-pt layup from 2 ft,100,96
463,4,3:41.0,Defensive rebound by T. Duncan,,100,96
464,4,3:35.0,B. Diaw makes 3-pt jump shot from 24 ft (assist by K. Leonard),,103,96
465,4,3:35.0,,LA Clippers full timeout,103,96
466,4,3:35.0,D. Green enters the game for M. Belinelli,,103,96
467,4,3:18.0,,D. Jordan makes 2-pt dunk at rim (assist by B. Griffin),103,98
468,4,2:51.0,B. Diaw makes 2-pt jump shot from 18 ft,,105,98
469,4,2:25.0,,B. Griffin makes 2-pt layup from 1 ft,105,100
470,4,2:11.0,Shooting foul by J. Crawford (drawn by K. Leonard),,105,100
471,4,2:11.0,K. Leonard makes free throw 1 of 2,,106,100
472,4,2:11.0,K. Leonard makes free throw 2 of 2,,107,100
473,4,2:07.0,,C. Paul makes 2-pt layup from 2 ft,107,102
474,4,2:07.0,,Shooting foul by T. Duncan (drawn by C. Paul),107,102
475,4,2:07.0,,C. Paul makes free throw 1 of 1,107,103
476,4,1:44.0,K. Leonard misses 2-pt jump shot from 20 ft,,107,103
477,4,1:43.0,,Defensive rebound by C. Paul,107,103
478,4,1:31.0,,D. Jordan makes 2-pt dunk at rim (assist by B. Griffin),107,105
479,4,1:31.0,San Antonio full timeout,,107,105
480,4,1:31.0,,M. Barnes enters the game for J. Crawford,107,105
481,4,1:14.0,D. Green misses 2-pt jump shot from 21 ft,,107,105
482,4,1:13.0,,Defensive rebound by D. Jordan,107,105
483,4,1:00.0,,B. Griffin misses 2-pt jump shot from 8 ft (block by T. Duncan),107,105
484,4,0:58.0,,Offensive rebound by B. Griffin,107,105
485,4,0:58.0,,Turnover by B. Griffin (lost ball; steal by B. Diaw),107,105
486,4,0:49.0,Shooting foul by J. Redick (drawn by T. Parker),,107,105
487,4,0:49.0,,J. Crawford enters the game for J. Redick,107,105
488,4,0:49.0,T. Parker misses free throw 1 of 2,,107,105
489,4,0:49.0,Offensive rebound by Team,,107,105
490,4,0:49.0,T. Parker makes free throw 2 of 2,,108,105
491,4,0:49.0,,LA Clippers full timeout,108,105
492,4,0:40.0,,Shooting foul by K. Leonard (drawn by B. Griffin),108,105
493,4,0:40.0,,B. Griffin misses free throw 1 of 2,108,105
494,4,0:40.0,,Offensive rebound by Team,108,105
495,4,0:40.0,,B. Griffin misses free throw 2 of 2,108,105
496,4,0:38.0,Defensive rebound by T. Duncan,,108,105
497,4,0:38.0,Turnover by T. Duncan (lost ball; steal by B. Griffin),,108,105
498,4,0:32.0,,J. Crawford misses 3-pt jump shot from 26 ft,108,105
499,4,0:31.0,,Offensive rebound by M. Barnes,108,105
500,4,0:31.0,,Shooting foul by K. Leonard (drawn by M. Barnes),108,105
501,4,0:31.0,,M. Barnes makes free throw 1 of 2,108,106
502,4,0:31.0,,A. Rivers enters the game for J. Crawford,108,106
503,4,0:31.0,,M. Barnes makes free throw 2 of 2,108,107
504,4,0:07.0,D. Green misses 3-pt jump shot from 24 ft,,108,107
505,4,0:07.0,,Defensive rebound by M. Barnes,108,107
506,4,0:07.0,,LA Clippers full timeout,108,107
507,4,0:07.0,,J. Crawford enters the game for A. Rivers,108,107
508,4,0:05.0,,Turnover by D. Jordan (offensive goaltending),108,107
509,4,0:05.0,San Antonio full timeout,,108,107
510,4,0:05.0,,A. Rivers enters the game for J. Crawford,108,107
511,4,0:05.0,M. Ginóbili enters the game for B. Diaw,,108,107
512,4,0:04.0,Personal take foul by B. Griffin (drawn by D. Green),,108,107
513,4,0:04.0,D. Green makes free throw 1 of 2,,109,107
514,4,0:04.0,,J. Crawford enters the game for D. Jordan,109,107
515,4,0:04.0,B. Diaw enters the game for T. Duncan,,109,107
516,4,0:04.0,D. Green misses free throw 2 of 2,,109,107
517,4,0:03.0,Offensive rebound by K. Leonard,,109,107
518,4,0:01.0,Personal take foul by J. Crawford (drawn by K. Leonard),,109,107
519,4,0:01.0,K. Leonard makes free throw 1 of 2,,110,107
520,4,0:01.0,K. Leonard makes free throw 2 of 2,,111,107
521,4,0:01.0,,B. Griffin misses 2-pt layup from 2 ft,111,107
522,4,0:00.0,,Offensive rebound by Team,111,107
