,QUARTER,TIME_REMAINING,MIAMI_ACTION,INDIANA_ACTION,MIAMI_SCORE,INDIANA_SCORE
395,4,7:46.0,,C. Miles enters the game for P. George,73,91
396,4,7:46.0,J. Ennis enters the game for L. Deng,,73,91
397,4,7:46.0,,L. Scola makes free throw 1 of 1,73,92
398,4,7:30.0,Shooting foul by I. Mahinmi (drawn by D. Wade),,73,92
399,4,7:30.0,D. Wade makes free throw 1 of 2,,74,92
400,4,7:30.0,D. Wade makes free throw 2 of 2,,75,92
401,4,7:10.0,,D. Sloan makes 2-pt layup from 1 ft,75,94
402,4,7:00.0,J. Ennis makes 3-pt jump shot from 28 ft (assist by G. Dragić),,78,94
403,4,6:40.0,,Shooting foul by M. Chalmers (drawn by L. Scola),78,94
404,4,6:40.0,,L. Scola makes free throw 1 of 2,78,95
405,4,6:40.0,T. Johnson enters the game for M. Chalmers,,78,95
406,4,6:40.0,,L. Scola makes free throw 2 of 2,78,96
407,4,6:22.0,U. Haslem misses 2-pt layup at rim (block by I. Mahinmi),,78,96
408,4,6:20.0,,Defensive rebound by I. Mahinmi,78,96
409,4,6:17.0,,L. Scola makes 2-pt dunk at rim (assist by R. Stuckey),78,98
410,4,6:03.0,D. Wade misses 2-pt jump shot from 5 ft,,78,98
411,4,6:02.0,Offensive rebound by Team,,78,98
412,4,6:02.0,,Loose ball foul by L. Scola (drawn by U. Haslem),78,98
413,4,5:51.0,J. Ennis misses 3-pt jump shot from 28 ft,,78,98
414,4,5:49.0,,Defensive rebound by I. Mahinmi,78,98
415,4,5:25.0,,L. Scola misses 2-pt jump shot from 14 ft,78,98
416,4,5:24.0,,Offensive rebound by L. Scola,78,98
417,4,5:20.0,,Turnover by L. Scola (lost ball; steal by D. Wade),78,98
418,4,5:13.0,Shooting foul by L. Scola (drawn by D. Wade),,78,98
419,4,5:13.0,D. Wade misses free throw 1 of 2,,78,98
420,4,5:13.0,Offensive rebound by Team,,78,98
421,4,5:13.0,D. Wade misses free throw 2 of 2,,78,98
422,4,5:13.0,,Defensive rebound by L. Scola,78,98
423,4,5:00.0,,L. Scola makes 2-pt layup at rim (assist by C. Miles),78,100
424,4,4:45.0,J. Ennis misses 3-pt jump shot from 24 ft,,78,100
425,4,4:44.0,Offensive rebound by G. Dragić,,78,100
426,4,4:36.0,T. Johnson misses 3-pt jump shot from 27 ft,,78,100
427,4,4:35.0,,Defensive rebound by L. Scola,78,100
428,4,4:17.0,Z. Dragić enters the game for D. Wade,,78,100
429,4,4:15.0,,C. Miles misses 2-pt jump shot from 21 ft,78,100
430,4,4:13.0,Defensive rebound by T. Johnson,,78,100
431,4,4:07.0,J. Ennis makes 2-pt layup at rim,,80,100
432,4,4:07.0,,Indiana full timeout,80,100
433,4,4:07.0,,D. Rudež enters the game for R. Stuckey,80,100
434,4,4:07.0,,S. Hill enters the game for C. Miles,80,100
435,4,3:53.0,,L. Scola makes 2-pt layup from 1 ft (assist by S. Hill),80,102
436,4,3:36.0,G. Dragić misses 3-pt jump shot from 25 ft,,80,102
437,4,3:33.0,Offensive rebound by T. Johnson,,80,102
438,4,3:31.0,T. Johnson makes 2-pt dunk at rim,,82,102
439,4,3:05.0,,I. Mahinmi makes 2-pt dunk at rim,82,104
440,4,2:54.0,Shooting foul by I. Mahinmi (drawn by G. Dragić),,82,104
441,4,2:54.0,G. Dragić misses free throw 1 of 2,,82,104
442,4,2:54.0,Offensive rebound by Team,,82,104
443,4,2:54.0,,L. Allen enters the game for I. Mahinmi,82,104
444,4,2:54.0,,C. Copeland enters the game for L. Scola,82,104
445,4,2:54.0,G. Dragić misses free throw 2 of 2,,82,104
446,4,2:54.0,,Defensive rebound by L. Allen,82,104
447,4,2:37.0,,C. Copeland makes 3-pt jump shot from 27 ft (assist by D. Sloan),82,107
448,4,2:24.0,Shooting foul by C. Copeland (drawn by T. Johnson),,82,107
449,4,2:24.0,T. Johnson misses free throw 1 of 2,,82,107
450,4,2:24.0,Offensive rebound by Team,,82,107
451,4,2:24.0,H. Walker enters the game for G. Dragić,,82,107
452,4,2:24.0,T. Johnson makes free throw 2 of 2,,83,107
453,4,2:13.0,,Shooting foul by U. Haslem (drawn by S. Hill),83,107
454,4,2:13.0,,S. Hill makes free throw 1 of 2,83,108
455,4,2:13.0,,S. Hill makes free throw 2 of 2,83,109
456,4,2:01.0,U. Haslem makes 2-pt layup from 1 ft (assist by Z. Dragić),,85,109
457,4,1:36.0,,S. Hill misses 3-pt jump shot from 25 ft,85,109
458,4,1:35.0,Defensive rebound by U. Haslem,,85,109
459,4,1:25.0,Z. Dragić misses 3-pt jump shot from 25 ft,,85,109
460,4,1:24.0,,Defensive rebound by C. Copeland,85,109
461,4,1:06.0,,D. Rudež makes 3-pt jump shot from 23 ft (assist by D. Sloan),85,112
462,4,0:56.0,T. Johnson misses 2-pt layup from 1 ft,,85,112
463,4,0:54.0,Offensive rebound by Team,,85,112
464,4,0:51.0,H. Walker misses 3-pt jump shot from 26 ft,,85,112
465,4,0:50.0,Offensive rebound by U. Haslem,,85,112
466,4,0:47.0,U. Haslem makes 2-pt hook shot from 6 ft,,87,112
467,4,0:26.0,,D. Sloan misses 2-pt jump shot from 13 ft,87,112
468,4,0:25.0,Defensive rebound by Z. Dragić,,87,112
469,4,0:21.0,J. Ennis makes 2-pt dunk at rim (assist by Z. Dragić),,89,112
