,QUARTER,TIME_REMAINING,NEW YORK_ACTION,OKLAHOMA CITY_ACTION,NEW YORK_SCORE,OKLAHOMA CITY_SCORE
383,4,6:00.0,T. Hardaway misses 3-pt jump shot from 24 ft,,61,94
384,4,5:59.0,,Defensive rebound by K. Perkins,61,94
385,4,5:41.0,,Shooting foul by A. Stoudemire (drawn by K. Perkins),61,94
386,4,5:41.0,,Oklahoma City full timeout,61,94
387,4,5:41.0,,I. Smith enters the game for R. Jackson,61,94
388,4,5:41.0,,K. Perkins makes free throw 1 of 2,61,95
389,4,5:41.0,,K. Perkins makes free throw 2 of 2,61,96
390,4,5:31.0,Personal foul by J. Lamb (drawn by T. Hardaway),,61,96
391,4,5:16.0,Turnover by A. Stoudemire (lost ball; steal by J. Lamb),,61,96
392,4,5:11.0,,A. Morrow misses 3-pt jump shot from 24 ft,61,96
393,4,5:10.0,Defensive rebound by J. Smith,,61,96
394,4,5:08.0,Turnover by J. Smith (bad pass; steal by A. Morrow),,61,96
395,4,5:05.0,,A. Morrow makes 2-pt jump shot from 9 ft,61,98
396,4,4:51.0,J. Smith misses 2-pt jump shot from 17 ft,,61,98
397,4,4:50.0,Offensive rebound by A. Stoudemire,,61,98
398,4,4:48.0,A. Stoudemire makes 2-pt dunk at rim,,63,98
399,4,4:30.0,,Offensive foul by K. Perkins (drawn by A. Stoudemire),63,98
400,4,4:30.0,,Turnover by K. Perkins (offensive foul),63,98
401,4,4:13.0,Shooting foul by K. Perkins (drawn by A. Stoudemire),,63,98
402,4,4:13.0,A. Stoudemire makes free throw 1 of 2,,64,98
403,4,4:13.0,,L. Thomas enters the game for K. Perkins,64,98
404,4,4:13.0,A. Stoudemire makes free throw 2 of 2,,65,98
405,4,3:53.0,,L. Thomas misses 2-pt jump shot from 14 ft,65,98
406,4,3:52.0,Defensive rebound by A. Stoudemire,,65,98
407,4,3:41.0,J. Smith makes 2-pt layup from 1 ft (assist by T. Hardaway),,67,98
408,4,3:25.0,,Shooting foul by T. Hardaway (drawn by J. Lamb),67,98
409,4,3:25.0,,J. Lamb makes free throw 1 of 2,67,99
410,4,3:25.0,,J. Lamb makes free throw 2 of 2,67,100
411,4,3:01.0,T. Hardaway makes 2-pt jump shot from 18 ft,,69,100
412,4,2:43.0,,G. Jerrett makes 3-pt jump shot from 24 ft (assist by A. Morrow),69,103
413,4,2:37.0,Personal foul by L. Thomas (drawn by A. Stoudemire),,69,103
414,4,2:37.0,New York full timeout,,69,103
415,4,2:37.0,Q. Acy enters the game for J. Smith,,69,103
416,4,2:37.0,A. Stoudemire makes free throw 1 of 2,,70,103
417,4,2:37.0,A. Stoudemire misses free throw 2 of 2,,70,103
418,4,2:36.0,,Defensive rebound by L. Thomas,70,103
419,4,2:24.0,,I. Smith misses 2-pt layup at rim,70,103
420,4,2:23.0,,Offensive rebound by L. Thomas,70,103
421,4,2:23.0,,L. Thomas misses 2-pt dunk at rim,70,103
422,4,2:21.0,,Offensive rebound by L. Thomas,70,103
423,4,2:21.0,,L. Thomas makes 2-pt layup from 1 ft,70,105
424,4,2:06.0,A. Stoudemire makes 2-pt layup at rim (assist by T. Wear),,72,105
425,4,1:55.0,,G. Jerrett misses 3-pt jump shot from 24 ft,72,105
426,4,1:54.0,Defensive rebound by Q. Acy,,72,105
427,4,1:40.0,T. Hardaway misses 2-pt jump shot from 15 ft,,72,105
428,4,1:38.0,,Defensive rebound by A. Morrow,72,105
429,4,1:28.0,,G. Jerrett misses 3-pt jump shot from 22 ft,72,105
430,4,1:27.0,Defensive rebound by T. Wear,,72,105
431,4,1:23.0,Personal foul by G. Jerrett (drawn by S. Larkin),,72,105
432,4,1:23.0,S. Larkin makes free throw 1 of 2,,73,105
433,4,1:23.0,S. Larkin makes free throw 2 of 2,,74,105
434,4,1:03.0,,Turnover by G. Jerrett (lost ball; steal by T. Wear),74,105
435,4,1:00.0,T. Hardaway makes 2-pt dunk at rim (assist by T. Wear),,76,105
436,4,0:50.0,,G. Jerrett misses 3-pt jump shot from 22 ft,76,105
437,4,0:49.0,Defensive rebound by S. Larkin,,76,105
438,4,0:28.0,Shooting foul by L. Thomas (drawn by A. Stoudemire),,76,105
439,4,0:28.0,,A. Roberson enters the game for L. Thomas,76,105
440,4,0:28.0,A. Stoudemire makes free throw 1 of 2,,77,105
441,4,0:28.0,A. Stoudemire makes free throw 2 of 2,,78,105
442,4,0:04.0,,Turnover by Team (shot clock),78,105
