,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,MILWAUKEE_ACTION,CHARLOTTE_SCORE,MILWAUKEE_SCORE
376,4,6:53.0,Offensive foul by G. Henderson (drawn by K. Marshall),,96,84
377,4,6:53.0,Turnover by G. Henderson (offensive foul),,96,84
378,4,6:34.0,,J. Bayless makes 2-pt jump shot from 18 ft (assist by K. Marshall),96,86
379,4,6:16.0,M. Kidd-Gilchrist misses 2-pt jump shot from 17 ft (block by G. Antetokounmpo),,96,86
380,4,6:14.0,,Defensive rebound by J. Dudley,96,86
381,4,6:07.0,,J. Dudley misses 3-pt jump shot from 25 ft,96,86
382,4,6:06.0,Defensive rebound by B. Biyombo,,96,86
383,4,5:58.0,Turnover by K. Walker (lost ball; steal by G. Antetokounmpo),,96,86
384,4,5:54.0,,Shooting foul by M. Williams (drawn by G. Antetokounmpo),96,86
385,4,5:54.0,,Milwaukee full timeout,96,86
386,4,5:54.0,A. Jefferson enters the game for B. Biyombo,,96,86
387,4,5:54.0,,L. Sanders enters the game for Z. Pachulia,96,86
388,4,5:54.0,,B. Knight enters the game for K. Marshall,96,86
389,4,5:54.0,,G. Antetokounmpo misses free throw 1 of 2,96,86
390,4,5:54.0,,Offensive rebound by Team,96,86
391,4,5:54.0,,G. Antetokounmpo makes free throw 2 of 2,96,87
392,4,5:31.0,M. Kidd-Gilchrist makes 2-pt jump shot from 16 ft (assist by G. Henderson),,98,87
393,4,5:14.0,,Offensive foul by L. Sanders (drawn by G. Henderson),98,87
394,4,5:14.0,,Turnover by L. Sanders (offensive foul),98,87
395,4,5:03.0,M. Kidd-Gilchrist misses 2-pt jump shot from 3 ft,,98,87
396,4,5:02.0,,Defensive rebound by Team,98,87
397,4,5:02.0,Loose ball foul by A. Jefferson (drawn by B. Knight),,98,87
398,4,4:42.0,,L. Sanders misses 2-pt hook shot from 7 ft,98,87
399,4,4:40.0,Defensive rebound by A. Jefferson,,98,87
400,4,4:23.0,A. Jefferson makes 2-pt jump shot from 15 ft (assist by M. Kidd-Gilchrist),,100,87
401,4,4:11.0,,B. Knight makes 2-pt jump shot from 22 ft,100,89
402,4,3:56.0,A. Jefferson misses 2-pt layup at rim,,100,89
403,4,3:55.0,,Defensive rebound by G. Antetokounmpo,100,89
404,4,3:45.0,,J. Bayless misses 3-pt jump shot from 26 ft,100,89
405,4,3:44.0,,Offensive rebound by L. Sanders,100,89
406,4,3:35.0,,B. Knight makes 2-pt layup from 1 ft (assist by L. Sanders),100,91
407,4,3:14.0,M. Kidd-Gilchrist misses 2-pt layup from 2 ft,,100,91
408,4,3:13.0,,Defensive rebound by L. Sanders,100,91
409,4,3:06.0,,B. Knight misses 2-pt layup from 2 ft,100,91
410,4,3:05.0,Defensive rebound by A. Jefferson,,100,91
411,4,3:01.0,Charlotte full timeout,,100,91
412,4,2:48.0,K. Walker misses 2-pt jump shot from 6 ft,,100,91
413,4,2:46.0,Offensive rebound by M. Kidd-Gilchrist,,100,91
414,4,2:46.0,M. Kidd-Gilchrist makes 2-pt tip-in from 1 ft,,102,91
415,4,2:32.0,,Turnover by J. Bayless (bad pass),102,91
416,4,2:14.0,K. Walker misses 2-pt jump shot from 8 ft,,102,91
417,4,2:12.0,,Defensive rebound by L. Sanders,102,91
418,4,2:07.0,,Shooting foul by K. Walker (drawn by B. Knight),102,91
419,4,2:07.0,,B. Knight makes free throw 1 of 3,102,92
420,4,2:07.0,,B. Knight makes free throw 2 of 3,102,93
421,4,2:07.0,,B. Knight makes free throw 3 of 3,102,94
422,4,1:42.0,G. Henderson misses 2-pt jump shot from 13 ft,,102,94
423,4,1:41.0,,Defensive rebound by G. Antetokounmpo,102,94
424,4,1:33.0,,B. Knight makes 2-pt layup from 1 ft (assist by G. Antetokounmpo),102,96
425,4,1:22.0,K. Walker misses 2-pt jump shot from 7 ft,,102,96
426,4,1:20.0,Offensive rebound by M. Kidd-Gilchrist,,102,96
427,4,0:57.0,M. Kidd-Gilchrist misses 2-pt jump shot from 17 ft,,102,96
428,4,0:56.0,,Defensive rebound by G. Antetokounmpo,102,96
429,4,0:52.0,,G. Antetokounmpo misses 2-pt jump shot from 3 ft (block by A. Jefferson),102,96
430,4,0:51.0,,Offensive rebound by Team,102,96
431,4,0:51.0,,Milwaukee full timeout,102,96
432,4,0:51.0,,K. Middleton enters the game for G. Antetokounmpo,102,96
433,4,0:49.0,,K. Middleton misses 3-pt jump shot from 25 ft,102,96
434,4,0:48.0,Defensive rebound by A. Jefferson,,102,96
435,4,0:47.0,Charlotte full timeout,,102,96
436,4,0:47.0,G. Neal enters the game for M. Kidd-Gilchrist,,102,96
437,4,0:43.0,Personal foul by L. Sanders (drawn by K. Walker),,102,96
438,4,0:32.0,Personal foul by B. Knight (drawn by G. Neal),,102,96
439,4,0:32.0,G. Neal misses free throw 1 of 2,,102,96
440,4,0:32.0,Offensive rebound by Team,,102,96
441,4,0:32.0,G. Neal makes free throw 2 of 2,,103,96
442,4,0:32.0,,Milwaukee full timeout,103,96
443,4,0:32.0,M. Kidd-Gilchrist enters the game for A. Jefferson,,103,96
444,4,0:32.0,C. Zeller enters the game for G. Neal,,103,96
445,4,0:26.0,,B. Knight makes 3-pt jump shot from 27 ft,103,99
446,4,0:26.0,Charlotte full timeout,,103,99
447,4,0:26.0,A. Jefferson enters the game for M. Kidd-Gilchrist,,103,99
448,4,0:26.0,G. Neal enters the game for C. Zeller,,103,99
449,4,0:26.0,,G. Antetokounmpo enters the game for K. Middleton,103,99
450,4,0:24.0,Personal take foul by J. Bayless (drawn by G. Henderson),,103,99
451,4,0:24.0,G. Henderson makes free throw 1 of 2,,104,99
452,4,0:24.0,C. Zeller enters the game for A. Jefferson,,104,99
453,4,0:24.0,M. Kidd-Gilchrist enters the game for G. Neal,,104,99
454,4,0:24.0,G. Henderson makes free throw 2 of 2,,105,99
455,4,0:24.0,,Milwaukee full timeout,105,99
456,4,0:24.0,,K. Middleton enters the game for G. Antetokounmpo,105,99
457,4,0:20.0,,B. Knight misses 2-pt jump shot from 20 ft,105,99
458,4,0:19.0,Defensive rebound by M. Williams,,105,99
459,4,0:18.0,Personal take foul by J. Dudley (drawn by K. Walker),,105,99
460,4,0:18.0,K. Walker misses free throw 1 of 2,,105,99
461,4,0:18.0,Offensive rebound by Team,,105,99
462,4,0:18.0,K. Walker makes free throw 2 of 2,,106,99
463,4,0:14.0,,J. Bayless misses 2-pt layup from 2 ft,106,99
464,4,0:12.0,Defensive rebound by C. Zeller,,106,99
465,4,0:08.0,Personal take foul by B. Knight (drawn by G. Henderson),,106,99
466,4,0:08.0,G. Henderson makes free throw 1 of 2,,107,99
467,4,0:08.0,G. Henderson makes free throw 2 of 2,,108,99
468,4,0:04.0,,J. Bayless makes 2-pt layup from 1 ft,108,101
