,QUARTER,TIME_REMAINING,DETROIT_ACTION,OKLAHOMA CITY_ACTION,DETROIT_SCORE,OKLAHOMA CITY_SCORE
382,4,2:36.0,Offensive rebound by K. Caldwell-Pope,,79,77
383,4,2:32.0,K. Singler misses 3-pt jump shot from 23 ft,,79,77
384,4,2:30.0,,Defensive rebound by J. Lamb,79,77
385,4,2:14.0,,A. Morrow makes 3-pt jump shot from 22 ft (assist by R. Jackson),79,80
386,4,2:13.0,Detroit full timeout,,79,80
387,4,2:13.0,G. Monroe enters the game for A. Drummond,,79,80
388,4,1:52.0,J. Smith misses 2-pt layup from 1 ft (block by S. Adams),,79,80
389,4,1:50.0,Offensive rebound by G. Monroe,,79,80
390,4,1:50.0,Shooting foul by A. Morrow (drawn by G. Monroe),,79,80
391,4,1:50.0,G. Monroe makes free throw 1 of 2,,80,80
392,4,1:50.0,G. Monroe misses free throw 2 of 2,,80,80
393,4,1:49.0,,Defensive rebound by J. Lamb,80,80
394,4,1:36.0,,R. Jackson makes 2-pt jump shot from 13 ft,80,82
395,4,1:26.0,B. Jennings makes 2-pt layup at rim,,82,82
396,4,1:07.0,,A. Morrow misses 2-pt jump shot from 13 ft,82,82
397,4,1:06.0,Defensive rebound by K. Singler,,82,82
398,4,0:49.0,B. Jennings misses 2-pt jump shot from 14 ft,,82,82
399,4,0:48.0,,Defensive rebound by S. Adams,82,82
400,4,0:32.0,,R. Jackson misses 2-pt jump shot from 16 ft,82,82
401,4,0:30.0,Defensive rebound by J. Smith,,82,82
402,4,0:25.0,Detroit full timeout,,82,82
403,4,0:25.0,Detroit full timeout,,82,82
404,4,0:12.0,K. Singler misses 2-pt jump shot from 3 ft (block by S. Adams),,82,82
405,4,0:11.0,,Defensive rebound by S. Ibaka,82,82
406,4,0:11.0,,Oklahoma City full timeout,82,82
407,4,0:11.0,,Oklahoma City full timeout,82,82
408,4,0:00.0,,R. Jackson misses 2-pt jump shot from 15 ft,82,82
409,4,0:00.0,Defensive rebound by Team,,82,82
410,1OT,4:48.0,Personal foul by S. Adams (drawn by G. Monroe),,82,82
411,1OT,4:34.0,J. Smith misses 2-pt layup from 2 ft,,82,82
412,1OT,4:32.0,Offensive rebound by J. Smith,,82,82
413,1OT,4:32.0,J. Smith makes 2-pt layup from 1 ft,,84,82
414,1OT,4:05.0,,A. Morrow misses 2-pt jump shot from 14 ft,84,82
415,1OT,4:05.0,Defensive rebound by Team,,84,82
416,1OT,4:05.0,,Loose ball foul by A. Morrow (drawn by G. Monroe),84,82
417,1OT,3:46.0,G. Monroe misses 2-pt jump shot from 3 ft (block by S. Ibaka),,84,82
418,1OT,3:45.0,,Defensive rebound by R. Jackson,84,82
419,1OT,3:30.0,,J. Lamb makes 2-pt layup at rim,84,84
420,1OT,3:12.0,J. Smith misses 3-pt jump shot from 24 ft,,84,84
421,1OT,3:11.0,,Defensive rebound by S. Adams,84,84
422,1OT,2:57.0,Offensive charge foul by S. Adams (drawn by J. Smith),,84,84
423,1OT,2:57.0,,Turnover by S. Adams (offensive foul),84,84
424,1OT,2:40.0,B. Jennings makes 3-pt jump shot from 24 ft,,87,84
425,1OT,2:39.0,,Oklahoma City full timeout,87,84
426,1OT,2:15.0,,A. Morrow misses 3-pt jump shot from 25 ft,87,84
427,1OT,2:14.0,Defensive rebound by C. Butler,,87,84
428,1OT,1:56.0,B. Jennings makes 2-pt layup at rim (assist by J. Smith),,89,84
429,1OT,1:46.0,,J. Lamb misses 3-pt jump shot from 24 ft,89,84
430,1OT,1:44.0,Defensive rebound by G. Monroe,,89,84
431,1OT,1:29.0,B. Jennings makes 3-pt jump shot from 24 ft,,92,84
432,1OT,1:29.0,,Oklahoma City full timeout,92,84
433,1OT,1:19.0,,Personal foul by B. Jennings (drawn by R. Jackson),92,84
434,1OT,1:12.0,,Turnover by R. Jackson (lost ball; steal by B. Jennings),92,84
435,1OT,1:07.0,B. Jennings misses 2-pt layup at rim,,92,84
436,1OT,1:07.0,Offensive rebound by G. Monroe,,92,84
437,1OT,1:07.0,G. Monroe makes 2-pt tip-in from 1 ft,,94,84
438,1OT,0:57.0,,S. Ibaka misses 2-pt jump shot from 12 ft,94,84
439,1OT,0:56.0,Defensive rebound by G. Monroe,,94,84
440,1OT,0:34.0,B. Jennings misses 3-pt jump shot from 25 ft,,94,84
441,1OT,0:33.0,Offensive rebound by K. Caldwell-Pope,,94,84
442,1OT,0:33.0,K. Caldwell-Pope makes 2-pt tip-in at rim,,96,84
443,1OT,0:27.0,,J. Lamb misses 2-pt jump shot from 20 ft,96,84
444,1OT,0:26.0,,Offensive rebound by S. Ibaka,96,84
445,1OT,0:23.0,,S. Ibaka misses 2-pt layup from 1 ft,96,84
446,1OT,0:21.0,,Offensive rebound by S. Ibaka,96,84
447,1OT,0:17.0,,J. Lamb makes 3-pt jump shot from 24 ft (assist by S. Ibaka),96,87
448,1OT,0:15.0,Turnover by C. Butler (bad pass),,96,87
449,1OT,0:13.0,,R. Jackson misses 3-pt jump shot from 24 ft,96,87
450,1OT,0:10.0,,Offensive rebound by S. Adams,96,87
451,1OT,0:09.0,,S. Adams makes 2-pt dunk at rim,96,89
452,1OT,0:07.0,Turnover by J. Smith (bad pass; steal by S. Adams),,96,89
453,1OT,0:02.0,,S. Ibaka misses 3-pt jump shot from 25 ft,96,89
454,1OT,0:00.0,Defensive rebound by C. Butler,,96,89
