,QUARTER,TIME_REMAINING,PORTLAND_ACTION,LA LAKERS_ACTION,PORTLAND_SCORE,LA LAKERS_SCORE
390,4,3:11.0,,Turnover by R. Price (lost ball),97,84
391,4,2:46.0,L. Aldridge misses 2-pt jump shot from 16 ft,,97,84
392,4,2:44.0,,Defensive rebound by W. Johnson,97,84
393,4,2:40.0,,W. Ellington makes 3-pt jump shot from 25 ft (assist by W. Johnson),97,87
394,4,2:27.0,C. Kaman misses 2-pt jump shot from 3 ft (block by J. Hill),,97,87
395,4,2:25.0,Offensive rebound by C. Kaman,,97,87
396,4,2:24.0,C. Kaman misses 2-pt layup from 1 ft (block by J. Hill),,97,87
397,4,2:23.0,,Defensive rebound by J. Hill,97,87
398,4,2:12.0,,W. Johnson makes 3-pt jump shot from 24 ft (assist by E. Davis),97,90
399,4,1:58.0,L. Aldridge misses 2-pt hook shot from 6 ft,,97,90
400,4,1:56.0,,Defensive rebound by W. Ellington,97,90
401,4,1:40.0,,J. Hill misses 2-pt hook shot from 2 ft,97,90
402,4,1:37.0,Defensive rebound by L. Aldridge,,97,90
403,4,1:27.0,Shooting foul by E. Davis (drawn by D. Lillard),,97,90
404,4,1:27.0,Official timeout,,97,90
405,4,1:27.0,D. Lillard makes free throw 1 of 2,,98,90
406,4,1:27.0,D. Lillard misses free throw 2 of 2,,98,90
407,4,1:25.0,,Defensive rebound by E. Davis,98,90
408,4,1:17.0,,Personal foul by W. Matthews (drawn by W. Ellington),98,90
409,4,1:17.0,,W. Ellington makes free throw 1 of 2,98,91
410,4,1:17.0,,W. Ellington makes free throw 2 of 2,98,92
411,4,1:04.0,D. Lillard makes 2-pt dunk at rim,,100,92
412,4,1:04.0,Shooting foul by J. Hill (drawn by D. Lillard),,100,92
413,4,1:04.0,D. Lillard makes free throw 1 of 1,,101,92
414,4,0:58.0,,Turnover by R. Price (bad pass; steal by C. Kaman),101,92
415,4,0:47.0,D. Lillard makes 2-pt jump shot from 20 ft,,103,92
416,4,0:40.0,,J. Hill makes 2-pt jump shot from 21 ft (assist by R. Price),103,94
417,4,0:20.0,D. Lillard makes 3-pt jump shot from 26 ft,,106,94
418,4,0:15.0,,R. Price misses 3-pt jump shot from 25 ft,106,94
419,4,0:13.0,Defensive rebound by C. Kaman,,106,94
