,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,TORONTO_ACTION,MEMPHIS_SCORE,TORONTO_SCORE
380,4,3:18.0,Offensive rebound by M. Gasol,,90,88
381,4,3:16.0,M. Gasol misses 2-pt layup at rim (block by T. Ross),,90,88
382,4,3:14.0,,Defensive rebound by T. Ross,90,88
383,4,2:58.0,,K. Lowry makes 2-pt layup at rim (assist by A. Johnson),90,90
384,4,2:49.0,Memphis full timeout,,90,90
385,4,2:29.0,M. Conley makes 2-pt jump shot from 15 ft,,92,90
386,4,2:12.0,,D. DeRozan makes 2-pt jump shot from 15 ft,92,92
387,4,1:53.0,Personal foul by A. Johnson (drawn by M. Gasol),,92,92
388,4,1:53.0,M. Gasol misses free throw 1 of 2,,92,92
389,4,1:53.0,Offensive rebound by Team,,92,92
390,4,1:53.0,M. Gasol misses free throw 2 of 2,,92,92
391,4,1:52.0,,Defensive rebound by A. Johnson,92,92
392,4,1:38.0,,K. Lowry makes 2-pt layup from 2 ft (assist by D. DeRozan),92,94
393,4,1:25.0,,Offensive charge foul by M. Conley (drawn by C. Hayes),92,94
394,4,1:25.0,Turnover by M. Conley (offensive foul),,92,94
395,4,1:25.0,,Toronto full timeout,92,94
396,4,1:12.0,,A. Johnson misses 2-pt layup from 3 ft,92,94
397,4,1:11.0,,Offensive rebound by A. Johnson,92,94
398,4,0:50.0,,D. DeRozan misses 2-pt jump shot from 15 ft,92,94
399,4,0:49.0,Defensive rebound by M. Conley,,92,94
400,4,0:34.0,Z. Randolph misses 2-pt jump shot from 12 ft,,92,94
401,4,0:33.0,,Defensive rebound by A. Johnson,92,94
402,4,0:09.0,,K. Lowry makes 2-pt jump shot from 16 ft,92,96
403,4,0:08.0,Memphis full timeout,,92,96
404,4,0:08.0,V. Carter enters the game for Q. Pondexter,,92,96
405,4,0:03.0,M. Conley misses 2-pt jump shot from 22 ft,,92,96
406,4,0:01.0,,Defensive rebound by T. Ross,92,96
