,QUARTER,TIME_REMAINING,DETROIT_ACTION,MIAMI_ACTION,DETROIT_SCORE,MIAMI_SCORE
340,4,5:12.0,Shooting foul by U. Haslem (drawn by A. Drummond),,79,88
341,4,5:12.0,A. Drummond makes free throw 1 of 2,,80,88
342,4,5:12.0,A. Drummond misses free throw 2 of 2,,80,88
343,4,5:11.0,,Defensive rebound by D. Wade,80,88
344,4,4:51.0,,M. Chalmers makes 3-pt jump shot from 23 ft (assist by G. Dragić),80,91
345,4,4:40.0,A. Drummond makes 2-pt dunk at rim (assist by R. Jackson),,82,91
346,4,4:25.0,,Personal foul by R. Jackson (drawn by G. Dragić),82,91
347,4,4:16.0,,G. Dragić makes 2-pt jump shot from 12 ft,82,93
348,4,4:05.0,Shooting block foul by U. Haslem (drawn by K. Caldwell-Pope),,82,93
349,4,4:05.0,K. Caldwell-Pope makes free throw 1 of 2,,83,93
350,4,4:05.0,K. Caldwell-Pope misses free throw 2 of 2,,83,93
351,4,4:04.0,,Defensive rebound by H. Walker,83,93
352,4,3:50.0,,Turnover by G. Dragić (bad pass),83,93
353,4,3:36.0,T. Prince makes 3-pt jump shot from 24 ft (assist by A. Drummond),,86,93
354,4,3:17.0,,Shooting foul by K. Caldwell-Pope (drawn by D. Wade),86,93
355,4,3:17.0,,D. Wade makes free throw 1 of 2,86,94
356,4,3:17.0,,D. Wade makes free throw 2 of 2,86,95
357,4,3:06.0,T. Prince misses 3-pt jump shot from 23 ft,,86,95
358,4,3:05.0,,Defensive rebound by H. Walker,86,95
359,4,2:50.0,,D. Wade misses 2-pt jump shot from 15 ft (block by A. Drummond),86,95
360,4,2:49.0,,Offensive rebound by M. Chalmers,86,95
361,4,2:45.0,,M. Chalmers misses 3-pt jump shot from 22 ft,86,95
362,4,2:44.0,Defensive rebound by K. Caldwell-Pope,,86,95
363,4,2:40.0,K. Caldwell-Pope misses 2-pt layup at rim,,86,95
364,4,2:39.0,,Defensive rebound by D. Wade,86,95
365,4,2:18.0,,G. Dragić misses 3-pt jump shot from 23 ft,86,95
366,4,2:17.0,Defensive rebound by A. Drummond,,86,95
367,4,2:14.0,Turnover by R. Jackson (bad pass),,86,95
368,4,2:14.0,Official timeout,,86,95
369,4,1:56.0,,D. Wade misses 2-pt jump shot from 16 ft,86,95
370,4,1:55.0,,Offensive rebound by U. Haslem,86,95
371,4,1:38.0,,U. Haslem makes 2-pt dunk at rim (assist by D. Wade),86,97
372,4,1:25.0,Personal foul by G. Dragić (drawn by R. Jackson),,86,97
373,4,1:25.0,R. Jackson makes free throw 1 of 2,,87,97
374,4,1:25.0,R. Jackson makes free throw 2 of 2,,88,97
375,4,1:12.0,,Personal foul by T. Prince (drawn by D. Wade),88,97
376,4,1:07.0,,Personal foul by K. Caldwell-Pope (drawn by G. Dragić),88,97
377,4,1:07.0,,G. Dragić makes free throw 1 of 2,88,98
378,4,1:07.0,,G. Dragić misses free throw 2 of 2,88,98
379,4,1:07.0,Defensive rebound by R. Jackson,,88,98
380,4,1:07.0,Detroit full timeout,,88,98
381,4,1:00.0,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,,88,98
382,4,0:59.0,Offensive rebound by R. Jackson,,88,98
