,QUARTER,TIME_REMAINING,INDIANA_ACTION,CHICAGO_ACTION,INDIANA_SCORE,CHICAGO_SCORE
393,4,1:29.0,S. Hill makes 3-pt jump shot from 25 ft (assist by C. Copeland),,93,81
394,4,1:23.0,,Shooting foul by L. Scola (drawn by J. Butler),93,81
395,4,1:23.0,,J. Butler makes free throw 1 of 2,93,82
396,4,1:23.0,,J. Butler makes free throw 2 of 2,93,83
397,4,0:57.0,,J. Butler misses 2-pt layup from 2 ft,93,83
398,4,0:57.0,,Offensive rebound by P. Gasol,93,83
399,4,0:57.0,,P. Gasol makes 2-pt tip-in from 1 ft,93,85
400,4,0:48.0,Indiana full timeout,,93,85
401,4,0:48.0,D. Sloan enters the game for C. Copeland,,93,85
402,4,0:45.0,,T. Snell misses 3-pt jump shot from 24 ft,93,85
403,4,0:44.0,Defensive rebound by S. Hill,,93,85
404,4,0:44.0,Personal take foul by P. Gasol,,93,85
405,4,0:44.0,S. Hill makes free throw 1 of 2,,94,85
406,4,0:44.0,S. Hill makes free throw 2 of 2,,95,85
407,4,0:37.0,,K. Hinrich misses 2-pt layup from 2 ft,95,85
408,4,0:35.0,,Offensive rebound by J. Noah,95,85
409,4,0:35.0,,J. Noah misses 2-pt tip-in from 1 ft,95,85
410,4,0:33.0,,Offensive rebound by P. Gasol,95,85
411,4,0:33.0,,P. Gasol misses 2-pt tip-in from 1 ft,95,85
412,4,0:31.0,Defensive rebound by S. Hill,,95,85
413,4,0:31.0,Personal take foul by J. Noah,,95,85
414,4,0:31.0,S. Hill makes free throw 1 of 2,,96,85
415,4,0:31.0,S. Hill makes free throw 2 of 2,,97,85
416,4,0:20.0,,T. Snell makes 3-pt jump shot from 23 ft (assist by K. Hinrich),97,88
417,4,0:16.0,Personal foul by T. Snell,,97,88
418,4,0:16.0,L. Scola misses free throw 1 of 2,,97,88
419,4,0:16.0,Offensive rebound by Team,,97,88
420,4,0:16.0,L. Scola makes free throw 2 of 2,,98,88
421,4,0:16.0,,Chicago full timeout,98,88
422,4,0:10.0,,Shooting foul by R. Hibbert (drawn by J. Butler),98,88
423,4,0:10.0,,J. Butler makes free throw 1 of 2,98,89
424,4,0:10.0,,J. Butler makes free throw 2 of 2,98,90
425,4,0:08.0,Personal take foul by P. Gasol,,98,90
426,4,0:08.0,S. Hill misses free throw 1 of 2,,98,90
427,4,0:08.0,Offensive rebound by Team,,98,90
428,4,0:08.0,S. Hill makes free throw 2 of 2,,99,90
429,4,0:03.0,Offensive charge foul by K. Hinrich (drawn by L. Scola),,99,90
430,4,0:03.0,,Turnover by K. Hinrich (offensive foul),99,90
