,QUARTER,TIME_REMAINING,BOSTON_ACTION,BROOKLYN_ACTION,BOSTON_SCORE,BROOKLYN_SCORE
387,4,5:11.0,,M. Plumlee makes free throw 2 of 2,82,72
388,4,4:53.0,E. Turner misses 3-pt jump shot from 24 ft,,82,72
389,4,4:52.0,,Defensive rebound by M. Plumlee,82,72
390,4,4:32.0,,J. Jack misses 2-pt jump shot from 12 ft,82,72
391,4,4:30.0,Defensive rebound by B. Bass,,82,72
392,4,4:09.0,J. Green misses 2-pt hook shot from 7 ft,,82,72
393,4,4:08.0,Offensive rebound by Team,,82,72
394,4,4:01.0,Shooting foul by M. Plumlee (drawn by B. Bass),,82,72
395,4,4:01.0,B. Bass makes free throw 1 of 2,,83,72
396,4,4:01.0,B. Bass misses free throw 2 of 2,,83,72
397,4,4:00.0,,Defensive rebound by M. Plumlee,83,72
398,4,3:45.0,,J. Johnson makes 2-pt jump shot from 17 ft,83,74
399,4,3:23.0,E. Turner misses 2-pt jump shot from 9 ft,,83,74
400,4,3:22.0,Offensive rebound by J. Sullinger,,83,74
401,4,3:21.0,J. Sullinger misses 2-pt tip-in at rim,,83,74
402,4,3:18.0,Offensive rebound by J. Sullinger,,83,74
403,4,3:17.0,Boston full timeout,,83,74
404,4,3:09.0,J. Sullinger misses 2-pt hook shot from 6 ft,,83,74
405,4,3:08.0,,Defensive rebound by J. Jack,83,74
406,4,2:52.0,,J. Johnson misses 3-pt jump shot from 24 ft,83,74
407,4,2:51.0,Defensive rebound by E. Turner,,83,74
408,4,2:49.0,Turnover by J. Sullinger (bad pass; steal by M. Teletović),,83,74
409,4,2:48.0,,Shooting foul by J. Sullinger (drawn by M. Plumlee),83,74
410,4,2:48.0,,M. Plumlee misses free throw 1 of 2,83,74
411,4,2:48.0,,Offensive rebound by Team,83,74
412,4,2:48.0,T. Zeller enters the game for J. Sullinger,,83,74
413,4,2:48.0,,M. Plumlee misses free throw 2 of 2,83,74
414,4,2:46.0,Defensive rebound by B. Bass,,83,74
415,4,2:31.0,J. Green misses 3-pt jump shot from 26 ft,,83,74
416,4,2:30.0,Offensive rebound by B. Bass,,83,74
417,4,2:06.0,J. Green makes 2-pt jump shot from 10 ft,,85,74
418,4,1:48.0,,M. Teletović misses 2-pt jump shot from 20 ft,85,74
419,4,1:47.0,,Offensive rebound by A. Anderson,85,74
420,4,1:45.0,,J. Johnson makes 2-pt jump shot from 7 ft,85,76
421,4,1:24.0,J. Green makes 2-pt dunk at rim (assist by E. Turner),,87,76
422,4,1:12.0,,J. Jack makes 2-pt layup from 2 ft,87,78
423,4,0:53.0,E. Turner makes 2-pt layup from 1 ft,,89,78
424,4,0:43.0,,Shooting foul by E. Turner (drawn by M. Plumlee),89,78
425,4,0:43.0,,M. Plumlee makes free throw 1 of 2,89,79
426,4,0:43.0,,M. Plumlee misses free throw 2 of 2,89,79
427,4,0:43.0,Defensive rebound by E. Turner,,89,79
428,4,0:22.0,T. Zeller misses 2-pt jump shot from 6 ft,,89,79
429,4,0:20.0,,Defensive rebound by J. Jack,89,79
430,4,0:08.0,,J. Jack makes 2-pt jump shot from 4 ft,89,81
