,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,CHARLOTTE_ACTION,SACRAMENTO_SCORE,CHARLOTTE_SCORE
381,4,7:32.0,D. Cousins enters the game for J. Thompson,,91,84
382,4,7:32.0,B. McLemore makes free throw 1 of 1,,92,84
383,4,7:20.0,,G. Henderson misses 2-pt jump shot from 17 ft,92,84
384,4,7:18.0,Defensive rebound by O. Casspi,,92,84
385,4,7:13.0,Personal foul by B. Biyombo (drawn by D. Cousins),,92,84
386,4,7:13.0,,M. Kidd-Gilchrist enters the game for G. Henderson,92,84
387,4,7:13.0,,M. Williams enters the game for K. Walker,92,84
388,4,7:05.0,Personal foul by L. Stephenson (drawn by O. Casspi),,92,84
389,4,6:53.0,Turnover by D. Cousins (traveling),,92,84
390,4,6:40.0,,Shooting foul by O. Casspi (drawn by M. Kidd-Gilchrist),92,84
391,4,6:40.0,,M. Kidd-Gilchrist makes 2-pt layup from 2 ft (assist by L. Stephenson),92,86
392,4,6:40.0,,M. Kidd-Gilchrist makes free throw 1 of 1,92,87
393,4,6:25.0,B. McLemore makes 2-pt jump shot from 18 ft,,94,87
394,4,6:07.0,,Shooting foul by D. Cousins (drawn by M. Kidd-Gilchrist),94,87
395,4,6:07.0,,M. Kidd-Gilchrist misses free throw 1 of 2,94,87
396,4,6:07.0,,Offensive rebound by Team,94,87
397,4,6:07.0,,M. Kidd-Gilchrist makes free throw 2 of 2,94,88
398,4,5:55.0,B. McLemore misses 2-pt layup from 2 ft (block by B. Biyombo),,94,88
399,4,5:53.0,,Defensive rebound by B. Biyombo,94,88
400,4,5:50.0,,Charlotte full timeout,94,88
401,4,5:44.0,,M. Williams makes 2-pt jump shot from 19 ft (assist by M. Williams),94,90
402,4,5:27.0,Turnover by D. Cousins (bad pass; steal by L. Stephenson),,94,90
403,4,5:24.0,,L. Stephenson makes 2-pt layup from 1 ft,94,92
404,4,5:24.0,,Shooting foul by R. McCallum (drawn by L. Stephenson),94,92
405,4,5:24.0,A. Miller enters the game for R. McCallum,,94,92
406,4,5:24.0,,L. Stephenson makes free throw 1 of 1,94,93
407,4,5:09.0,Turnover by B. McLemore (bad pass; steal by B. Biyombo),,94,93
408,4,5:04.0,,M. Kidd-Gilchrist makes 2-pt dunk at rim (assist by M. Williams),94,95
409,4,5:04.0,Sacramento full timeout,,94,95
410,4,5:04.0,D. Williams enters the game for O. Casspi,,94,95
411,4,4:51.0,Shooting foul by M. Kidd-Gilchrist (drawn by R. Gay),,94,95
412,4,4:51.0,R. Gay makes free throw 1 of 2,,95,95
413,4,4:51.0,R. Gay makes free throw 2 of 2,,96,95
414,4,4:32.0,,Turnover by M. Williams (bad pass; steal by D. Cousins),96,95
415,4,4:24.0,Personal foul by M. Kidd-Gilchrist (drawn by D. Cousins),,96,95
416,4,4:24.0,D. Cousins misses free throw 1 of 2,,96,95
417,4,4:24.0,Offensive rebound by Team,,96,95
418,4,4:24.0,D. Cousins makes free throw 2 of 2,,97,95
419,4,4:08.0,,M. Williams misses 2-pt jump shot from 20 ft,97,95
420,4,4:07.0,Defensive rebound by D. Cousins,,97,95
421,4,3:55.0,D. Cousins makes 2-pt jump shot from 5 ft (assist by R. Gay),,99,95
422,4,3:55.0,Shooting foul by M. Williams (drawn by D. Cousins),,99,95
423,4,3:55.0,D. Cousins makes free throw 1 of 1,,100,95
424,4,3:46.0,,M. Williams misses 3-pt jump shot from 25 ft,100,95
425,4,3:44.0,,Offensive rebound by B. Biyombo,100,95
426,4,3:29.0,,M. Williams misses 2-pt layup from 2 ft (block by R. Gay),100,95
427,4,3:28.0,Defensive rebound by R. Gay,,100,95
428,4,3:21.0,D. Cousins makes 2-pt dunk at rim (assist by A. Miller),,102,95
429,4,3:21.0,,Charlotte full timeout,102,95
430,4,3:21.0,,G. Henderson enters the game for L. Stephenson,102,95
431,4,2:58.0,,M. Williams misses 3-pt jump shot from 30 ft,102,95
432,4,2:56.0,,Offensive rebound by M. Williams,102,95
433,4,2:49.0,,G. Henderson makes 2-pt jump shot from 18 ft (assist by M. Williams),102,97
434,4,2:30.0,D. Williams misses 3-pt jump shot from 25 ft,,102,97
435,4,2:28.0,,Defensive rebound by M. Kidd-Gilchrist,102,97
436,4,2:23.0,,Shooting foul by D. Williams (drawn by M. Kidd-Gilchrist),102,97
437,4,2:23.0,,M. Kidd-Gilchrist misses free throw 1 of 2,102,97
438,4,2:23.0,,Offensive rebound by Team,102,97
439,4,2:23.0,,M. Kidd-Gilchrist makes free throw 2 of 2,102,98
440,4,2:09.0,D. Cousins makes 2-pt layup from 2 ft (assist by A. Miller),,104,98
441,4,1:59.0,,Personal foul by A. Miller (drawn by M. Williams),104,98
442,4,1:59.0,,M. Williams makes free throw 1 of 2,104,99
443,4,1:59.0,,M. Williams makes free throw 2 of 2,104,100
444,4,1:36.0,A. Miller misses 3-pt jump shot from 25 ft,,104,100
445,4,1:34.0,,Defensive rebound by B. Biyombo,104,100
446,4,1:30.0,,M. Williams misses 2-pt jump shot from 21 ft,104,100
447,4,1:30.0,,Offensive rebound by Team,104,100
448,4,1:30.0,Loose ball foul by D. Cousins (drawn by M. Williams),,104,100
449,4,1:30.0,,M. Williams makes free throw 1 of 2,104,101
450,4,1:30.0,,M. Williams makes free throw 2 of 2,104,102
451,4,1:12.0,D. Cousins makes 2-pt jump shot from 19 ft (assist by B. McLemore),,106,102
452,4,1:05.0,,M. Williams makes 2-pt layup from 1 ft,106,104
453,4,0:46.0,R. Gay makes 2-pt layup from 2 ft,,108,104
454,4,0:46.0,Shooting foul by M. Kidd-Gilchrist (drawn by R. Gay),,108,104
455,4,0:46.0,R. Gay makes free throw 1 of 1,,109,104
456,4,0:46.0,,Charlotte full timeout,109,104
457,4,0:41.0,,G. Henderson makes 2-pt layup from 1 ft,109,106
458,4,0:18.0,R. Gay makes 2-pt jump shot from 21 ft,,111,106
459,4,0:18.0,,Charlotte full timeout,111,106
460,4,0:18.0,,J. Maxiell enters the game for B. Biyombo,111,106
461,4,0:12.0,,G. Henderson misses 2-pt layup from 1 ft,111,106
462,4,0:10.0,Defensive rebound by D. Cousins,,111,106
463,4,0:08.0,Personal foul by M. Williams (drawn by B. McLemore),,111,106
464,4,0:08.0,B. McLemore makes free throw 1 of 2,,112,106
465,4,0:08.0,B. McLemore makes free throw 2 of 2,,113,106
466,4,0:03.0,,M. Kidd-Gilchrist misses 2-pt jump shot from 19 ft,113,106
467,4,0:00.0,Defensive rebound by D. Cousins,,113,106
