,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,PHOENIX_ACTION,WASHINGTON_SCORE,PHOENIX_SCORE
394,4,3:08.0,,M. Morris makes 2-pt jump shot from 16 ft,89,101
395,4,2:48.0,O. Porter makes 2-pt jump shot from 18 ft (assist by J. Wall),,91,101
396,4,2:24.0,,M. Morris misses 2-pt jump shot from 17 ft,91,101
397,4,2:23.0,Defensive rebound by J. Wall,,91,101
398,4,2:15.0,Shooting foul by E. Bledsoe (drawn by O. Porter),,91,101
399,4,2:15.0,Official timeout,,91,101
400,4,2:15.0,O. Porter makes free throw 1 of 2,,92,101
401,4,2:15.0,O. Porter misses free throw 2 of 2,,92,101
402,4,2:14.0,,Defensive rebound by P. Tucker,92,101
403,4,1:51.0,,Turnover by Team (shot clock),92,101
404,4,1:41.0,B. Beal misses 2-pt jump shot from 12 ft,,92,101
405,4,1:40.0,Offensive rebound by O. Porter,,92,101
406,4,1:40.0,O. Porter makes 2-pt tip-in from 1 ft,,94,101
407,4,1:25.0,,G. Dragić misses 3-pt jump shot from 23 ft,94,101
408,4,1:24.0,Defensive rebound by J. Wall,,94,101
409,4,1:17.0,O. Porter makes 3-pt jump shot from 24 ft (assist by K. Humphries),,97,101
410,4,1:17.0,,Phoenix full timeout,97,101
411,4,1:12.0,,M. Morris misses 2-pt layup from 1 ft,97,101
412,4,1:11.0,,Offensive rebound by P. Tucker,97,101
413,4,0:53.0,,Turnover by E. Bledsoe (bad pass),97,101
414,4,0:47.0,J. Wall misses 3-pt jump shot from 24 ft,,97,101
415,4,0:46.0,,Defensive rebound by P. Tucker,97,101
416,4,0:24.0,,M. Morris makes 2-pt jump shot from 14 ft,97,103
417,4,0:24.0,Washington full timeout,,97,103
418,4,0:16.0,Shooting foul by A. Len (drawn by K. Humphries),,97,103
419,4,0:16.0,K. Humphries makes free throw 1 of 2,,98,103
420,4,0:16.0,G. Temple enters the game for M. Gortat,,98,103
421,4,0:16.0,K. Humphries misses free throw 2 of 2,,98,103
422,4,0:15.0,,Defensive rebound by P. Tucker,98,103
423,4,0:13.0,,Personal take foul by B. Beal (drawn by P. Tucker),98,103
424,4,0:13.0,,I. Thomas enters the game for A. Len,98,103
425,4,0:12.0,,Personal take foul by G. Temple (drawn by G. Dragić),98,103
426,4,0:12.0,,G. Dragić makes free throw 1 of 2,98,104
427,4,0:12.0,,G. Dragić misses free throw 2 of 2,98,104
428,4,0:12.0,,Offensive rebound by Team,98,104
429,4,0:12.0,,Phoenix full timeout,98,104
430,4,0:05.0,,Turnover by P. Tucker (lost ball),98,104
431,4,0:05.0,Washington full timeout,,98,104
432,4,0:05.0,M. Webster enters the game for G. Temple,,98,104
433,4,0:01.0,Turnover by J. Wall (lost ball; steal by I. Thomas),,98,104
434,4,0:01.0,,Personal foul by O. Porter (drawn by I. Thomas),98,104
435,4,0:01.0,,I. Thomas makes free throw 1 of 2,98,105
436,4,0:01.0,,I. Thomas makes free throw 2 of 2,98,106
