,QUARTER,TIME_REMAINING,DENVER_ACTION,CLEVELAND_ACTION,DENVER_SCORE,CLEVELAND_SCORE
392,4,2:24.0,,L. James makes 2-pt layup at rim,104,93
393,4,1:48.0,W. Chandler misses 2-pt jump shot from 9 ft,,104,93
394,4,1:48.0,,Defensive rebound by Team,104,93
395,4,1:38.0,,Shooting foul by D. Arthur (drawn by K. Irving),104,93
396,4,1:38.0,,K. Irving makes free throw 1 of 2,104,94
397,4,1:38.0,,K. Irving makes free throw 2 of 2,104,95
398,4,1:14.0,T. Mozgov makes 2-pt layup from 1 ft (assist by T. Lawson),,106,95
399,4,1:09.0,,D. Waiters makes 2-pt layup from 1 ft (assist by L. James),106,97
400,4,0:46.0,T. Lawson misses 3-pt jump shot from 24 ft,,106,97
401,4,0:45.0,,Defensive rebound by L. James,106,97
402,4,0:41.0,,L. James misses 2-pt layup from 1 ft,106,97
403,4,0:38.0,Defensive rebound by D. Arthur,,106,97
404,4,0:20.0,Turnover by T. Lawson (traveling),,106,97
405,4,0:20.0,,Cleveland full timeout,106,97
406,4,0:14.0,,K. Irving misses 3-pt jump shot from 25 ft,106,97
407,4,0:13.0,Defensive rebound by T. Mozgov,,106,97
