,QUARTER,TIME_REMAINING,BOSTON_ACTION,PHOENIX_ACTION,BOSTON_SCORE,PHOENIX_SCORE
389,4,6:04.0,J. Crowder misses 2-pt layup from 2 ft,,94,91
390,4,6:02.0,,Defensive rebound by P. Tucker,94,91
391,4,5:54.0,,B. Knight misses 3-pt jump shot from 23 ft,94,91
392,4,5:53.0,Defensive rebound by T. Zeller,,94,91
393,4,5:39.0,J. Crowder makes 3-pt jump shot from 24 ft (assist by M. Smart),,97,91
394,4,5:23.0,,B. Knight makes 3-pt jump shot from 25 ft (assist by E. Bledsoe),97,94
395,4,5:04.0,M. Smart misses 2-pt jump shot from 19 ft,,97,94
396,4,5:01.0,,Defensive rebound by E. Bledsoe,97,94
397,4,4:57.0,Offensive charge foul by E. Bledsoe (drawn by M. Smart),,97,94
398,4,4:57.0,,Turnover by E. Bledsoe (offensive foul),97,94
399,4,4:39.0,A. Bradley misses 3-pt jump shot from 22 ft,,97,94
400,4,4:38.0,Offensive rebound by Team,,97,94
401,4,4:38.0,,Loose ball foul by A. Len (drawn by T. Zeller),97,94
402,4,4:38.0,I. Thomas enters the game for M. Smart,,97,94
403,4,4:23.0,E. Turner misses 2-pt jump shot from 16 ft,,97,94
404,4,4:22.0,,Defensive rebound by Team,97,94
405,4,4:08.0,,B. Knight misses 3-pt jump shot from 27 ft,97,94
406,4,4:06.0,Defensive rebound by A. Bradley,,97,94
407,4,3:52.0,Turnover by I. Thomas (lost ball; steal by P. Tucker),,97,94
408,4,3:48.0,,P. Tucker misses 2-pt layup at rim,97,94
409,4,3:45.0,Defensive rebound by E. Turner,,97,94
410,4,3:28.0,I. Thomas misses 2-pt jump shot from 7 ft (block by A. Len),,97,94
411,4,3:28.0,Offensive rebound by Team,,97,94
412,4,3:28.0,Boston full timeout,,97,94
413,4,3:26.0,T. Zeller misses 2-pt jump shot from 4 ft,,97,94
414,4,3:24.0,,Defensive rebound by P. Tucker,97,94
415,4,3:20.0,,Turnover by E. Bledsoe (lost ball; steal by A. Bradley),97,94
416,4,3:12.0,A. Bradley makes 3-pt jump shot from 26 ft (assist by I. Thomas),,100,94
417,4,3:11.0,,Phoenix full timeout,100,94
418,4,3:01.0,,Turnover by P. Tucker (bad pass; steal by E. Turner),100,94
419,4,2:58.0,Personal foul by P. Tucker (drawn by I. Thomas),,100,94
420,4,2:58.0,I. Thomas makes free throw 1 of 2,,101,94
421,4,2:58.0,I. Thomas misses free throw 2 of 2,,101,94
422,4,2:56.0,,Defensive rebound by P. Tucker,101,94
423,4,2:36.0,,M. Morris misses 2-pt jump shot from 13 ft,101,94
424,4,2:35.0,,Offensive rebound by B. Knight,101,94
425,4,2:33.0,,E. Bledsoe makes 3-pt jump shot from 25 ft (assist by B. Knight),101,97
426,4,2:09.0,J. Crowder misses 3-pt jump shot from 24 ft,,101,97
427,4,2:07.0,,Defensive rebound by E. Bledsoe,101,97
428,4,1:47.0,,E. Bledsoe makes 3-pt jump shot from 25 ft (assist by M. Morris),101,100
429,4,1:37.0,I. Thomas makes 3-pt jump shot from 24 ft,,104,100
430,4,1:37.0,Shooting foul by B. Knight (drawn by I. Thomas),,104,100
431,4,1:37.0,I. Thomas makes free throw 1 of 1,,105,100
432,4,1:23.0,,P. Tucker misses 3-pt jump shot from 23 ft,105,100
433,4,1:21.0,Defensive rebound by J. Crowder,,105,100
434,4,1:10.0,I. Thomas misses 2-pt layup from 2 ft,,105,100
435,4,1:07.0,,Defensive rebound by A. Len,105,100
436,4,1:03.0,,Turnover by E. Bledsoe (bad pass; steal by I. Thomas),105,100
437,4,0:41.0,I. Thomas makes 2-pt layup from 1 ft,,107,100
438,4,0:40.0,,Phoenix full timeout,107,100
439,4,0:40.0,M. Smart enters the game for I. Thomas,,107,100
440,4,0:38.0,,B. Knight misses 3-pt jump shot from 26 ft,107,100
441,4,0:36.0,,Offensive rebound by P. Tucker,107,100
442,4,0:36.0,,P. Tucker makes 2-pt layup from 2 ft,107,102
443,4,0:36.0,,Shooting foul by E. Turner (drawn by P. Tucker),107,102
444,4,0:36.0,I. Thomas enters the game for M. Smart,,107,102
445,4,0:36.0,,P. Tucker makes free throw 1 of 1,107,103
446,4,0:32.0,Personal take foul by P. Tucker (drawn by E. Turner),,107,103
447,4,0:32.0,E. Turner misses free throw 1 of 2,,107,103
448,4,0:32.0,Offensive rebound by Team,,107,103
449,4,0:32.0,E. Turner makes free throw 2 of 2,,108,103
450,4,0:32.0,,Phoenix full timeout,108,103
451,4,0:32.0,M. Smart enters the game for I. Thomas,,108,103
452,4,0:32.0,,M. Morris enters the game for A. Len,108,103
453,4,0:25.0,,M. Morris misses 3-pt jump shot from 25 ft,108,103
454,4,0:23.0,Defensive rebound by M. Smart,,108,103
455,4,0:22.0,Personal take foul by B. Knight (drawn by M. Smart),,108,103
456,4,0:22.0,,A. Len enters the game for B. Knight,108,103
457,4,0:22.0,M. Smart misses free throw 1 of 2,,108,103
458,4,0:22.0,Offensive rebound by Team,,108,103
459,4,0:22.0,M. Smart makes free throw 2 of 2,,109,103
460,4,0:22.0,,Phoenix full timeout,109,103
461,4,0:22.0,B. Bass enters the game for T. Zeller,,109,103
462,4,0:22.0,,A. Goodwin enters the game for A. Len,109,103
463,4,0:17.0,,E. Bledsoe makes 2-pt layup from 1 ft,109,105
464,4,0:17.0,Boston full timeout,,109,105
465,4,0:17.0,I. Thomas enters the game for M. Smart,,109,105
466,4,0:16.0,Personal take foul by A. Goodwin (drawn by A. Bradley),,109,105
467,4,0:16.0,A. Bradley makes free throw 1 of 2,,110,105
468,4,0:16.0,M. Smart enters the game for I. Thomas,,110,105
469,4,0:16.0,A. Bradley makes free throw 2 of 2,,111,105
470,4,0:09.0,,E. Bledsoe makes 2-pt layup from 1 ft,111,107
471,4,0:07.0,Personal take foul by A. Goodwin (drawn by M. Smart),,111,107
472,4,0:07.0,M. Smart makes free throw 1 of 2,,112,107
473,4,0:07.0,M. Smart makes free throw 2 of 2,,113,107
474,4,0:02.0,,A. Goodwin makes 3-pt jump shot from 24 ft (assist by E. Bledsoe),113,110
475,4,0:02.0,Boston full timeout,,113,110
476,4,0:02.0,I. Thomas enters the game for M. Smart,,113,110
477,4,0:02.0,,A. Len enters the game for A. Goodwin,113,110
478,4,0:01.0,Personal take foul by E. Bledsoe (drawn by I. Thomas),,113,110
479,4,0:01.0,I. Thomas makes free throw 1 of 2,,114,110
480,4,0:01.0,M. Smart enters the game for B. Bass,,114,110
481,4,0:01.0,I. Thomas makes free throw 2 of 2,,115,110
