,QUARTER,TIME_REMAINING,DETROIT_ACTION,BOSTON_ACTION,DETROIT_SCORE,BOSTON_SCORE
391,4,6:42.0,,G. Wallace makes 2-pt layup from 1 ft (assist by R. Rondo),66,77
392,4,6:28.0,Turnover by G. Monroe (lost ball; steal by K. Olynyk),,66,77
393,4,6:24.0,,Turnover by G. Wallace (lost ball),66,77
394,4,6:13.0,C. Butler misses 2-pt jump shot from 4 ft (block by K. Olynyk),,66,77
395,4,6:11.0,Offensive rebound by A. Drummond,,66,77
396,4,6:11.0,Personal foul by G. Wallace (drawn by A. Drummond),,66,77
397,4,6:11.0,K. Caldwell-Pope enters the game for C. Martin,,66,77
398,4,6:11.0,,P. Pressey enters the game for R. Rondo,66,77
399,4,6:01.0,K. Caldwell-Pope misses 2-pt jump shot from 20 ft,,66,77
400,4,6:00.0,Offensive rebound by Team,,66,77
401,4,6:00.0,,Loose ball foul by K. Olynyk (drawn by A. Drummond),66,77
402,4,6:00.0,,T. Zeller enters the game for K. Olynyk,66,77
403,4,6:00.0,,J. Green enters the game for G. Wallace,66,77
404,4,5:47.0,B. Jennings misses 3-pt jump shot from 24 ft,,66,77
405,4,5:45.0,,Defensive rebound by B. Bass,66,77
406,4,5:26.0,,P. Pressey misses 2-pt layup from 1 ft (block by A. Drummond),66,77
407,4,5:25.0,Defensive rebound by B. Jennings,,66,77
408,4,5:17.0,K. Caldwell-Pope makes 2-pt layup from 1 ft,,68,77
409,4,4:55.0,,J. Green makes 3-pt jump shot from 22 ft (assist by E. Turner),68,80
410,4,4:27.0,K. Caldwell-Pope misses 2-pt jump shot from 5 ft,,68,80
411,4,4:26.0,Offensive rebound by A. Drummond,,68,80
412,4,4:26.0,A. Drummond misses 2-pt dunk at rim,,68,80
413,4,4:25.0,Offensive rebound by B. Jennings,,68,80
414,4,4:23.0,K. Caldwell-Pope makes 3-pt jump shot from 25 ft (assist by B. Jennings),,71,80
415,4,4:20.0,,Boston full timeout,71,80
416,4,4:20.0,,R. Rondo enters the game for P. Pressey,71,80
417,4,4:05.0,,Shooting foul by K. Caldwell-Pope (drawn by J. Green),71,80
418,4,4:05.0,,J. Green makes free throw 1 of 2,71,81
419,4,4:05.0,,J. Green makes free throw 2 of 2,71,82
420,4,3:39.0,G. Monroe misses 2-pt hook shot from 6 ft,,71,82
421,4,3:38.0,Offensive rebound by A. Drummond,,71,82
422,4,3:38.0,A. Drummond makes 2-pt tip-in at rim,,73,82
423,4,3:28.0,,Personal foul by G. Monroe (drawn by J. Green),73,82
424,4,3:28.0,,J. Green makes free throw 1 of 2,73,83
425,4,3:28.0,,J. Green makes free throw 2 of 2,73,84
426,4,3:13.0,G. Monroe makes 2-pt jump shot from 3 ft,,75,84
427,4,3:13.0,Shooting foul by B. Bass (drawn by G. Monroe),,75,84
428,4,3:13.0,G. Monroe makes free throw 1 of 1,,76,84
429,4,2:58.0,,E. Turner misses 3-pt jump shot from 25 ft,76,84
430,4,2:57.0,,Offensive rebound by R. Rondo,76,84
431,4,2:49.0,,B. Bass misses 2-pt jump shot from 18 ft,76,84
432,4,2:48.0,Defensive rebound by G. Monroe,,76,84
433,4,2:34.0,G. Monroe makes 2-pt hook shot from 3 ft,,78,84
434,4,2:14.0,,Turnover by J. Green (lost ball; steal by A. Drummond),78,84
435,4,2:01.0,Shooting foul by R. Rondo (drawn by G. Monroe),,78,84
436,4,2:01.0,Official timeout,,78,84
437,4,2:01.0,,J. Sullinger enters the game for B. Bass,78,84
438,4,2:01.0,,K. Olynyk enters the game for T. Zeller,78,84
439,4,2:01.0,G. Monroe makes free throw 1 of 2,,79,84
440,4,2:01.0,G. Monroe makes free throw 2 of 2,,80,84
441,4,1:49.0,,K. Olynyk misses 2-pt layup from 2 ft (block by G. Monroe),80,84
442,4,1:48.0,Defensive rebound by Team,,80,84
443,4,1:48.0,,B. Bass enters the game for J. Sullinger,80,84
444,4,1:48.0,,T. Zeller enters the game for K. Olynyk,80,84
445,4,1:48.0,,A. Bradley enters the game for E. Turner,80,84
446,4,1:31.0,G. Monroe makes 2-pt hook shot from 4 ft,,82,84
447,4,1:08.0,,Shooting foul by C. Butler (drawn by J. Green),82,84
448,4,1:08.0,,J. Green makes free throw 1 of 2,82,85
449,4,1:08.0,,J. Sullinger enters the game for B. Bass,82,85
450,4,1:08.0,,J. Green makes free throw 2 of 2,82,86
451,4,0:52.0,G. Monroe makes 2-pt hook shot from 4 ft,,84,86
452,4,0:29.0,,Turnover by R. Rondo (lost ball; steal by A. Drummond),84,86
453,4,0:24.0,B. Jennings misses 2-pt layup from 2 ft,,84,86
454,4,0:23.0,Offensive rebound by Team,,84,86
455,4,0:23.0,,Loose ball foul by J. Sullinger (drawn by A. Drummond),84,86
456,4,0:23.0,A. Drummond misses free throw 1 of 2,,84,86
457,4,0:23.0,Offensive rebound by Team,,84,86
458,4,0:23.0,,E. Turner enters the game for R. Rondo,84,86
459,4,0:23.0,A. Drummond makes free throw 2 of 2,,85,86
460,4,0:19.0,,Personal take foul by B. Jennings (drawn by E. Turner),85,86
461,4,0:19.0,,E. Turner makes free throw 1 of 2,85,87
462,4,0:19.0,,E. Turner makes free throw 2 of 2,85,88
463,4,0:19.0,Detroit full timeout,,85,88
464,4,0:15.0,C. Butler makes 3-pt jump shot from 24 ft,,88,88
465,4,0:14.0,,Boston full timeout,88,88
466,4,0:14.0,,R. Rondo enters the game for T. Zeller,88,88
467,4,0:14.0,,K. Olynyk enters the game for A. Bradley,88,88
468,4,0:01.0,,J. Green misses 2-pt layup from 2 ft (block by A. Drummond),88,88
469,4,0:00.0,Defensive rebound by K. Caldwell-Pope,,88,88
470,1OT,4:45.0,,J. Sullinger makes 3-pt jump shot from 24 ft (assist by R. Rondo),88,91
471,1OT,4:15.0,Turnover by G. Monroe (lost ball; steal by R. Rondo),,88,91
472,1OT,4:09.0,,J. Green makes 3-pt jump shot from 23 ft (assist by R. Rondo),88,94
473,1OT,3:50.0,Personal foul by J. Sullinger (drawn by G. Monroe),,88,94
474,1OT,3:36.0,B. Jennings misses 3-pt jump shot from 25 ft,,88,94
475,1OT,3:34.0,,Defensive rebound by J. Sullinger,88,94
476,1OT,3:23.0,,E. Turner misses 2-pt layup from 1 ft (block by A. Drummond),88,94
477,1OT,3:21.0,,Offensive rebound by E. Turner,88,94
478,1OT,3:20.0,,E. Turner makes 2-pt layup from 1 ft,88,96
479,1OT,3:18.0,Detroit full timeout,,88,96
480,1OT,3:01.0,C. Butler misses 3-pt jump shot from 25 ft (block by J. Green),,88,96
481,1OT,3:00.0,Offensive rebound by G. Monroe,,88,96
482,1OT,3:00.0,Shooting foul by J. Sullinger (drawn by G. Monroe),,88,96
483,1OT,3:00.0,G. Monroe makes free throw 1 of 2,,89,96
484,1OT,3:00.0,G. Monroe makes free throw 2 of 2,,90,96
485,1OT,2:36.0,,R. Rondo misses 2-pt jump shot from 20 ft,90,96
486,1OT,2:34.0,Defensive rebound by K. Caldwell-Pope,,90,96
487,1OT,2:15.0,G. Monroe makes 2-pt layup from 1 ft,,92,96
488,1OT,1:59.0,,J. Sullinger makes 3-pt jump shot from 24 ft (assist by E. Turner),92,99
489,1OT,1:38.0,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,,92,99
490,1OT,1:37.0,,Defensive rebound by J. Green,92,99
491,1OT,1:23.0,,Personal foul by A. Drummond (drawn by J. Sullinger),92,99
492,1OT,1:23.0,,Boston full timeout,92,99
493,1OT,1:18.0,,J. Sullinger makes 2-pt jump shot from 20 ft (assist by E. Turner),92,101
494,1OT,1:18.0,Detroit full timeout,,92,101
495,1OT,1:10.0,K. Caldwell-Pope makes 2-pt jump shot from 8 ft,,94,101
496,1OT,0:54.0,,K. Olynyk makes 2-pt layup from 3 ft (assist by J. Sullinger),94,103
497,1OT,0:53.0,Detroit full timeout,,94,103
498,1OT,0:49.0,B. Jennings misses 2-pt layup from 2 ft,,94,103
499,1OT,0:49.0,Offensive rebound by A. Drummond,,94,103
500,1OT,0:49.0,A. Drummond makes 2-pt tip-in from 1 ft,,96,103
501,1OT,0:42.0,,Turnover by E. Turner (traveling),96,103
502,1OT,0:37.0,Offensive foul by A. Drummond (drawn by R. Rondo),,96,103
503,1OT,0:37.0,Turnover by A. Drummond (offensive foul),,96,103
504,1OT,0:37.0,,B. Bass enters the game for R. Rondo,96,103
505,1OT,0:37.0,,Personal foul by K. Caldwell-Pope (drawn by E. Turner),96,103
506,1OT,0:37.0,,E. Turner misses free throw 1 of 2,96,103
507,1OT,0:37.0,,Offensive rebound by Team,96,103
508,1OT,0:37.0,,R. Rondo enters the game for B. Bass,96,103
509,1OT,0:37.0,,E. Turner makes free throw 2 of 2,96,104
510,1OT,0:30.0,A. Drummond makes 2-pt layup from 2 ft (assist by B. Jennings),,98,104
511,1OT,0:30.0,Shooting foul by J. Sullinger (drawn by A. Drummond),,98,104
512,1OT,0:30.0,A. Drummond makes free throw 1 of 1,,99,104
513,1OT,0:30.0,,Boston full timeout,99,104
514,1OT,0:28.0,,Personal take foul by A. Drummond (drawn by K. Olynyk),99,104
515,1OT,0:28.0,,K. Olynyk misses free throw 1 of 2,99,104
516,1OT,0:28.0,,Offensive rebound by Team,99,104
517,1OT,0:28.0,,B. Bass enters the game for J. Sullinger,99,104
518,1OT,0:28.0,,K. Olynyk makes free throw 2 of 2,99,105
519,1OT,0:19.0,K. Caldwell-Pope makes 3-pt jump shot from 24 ft (assist by B. Jennings),,102,105
520,1OT,0:19.0,,Boston full timeout,102,105
521,1OT,0:13.0,,Personal take foul by C. Butler (drawn by J. Green),102,105
522,1OT,0:13.0,,J. Green makes free throw 1 of 2,102,106
523,1OT,0:13.0,,J. Sullinger enters the game for B. Bass,102,106
524,1OT,0:13.0,,J. Green makes free throw 2 of 2,102,107
525,1OT,0:02.0,K. Caldwell-Pope misses 3-pt jump shot from 23 ft,,102,107
526,1OT,0:01.0,,Defensive rebound by Team,102,107
527,1OT,0:00.0,,Personal take foul by A. Drummond (drawn by J. Sullinger),102,107
528,1OT,0:00.0,K. Singler enters the game for A. Drummond,,102,107
529,1OT,0:00.0,,J. Sullinger makes free throw 1 of 2,102,108
530,1OT,0:00.0,,J. Sullinger makes free throw 2 of 2,102,109
