,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,ATLANTA_ACTION,CLEVELAND_SCORE,ATLANTA_SCORE
395,4,2:41.0,Offensive rebound by Team,,94,104
396,4,2:41.0,J. Smith makes free throw 2 of 2,,95,104
397,4,2:27.0,,A. Horford misses 2-pt jump shot from 10 ft,95,104
398,4,2:27.0,Defensive rebound by Team,,95,104
399,4,2:15.0,Turnover by L. James (bad pass; steal by D. Carroll),,95,104
400,4,2:09.0,,D. Carroll misses 3-pt jump shot from 24 ft,95,104
401,4,2:07.0,Defensive rebound by K. Love,,95,104
402,4,1:59.0,Turnover by L. James (lost ball),,95,104
403,4,1:41.0,,J. Teague misses 3-pt jump shot from 24 ft,95,104
404,4,1:39.0,Defensive rebound by L. James,,95,104
405,4,1:37.0,K. Irving misses 2-pt layup from 1 ft (block by J. Teague),,95,104
406,4,1:34.0,,Defensive rebound by K. Korver,95,104
407,4,1:32.0,,Turnover by K. Korver (lost ball; steal by I. Shumpert),95,104
408,4,1:28.0,J. Smith misses 3-pt jump shot from 25 ft,,95,104
409,4,1:27.0,Offensive rebound by K. Love,,95,104
410,4,1:24.0,K. Irving misses 3-pt jump shot from 25 ft,,95,104
411,4,1:24.0,,Defensive rebound by A. Horford,95,104
412,4,1:06.0,,J. Teague misses 2-pt layup from 1 ft,95,104
413,4,1:05.0,Defensive rebound by L. James,,95,104
414,4,0:48.0,J. Smith misses 3-pt jump shot from 25 ft,,95,104
415,4,0:46.0,,Defensive rebound by P. Millsap,95,104
416,4,0:32.0,,Personal foul by L. James (drawn by J. Teague),95,104
417,4,0:32.0,J. Jones enters the game for L. James,,95,104
418,4,0:32.0,M. Dellavedova enters the game for K. Love,,95,104
419,4,0:32.0,J. Harris enters the game for K. Irving,,95,104
420,4,0:29.0,,Personal take foul by J. Jones (drawn by A. Horford),95,104
421,4,0:29.0,,A. Horford makes free throw 1 of 2,95,105
422,4,0:29.0,,M. Scott enters the game for P. Millsap,95,105
423,4,0:29.0,,K. Bazemore enters the game for D. Carroll,95,105
424,4,0:29.0,,D. Schröder enters the game for K. Korver,95,105
425,4,0:29.0,,S. Mack enters the game for J. Teague,95,105
426,4,0:29.0,,A. Horford makes free throw 2 of 2,95,106
427,4,0:17.0,I. Shumpert makes 2-pt dunk at rim,,97,106
