,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,BOSTON_ACTION,LA LAKERS_SCORE,BOSTON_SCORE
393,4,6:55.0,Loose ball foul by N. Young (drawn by J. Sullinger),,83,94
394,4,6:55.0,K. Bryant enters the game for W. Ellington,,83,94
395,4,6:55.0,,J. Green enters the game for E. Turner,83,94
396,4,6:55.0,,J. Sullinger makes free throw 1 of 2,83,95
397,4,6:55.0,,J. Sullinger makes free throw 2 of 2,83,96
398,4,6:47.0,N. Young misses 2-pt layup at rim,,83,96
399,4,6:46.0,,Defensive rebound by Team,83,96
400,4,6:32.0,,T. Zeller makes 2-pt dunk at rim (assist by J. Sullinger),83,98
401,4,6:20.0,R. Sacre misses 2-pt hook shot from 7 ft,,83,98
402,4,6:20.0,,Defensive rebound by T. Zeller,83,98
403,4,6:20.0,,Personal block foul by R. Price (drawn by T. Zeller),83,98
404,4,6:20.0,,T. Zeller makes free throw 1 of 2,83,99
405,4,6:20.0,,T. Zeller makes free throw 2 of 2,83,100
406,4,6:05.0,Personal foul by R. Rondo (drawn by N. Young),,83,100
407,4,5:58.0,N. Young misses 2-pt jump shot from 21 ft,,83,100
408,4,5:56.0,Offensive rebound by R. Sacre,,83,100
409,4,5:54.0,Turnover by R. Sacre (bad pass; steal by J. Sullinger),,83,100
410,4,5:48.0,,A. Bradley makes 3-pt jump shot from 22 ft (assist by R. Rondo),83,103
411,4,5:25.0,K. Bryant misses 2-pt jump shot from 10 ft,,83,103
412,4,5:24.0,,Defensive rebound by Team,83,103
413,4,5:24.0,,Boston full timeout,83,103
414,4,5:24.0,W. Johnson enters the game for N. Young,,83,103
415,4,5:08.0,,Turnover by J. Green (bad pass),83,103
416,4,4:44.0,K. Bryant misses 2-pt jump shot from 14 ft,,83,103
417,4,4:40.0,Offensive rebound by E. Davis,,83,103
418,4,4:32.0,R. Sacre misses 2-pt jump shot from 7 ft,,83,103
419,4,4:30.0,,Defensive rebound by T. Zeller,83,103
420,4,4:18.0,,Turnover by J. Green (bad pass; steal by R. Price),83,103
421,4,4:01.0,R. Sacre misses 2-pt hook shot from 8 ft,,83,103
422,4,4:00.0,,Defensive rebound by R. Rondo,83,103
423,4,3:54.0,,R. Rondo makes 2-pt jump shot from 18 ft,83,105
424,4,3:33.0,R. Price makes 3-pt jump shot from 26 ft (assist by K. Bryant),,86,105
425,4,3:19.0,,R. Rondo makes 2-pt jump shot from 18 ft,86,107
426,4,2:58.0,R. Price misses 3-pt jump shot from 25 ft,,86,107
427,4,2:57.0,,Defensive rebound by T. Zeller,86,107
428,4,2:55.0,,Turnover by T. Zeller (bad pass; steal by K. Bryant),86,107
429,4,2:50.0,K. Bryant makes 2-pt jump shot from 12 ft,,88,107
430,4,2:30.0,,J. Green misses 3-pt jump shot from 24 ft,88,107
431,4,2:28.0,Defensive rebound by W. Johnson,,88,107
432,4,2:18.0,R. Price misses 2-pt layup from 2 ft,,88,107
433,4,2:16.0,,Defensive rebound by J. Sullinger,88,107
434,4,2:06.0,,T. Zeller makes 2-pt jump shot from 17 ft (assist by R. Rondo),88,109
435,4,1:44.0,R. Price misses 3-pt jump shot from 25 ft,,88,109
436,4,1:42.0,Offensive rebound by E. Davis,,88,109
437,4,1:36.0,Turnover by W. Johnson (bad pass; steal by J. Green),,88,109
438,4,1:33.0,,J. Green makes 2-pt jump shot from 2 ft,88,111
439,4,1:33.0,LA Lakers full timeout,,88,111
440,4,1:33.0,,P. Pressey enters the game for R. Rondo,88,111
441,4,1:33.0,,J. Young enters the game for A. Bradley,88,111
442,4,1:33.0,,E. Turner enters the game for J. Green,88,111
443,4,1:33.0,W. Ellington enters the game for K. Bryant,,88,111
444,4,1:33.0,J. Clarkson enters the game for R. Price,,88,111
445,4,1:21.0,Shooting foul by J. Sullinger (drawn by E. Davis),,88,111
446,4,1:21.0,E. Davis makes free throw 1 of 2,,89,111
447,4,1:21.0,,K. Olynyk enters the game for T. Zeller,89,111
448,4,1:21.0,E. Davis makes free throw 2 of 2,,90,111
449,4,1:03.0,,E. Turner makes 2-pt jump shot from 15 ft,90,113
450,4,0:55.0,W. Ellington makes 3-pt jump shot from 25 ft,,93,113
451,4,0:42.0,,Turnover by E. Turner (bad pass),93,113
452,4,0:32.0,Shooting foul by J. Sullinger (drawn by E. Davis),,93,113
453,4,0:32.0,E. Davis misses free throw 1 of 2,,93,113
454,4,0:32.0,Offensive rebound by Team,,93,113
455,4,0:32.0,E. Davis misses free throw 2 of 2,,93,113
456,4,0:32.0,,Defensive rebound by E. Turner,93,113
457,4,0:17.0,,P. Pressey misses 3-pt jump shot from 24 ft,93,113
458,4,0:16.0,Defensive rebound by E. Davis,,93,113
459,4,0:03.0,J. Clarkson makes 3-pt jump shot from 25 ft,,96,113
