,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,CHARLOTTE_ACTION,GOLDEN STATE_SCORE,CHARLOTTE_SCORE
381,4,5:58.0,,Personal foul by M. Speights (drawn by A. Jefferson),86,86
382,4,5:58.0,,Charlotte full timeout,86,86
383,4,5:42.0,,C. Zeller misses 2-pt jump shot from 16 ft,86,86
384,4,5:41.0,Defensive rebound by K. Thompson,,86,86
385,4,5:25.0,M. Speights makes 2-pt layup from 2 ft (assist by A. Iguodala),,88,86
386,4,5:06.0,,A. Jefferson makes 2-pt layup from 1 ft (assist by K. Walker),88,88
387,4,4:54.0,M. Speights makes 2-pt jump shot from 17 ft (assist by S. Curry),,90,88
388,4,4:37.0,,B. Roberts misses 3-pt jump shot from 26 ft,90,88
389,4,4:35.0,Defensive rebound by D. Green,,90,88
390,4,4:30.0,K. Thompson makes 3-pt jump shot from 26 ft (assist by D. Green),,93,88
391,4,4:30.0,,Charlotte full timeout,93,88
392,4,4:07.0,,Shooting foul by K. Thompson (drawn by K. Walker),93,88
393,4,4:07.0,,K. Walker makes free throw 1 of 2,93,89
394,4,4:07.0,,K. Walker makes free throw 2 of 2,93,90
395,4,3:56.0,K. Thompson misses 2-pt jump shot from 16 ft,,93,90
396,4,3:53.0,Offensive rebound by M. Speights,,93,90
397,4,3:53.0,M. Speights misses 2-pt tip-in from 1 ft,,93,90
398,4,3:52.0,,Defensive rebound by A. Jefferson,93,90
399,4,3:45.0,,Turnover by K. Walker (bad pass; steal by K. Thompson),93,90
400,4,3:39.0,S. Curry makes 2-pt layup from 1 ft (assist by K. Thompson),,95,90
401,4,3:21.0,,Turnover by L. Stephenson (bad pass),95,90
402,4,3:04.0,M. Speights misses 2-pt jump shot from 17 ft,,95,90
403,4,3:03.0,,Defensive rebound by C. Zeller,95,90
404,4,2:38.0,,K. Walker misses 3-pt jump shot from 26 ft,95,90
405,4,2:37.0,Defensive rebound by A. Iguodala,,95,90
406,4,2:34.0,S. Curry makes 2-pt layup from 1 ft (assist by A. Iguodala),,97,90
407,4,2:18.0,,A. Jefferson misses 2-pt layup from 1 ft,97,90
408,4,2:17.0,,Offensive rebound by Team,97,90
409,4,2:17.0,A. Bogut enters the game for M. Speights,,97,90
410,4,2:07.0,,Personal foul by D. Green (drawn by L. Stephenson),97,90
411,4,1:57.0,,L. Stephenson makes 2-pt layup from 1 ft (assist by A. Jefferson),97,92
412,4,1:57.0,,Shooting foul by D. Green (drawn by L. Stephenson),97,92
413,4,1:57.0,M. Speights enters the game for A. Bogut,,97,92
414,4,1:57.0,,L. Stephenson makes free throw 1 of 1,97,93
415,4,1:43.0,S. Curry makes 2-pt layup at rim,,99,93
416,4,1:26.0,,A. Jefferson misses 2-pt jump shot from 14 ft,99,93
417,4,1:25.0,Defensive rebound by S. Curry,,99,93
418,4,1:10.0,Offensive foul by S. Curry (drawn by K. Walker),,99,93
419,4,1:10.0,Turnover by S. Curry (offensive foul),,99,93
420,4,0:59.0,,L. Stephenson misses 3-pt jump shot from 26 ft,99,93
421,4,0:57.0,,Offensive rebound by Team,99,93
422,4,0:57.0,,Charlotte full timeout,99,93
423,4,0:57.0,A. Bogut enters the game for M. Speights,,99,93
424,4,0:55.0,,B. Roberts misses 2-pt jump shot from 20 ft,99,93
425,4,0:52.0,Defensive rebound by D. Green,,99,93
426,4,0:48.0,Personal block foul by K. Walker (drawn by S. Curry),,99,93
427,4,0:48.0,M. Speights enters the game for A. Bogut,,99,93
428,4,0:35.0,Personal foul by B. Roberts (drawn by D. Green),,99,93
429,4,0:35.0,D. Green makes free throw 1 of 2,,100,93
430,4,0:35.0,D. Green misses free throw 2 of 2,,100,93
431,4,0:34.0,,Defensive rebound by Team,100,93
432,4,0:34.0,Loose ball foul by M. Speights (drawn by C. Zeller),,100,93
433,4,0:34.0,,C. Zeller makes free throw 1 of 2,100,94
434,4,0:34.0,,C. Zeller makes free throw 2 of 2,100,95
435,4,0:33.0,Personal take foul by C. Zeller (drawn by S. Curry),,100,95
436,4,0:33.0,S. Curry makes free throw 1 of 2,,101,95
437,4,0:33.0,S. Curry makes free throw 2 of 2,,102,95
438,4,0:27.0,,K. Walker makes 2-pt layup from 2 ft,102,97
439,4,0:26.0,Personal take foul by B. Roberts (drawn by S. Curry),,102,97
440,4,0:26.0,S. Curry makes free throw 1 of 2,,103,97
441,4,0:26.0,S. Curry makes free throw 2 of 2,,104,97
442,4,0:18.0,,B. Roberts makes 2-pt layup at rim,104,99
443,4,0:14.0,Turnover by S. Curry (lost ball),,104,99
444,4,0:09.0,,K. Walker misses 2-pt layup from 2 ft,104,99
445,4,0:08.0,,Offensive rebound by C. Zeller,104,99
446,4,0:08.0,,C. Zeller misses 2-pt tip-in from 1 ft,104,99
447,4,0:08.0,,Offensive rebound by C. Zeller,104,99
448,4,0:08.0,,Shooting foul by M. Speights (drawn by C. Zeller),104,99
449,4,0:08.0,H. Barnes enters the game for M. Speights,,104,99
450,4,0:08.0,,C. Zeller misses free throw 1 of 2,104,99
451,4,0:08.0,,Offensive rebound by Team,104,99
452,4,0:08.0,,C. Zeller misses free throw 2 of 2,104,99
453,4,0:05.0,,Offensive rebound by C. Zeller,104,99
454,4,0:05.0,,C. Zeller makes 2-pt layup from 2 ft,104,101
455,4,0:05.0,Golden State full timeout,,104,101
456,4,0:05.0,,P. Hairston enters the game for A. Jefferson,104,101
457,4,0:05.0,,G. Henderson enters the game for B. Roberts,104,101
458,4,0:04.0,Personal take foul by K. Walker (drawn by S. Curry),,104,101
459,4,0:04.0,S. Curry makes free throw 1 of 2,,105,101
460,4,0:04.0,,A. Jefferson enters the game for G. Henderson,105,101
461,4,0:04.0,S. Curry makes free throw 2 of 2,,106,101
462,4,0:04.0,,Charlotte full timeout,106,101
463,4,0:04.0,,B. Roberts enters the game for C. Zeller,106,101
464,4,0:02.0,,P. Hairston misses 3-pt jump shot from 22 ft,106,101
465,4,0:00.0,Defensive rebound by S. Curry,,106,101
