,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,NEW ORLEANS_ACTION,GOLDEN STATE_SCORE,NEW ORLEANS_SCORE
384,4,5:15.0,D. Green makes 2-pt dunk at rim (assist by S. Curry),,86,90
385,4,4:55.0,,A. Davis misses 2-pt jump shot from 16 ft,86,90
386,4,4:54.0,Defensive rebound by A. Bogut,,86,90
387,4,4:38.0,S. Curry makes 2-pt jump shot from 9 ft,,88,90
388,4,4:13.0,,Shooting foul by A. Iguodala (drawn by T. Evans),88,90
389,4,4:13.0,,T. Evans makes free throw 1 of 2,88,91
390,4,4:13.0,,T. Evans makes free throw 2 of 2,88,92
391,4,4:00.0,D. Green misses 3-pt jump shot from 25 ft,,88,92
392,4,3:59.0,Offensive rebound by Team,,88,92
393,4,3:55.0,K. Thompson makes 3-pt jump shot from 24 ft (assist by A. Bogut),,91,92
394,4,3:32.0,,Offensive foul by Ö. Aşık (drawn by A. Iguodala),91,92
395,4,3:32.0,,Turnover by Ö. Aşık (offensive foul),91,92
396,4,3:32.0,,R. Anderson enters the game for Ö. Aşık,91,92
397,4,3:19.0,A. Bogut makes 2-pt jump shot from 4 ft (assist by D. Green),,93,92
398,4,3:19.0,,New Orleans full timeout,93,92
399,4,3:08.0,,Turnover by E. Gordon (bad pass; steal by K. Thompson),93,92
400,4,3:04.0,S. Curry makes 2-pt layup at rim (assist by D. Green),,95,92
401,4,2:43.0,,Q. Pondexter makes 3-pt jump shot from 23 ft (assist by E. Gordon),95,95
402,4,2:20.0,Turnover by K. Thompson (traveling),,95,95
403,4,2:06.0,,Shooting foul by S. Curry (drawn by Q. Pondexter),95,95
404,4,2:06.0,,Q. Pondexter misses free throw 1 of 2,95,95
405,4,2:06.0,,Offensive rebound by Team,95,95
406,4,2:06.0,,Q. Pondexter makes free throw 2 of 2,95,96
407,4,1:58.0,Turnover by D. Green (bad pass; steal by T. Evans),,95,96
408,4,1:44.0,,R. Anderson misses 2-pt jump shot from 13 ft (block by K. Thompson),95,96
409,4,1:43.0,Defensive rebound by A. Bogut,,95,96
410,4,1:37.0,Turnover by S. Curry (lost ball; steal by E. Gordon),,95,96
411,4,1:21.0,,A. Davis makes 2-pt jump shot from 9 ft (assist by T. Evans),95,98
412,4,1:21.0,,Shooting foul by A. Bogut (drawn by A. Davis),95,98
413,4,1:21.0,,Ö. Aşık enters the game for R. Anderson,95,98
414,4,1:21.0,,A. Davis makes free throw 1 of 1,95,99
415,4,1:21.0,Golden State full timeout,,95,99
416,4,1:21.0,,D. Cunningham enters the game for Ö. Aşık,95,99
417,4,1:21.0,M. Speights enters the game for A. Bogut,,95,99
418,4,1:14.0,D. Green misses 3-pt jump shot from 25 ft,,95,99
419,4,1:13.0,,Defensive rebound by D. Cunningham,95,99
420,4,1:12.0,,Personal foul by M. Speights (drawn by D. Cunningham),95,99
421,4,1:12.0,,D. Cunningham makes free throw 1 of 2,95,100
422,4,1:12.0,,D. Cunningham misses free throw 2 of 2,95,100
423,4,1:11.0,Defensive rebound by D. Green,,95,100
424,4,1:11.0,Golden State full timeout,,95,100
425,4,1:08.0,D. Green makes 2-pt layup from 1 ft (assist by S. Curry),,97,100
426,4,0:51.0,,A. Davis misses 2-pt jump shot from 17 ft,97,100
427,4,0:50.0,Defensive rebound by M. Speights,,97,100
428,4,0:36.0,S. Curry makes 3-pt jump shot from 28 ft,,100,100
429,4,0:36.0,,New Orleans full timeout,100,100
430,4,0:36.0,,R. Anderson enters the game for D. Cunningham,100,100
431,4,0:36.0,A. Bogut enters the game for M. Speights,,100,100
432,4,0:17.0,,Personal foul by A. Iguodala (drawn by T. Evans),100,100
433,4,0:17.0,,T. Evans makes free throw 1 of 2,100,101
434,4,0:17.0,,D. Cunningham enters the game for R. Anderson,100,101
435,4,0:17.0,,T. Evans misses free throw 2 of 2,100,101
436,4,0:16.0,Defensive rebound by Team,,100,101
437,4,0:16.0,Golden State full timeout,,100,101
438,4,0:16.0,M. Speights enters the game for A. Bogut,,100,101
439,4,0:11.0,S. Curry misses 2-pt jump shot from 8 ft,,100,101
440,4,0:10.0,,Defensive rebound by A. Davis,100,101
441,4,0:09.0,,Personal take foul by D. Green (drawn by A. Davis),100,101
442,4,0:09.0,,A. Davis makes free throw 1 of 2,100,102
443,4,0:09.0,,A. Davis makes free throw 2 of 2,100,103
444,4,0:08.0,Personal take foul by Q. Pondexter (drawn by S. Curry),,100,103
445,4,0:00.0,S. Curry misses 3-pt jump shot from 28 ft,,100,103
446,4,0:00.0,Offensive rebound by Team,,100,103
