,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,NEW ORLEANS_ACTION,LA LAKERS_SCORE,NEW ORLEANS_SCORE
386,4,2:54.0,E. Davis enters the game for W. Johnson,,91,108
387,4,2:54.0,J. Clarkson enters the game for J. Hill,,91,108
388,4,2:54.0,X. Henry enters the game for K. Bryant,,91,108
389,4,2:54.0,,Ö. Aşık misses free throw 1 of 2,91,108
390,4,2:54.0,,Offensive rebound by Team,91,108
391,4,2:54.0,,Ö. Aşık makes free throw 2 of 2,91,109
392,4,2:32.0,Personal foul by J. Holiday (drawn by J. Lin),,91,109
393,4,2:32.0,J. Lin makes free throw 1 of 2,,92,109
394,4,2:32.0,,A. Rivers enters the game for T. Evans,92,109
395,4,2:32.0,J. Lin makes free throw 2 of 2,,93,109
396,4,2:06.0,,J. Holiday misses 3-pt jump shot from 25 ft,93,109
397,4,2:05.0,Defensive rebound by E. Davis,,93,109
398,4,1:56.0,J. Lin misses 2-pt jump shot from 4 ft,,93,109
399,4,1:55.0,Offensive rebound by E. Davis,,93,109
400,4,1:55.0,E. Davis makes 2-pt tip-in from 2 ft,,95,109
401,4,1:32.0,,Turnover by J. Holiday (bad pass; steal by R. Sacre),95,109
402,4,1:30.0,Shooting foul by E. Gordon (drawn by X. Henry),,95,109
403,4,1:30.0,X. Henry misses free throw 1 of 2,,95,109
404,4,1:30.0,Offensive rebound by Team,,95,109
405,4,1:30.0,,J. Withey enters the game for Ö. Aşık,95,109
406,4,1:30.0,X. Henry misses free throw 2 of 2,,95,109
407,4,1:28.0,,Defensive rebound by J. Withey,95,109
408,4,1:11.0,,Turnover by E. Gordon (lost ball; steal by X. Henry),95,109
409,4,1:08.0,Shooting foul by A. Rivers (drawn by J. Clarkson),,95,109
410,4,1:08.0,J. Clarkson misses free throw 1 of 2,,95,109
411,4,1:08.0,Offensive rebound by Team,,95,109
412,4,1:08.0,,A. Ajinça enters the game for A. Davis,95,109
413,4,1:08.0,,L. Babbitt enters the game for E. Gordon,95,109
414,4,1:08.0,J. Clarkson makes free throw 2 of 2,,96,109
415,4,0:51.0,,J. Holiday misses 2-pt jump shot from 7 ft,96,109
416,4,0:50.0,Defensive rebound by J. Lin,,96,109
417,4,0:39.0,E. Davis misses 2-pt jump shot from 5 ft (block by A. Ajinça),,96,109
418,4,0:38.0,Offensive rebound by E. Davis,,96,109
419,4,0:38.0,Shooting foul by A. Ajinça (drawn by E. Davis),,96,109
420,4,0:38.0,E. Davis makes free throw 1 of 2,,97,109
421,4,0:38.0,E. Davis makes free throw 2 of 2,,98,109
422,4,0:22.0,J. Lin misses 2-pt layup from 1 ft (block by J. Withey),,98,109
423,4,0:21.0,Offensive rebound by E. Davis,,98,109
424,4,0:18.0,J. Clarkson makes 2-pt jump shot from 16 ft (assist by X. Henry),,100,109
425,4,0:09.0,,Turnover by L. Babbitt (lost ball; steal by J. Lin),100,109
426,4,0:06.0,J. Lin makes 2-pt layup from 2 ft,,102,109
