,QUARTER,TIME_REMAINING,UTAH_ACTION,PHOENIX_ACTION,UTAH_SCORE,PHOENIX_SCORE
385,4,0:51.0,R. Gobert makes 2-pt dunk at rim (assist by G. Hayward),,90,97
386,4,0:33.0,,Turnover by P. Tucker (traveling),90,97
387,4,0:27.0,G. Hayward misses 2-pt jump shot from 16 ft,,90,97
388,4,0:25.0,,Defensive rebound by G. Dragić,90,97
389,4,0:24.0,,Personal take foul by T. Burke (drawn by G. Dragić),90,97
390,4,0:24.0,,G. Dragić misses free throw 1 of 2,90,97
391,4,0:24.0,,Offensive rebound by Team,90,97
392,4,0:24.0,,G. Dragić misses free throw 2 of 2,90,97
393,4,0:23.0,,Offensive rebound by M. Morris,90,97
394,4,0:19.0,,Personal take foul by G. Hayward (drawn by M. Morris),90,97
395,4,0:19.0,,M. Morris makes free throw 1 of 2,90,98
396,4,0:19.0,,M. Morris makes free throw 2 of 2,90,99
397,4,0:13.0,Personal foul by M. Morris (drawn by G. Hayward),,90,99
398,4,0:13.0,G. Hayward makes free throw 1 of 2,,91,99
399,4,0:13.0,G. Hayward misses free throw 2 of 2,,91,99
400,4,0:12.0,,Defensive rebound by P. Tucker,91,99
401,4,0:11.0,,Personal take foul by D. Favors (drawn by P. Tucker),91,99
402,4,0:11.0,,P. Tucker makes free throw 1 of 2,91,100
403,4,0:11.0,,P. Tucker misses free throw 2 of 2,91,100
404,4,0:10.0,Defensive rebound by R. Gobert,,91,100
405,4,0:05.0,D. Favors makes 2-pt dunk at rim (assist by R. Gobert),,93,100
