,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,DETROIT_ACTION,CLEVELAND_SCORE,DETROIT_SCORE
394,4,5:35.0,,K. Caldwell-Pope misses 2-pt jump shot from 22 ft,89,78
395,4,5:35.0,,Offensive rebound by G. Monroe,89,78
396,4,5:35.0,Loose ball foul by I. Shumpert (drawn by G. Monroe),,89,78
397,4,5:24.0,,G. Monroe misses 2-pt jump shot from 5 ft (block by L. James),89,78
398,4,5:22.0,Defensive rebound by M. Dellavedova,,89,78
399,4,5:07.0,I. Shumpert misses 3-pt jump shot from 25 ft,,89,78
400,4,5:06.0,Offensive rebound by M. Dellavedova,,89,78
401,4,4:57.0,Turnover by L. James (bad pass),,89,78
402,4,4:57.0,,A. Drummond enters the game for G. Monroe,89,78
403,4,4:57.0,K. Love enters the game for I. Shumpert,,89,78
404,4,4:57.0,K. Irving enters the game for J. Jones,,89,78
405,4,4:43.0,,R. Jackson makes 2-pt layup at rim,89,80
406,4,4:19.0,K. Irving makes 2-pt jump shot from 4 ft,,91,80
407,4,4:06.0,,R. Jackson makes 3-pt jump shot from 26 ft,91,83
408,4,3:37.0,K. Irving misses 3-pt jump shot from 24 ft,,91,83
409,4,3:36.0,,Defensive rebound by K. Caldwell-Pope,91,83
410,4,3:29.0,I. Shumpert enters the game for M. Dellavedova,,91,83
411,4,3:26.0,,Turnover by R. Jackson (offensive foul),91,83
412,4,3:26.0,,Offensive foul by R. Jackson (drawn by I. Shumpert),91,83
413,4,3:04.0,L. James makes 3-pt jump shot from 26 ft,,94,83
414,4,2:48.0,,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,94,83
415,4,2:47.0,Defensive rebound by K. Love,,94,83
416,4,2:34.0,T. Thompson makes 2-pt dunk at rim (assist by K. Irving),,96,83
417,4,2:34.0,,Detroit full timeout,96,83
418,4,2:19.0,,Personal foul by L. James (drawn by K. Caldwell-Pope),96,83
419,4,2:08.0,,R. Jackson misses 3-pt jump shot from 26 ft,96,83
420,4,2:07.0,,Offensive rebound by A. Tolliver,96,83
421,4,2:06.0,,A. Tolliver makes 2-pt tip-in from 1 ft,96,85
422,4,1:45.0,K. Love misses 3-pt jump shot from 27 ft,,96,85
423,4,1:44.0,,Defensive rebound by A. Drummond,96,85
424,4,1:38.0,,A. Drummond makes 2-pt dunk at rim (assist by R. Jackson),96,87
425,4,1:33.0,Personal foul by R. Jackson (drawn by I. Shumpert),,96,87
426,4,1:29.0,Offensive foul by K. Irving (drawn by R. Jackson),,96,87
427,4,1:29.0,Turnover by K. Irving (offensive foul),,96,87
428,4,1:19.0,,R. Jackson misses 2-pt jump shot from 3 ft,96,87
429,4,1:19.0,,Offensive rebound by A. Drummond,96,87
430,4,1:19.0,,Shooting foul by T. Thompson (drawn by A. Drummond),96,87
431,4,1:19.0,,A. Drummond misses free throw 1 of 2,96,87
432,4,1:19.0,,Offensive rebound by Team,96,87
433,4,1:19.0,,A. Drummond misses free throw 2 of 2,96,87
434,4,1:19.0,Defensive rebound by Team,,96,87
435,4,1:04.0,K. Irving makes 2-pt layup at rim,,98,87
436,4,0:55.0,,K. Caldwell-Pope makes 3-pt jump shot from 25 ft (assist by R. Jackson),98,90
437,4,0:52.0,Personal foul by R. Jackson (drawn by I. Shumpert),,98,90
438,4,0:52.0,I. Shumpert makes free throw 1 of 2,,99,90
439,4,0:52.0,I. Shumpert makes free throw 2 of 2,,100,90
440,4,0:45.0,,A. Drummond makes 2-pt dunk at rim (assist by R. Jackson),100,92
441,4,0:31.0,Personal foul by T. Prince (drawn by K. Irving),,100,92
442,4,0:31.0,K. Irving makes free throw 1 of 2,,101,92
443,4,0:31.0,J. Jones enters the game for L. James,,101,92
444,4,0:31.0,K. Irving makes free throw 2 of 2,,102,92
445,4,0:21.0,,Shooting foul by T. Thompson (drawn by A. Drummond),102,92
446,4,0:21.0,,A. Drummond makes free throw 1 of 2,102,93
447,4,0:21.0,J. Harris enters the game for K. Irving,,102,93
448,4,0:21.0,M. Dellavedova enters the game for K. Love,,102,93
449,4,0:21.0,,A. Drummond misses free throw 2 of 2,102,93
450,4,0:19.0,Defensive rebound by Team,,102,93
451,4,0:19.0,Cleveland full timeout,,102,93
