,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,DALLAS_ACTION,MEMPHIS_SCORE,DALLAS_SCORE
384,4,2:10.0,,Defensive rebound by C. Villanueva,106,86
385,4,1:59.0,,G. Smith makes 2-pt layup from 1 ft (assist by J. Barea),106,88
386,4,1:39.0,J. Green misses 3-pt jump shot from 23 ft,,106,88
387,4,1:37.0,,Defensive rebound by G. Smith,106,88
388,4,1:32.0,,J. Barea misses 3-pt jump shot from 27 ft,106,88
389,4,1:30.0,Defensive rebound by C. Lee,,106,88
390,4,1:25.0,Memphis full timeout,,106,88
391,4,1:25.0,J. Adams enters the game for C. Lee,,106,88
392,4,1:25.0,T. Thomas enters the game for K. Koufos,,106,88
393,4,1:14.0,J. Adams misses 2-pt jump shot from 18 ft,,106,88
394,4,1:13.0,,Defensive rebound by G. Smith,106,88
395,4,1:00.0,,R. Felton misses 2-pt jump shot from 22 ft,106,88
396,4,1:00.0,,Offensive rebound by G. Smith,106,88
397,4,0:57.0,,A. Aminu misses 3-pt jump shot from 26 ft,106,88
398,4,0:56.0,Defensive rebound by J. Green,,106,88
399,4,0:40.0,V. Carter makes 3-pt jump shot from 25 ft,,109,88
400,4,0:23.0,,R. Felton makes 2-pt layup from 1 ft,109,90
