,QUARTER,TIME_REMAINING,NEW YORK_ACTION,DENVER_ACTION,NEW YORK_SCORE,DENVER_SCORE
393,4,6:17.0,,J. Lauvergne makes 2-pt dunk at rim (assist by E. Green),67,101
394,4,6:17.0,New York full timeout,,67,101
395,4,6:17.0,A. Shved enters the game for L. Galloway,,67,101
396,4,6:17.0,L. Thomas enters the game for T. Wear,,67,101
397,4,5:52.0,S. Larkin makes 2-pt jump shot from 11 ft (assist by C. Early),,69,101
398,4,5:34.0,,Shooting foul by A. Shved (drawn by W. Barton),69,101
399,4,5:34.0,,W. Barton makes free throw 1 of 2,69,102
400,4,5:34.0,,W. Barton makes free throw 2 of 2,69,103
401,4,5:14.0,A. Shved misses 2-pt jump shot from 16 ft,,69,103
402,4,5:13.0,,Defensive rebound by J. Lauvergne,69,103
403,4,4:51.0,,J. Lauvergne misses 2-pt jump shot from 4 ft (block by C. Aldrich),69,103
404,4,4:50.0,,Offensive rebound by K. Faried,69,103
405,4,4:49.0,,Turnover by Team (shot clock),69,103
406,4,4:32.0,Personal foul by G. Harris (drawn by A. Shved),,69,103
407,4,4:32.0,A. Shved misses free throw 1 of 2,,69,103
408,4,4:32.0,Offensive rebound by Team,,69,103
409,4,4:32.0,J. Smith enters the game for L. Thomas,,69,103
410,4,4:32.0,A. Shved makes free throw 2 of 2,,70,103
411,4,4:15.0,,E. Green misses 3-pt jump shot from 23 ft,70,103
412,4,4:14.0,Defensive rebound by C. Aldrich,,70,103
413,4,3:56.0,A. Shved misses 3-pt jump shot from 25 ft,,70,103
414,4,3:54.0,Offensive rebound by C. Aldrich,,70,103
415,4,3:52.0,C. Aldrich misses 2-pt layup from 2 ft (block by K. Faried),,70,103
416,4,3:49.0,,Defensive rebound by K. Faried,70,103
417,4,3:44.0,,J. Lauvergne misses 2-pt jump shot from 3 ft (block by C. Aldrich),70,103
418,4,3:42.0,Defensive rebound by C. Aldrich,,70,103
419,4,3:38.0,,J. Hickson enters the game for K. Faried,70,103
420,4,3:33.0,Personal foul by J. Lauvergne (drawn by J. Smith),,70,103
421,4,3:23.0,A. Shved misses 2-pt layup from 2 ft (block by J. Lauvergne),,70,103
422,4,3:21.0,,Defensive rebound by W. Barton,70,103
423,4,3:14.0,,W. Barton misses 2-pt layup from 1 ft,70,103
424,4,3:13.0,Defensive rebound by C. Aldrich,,70,103
425,4,3:06.0,C. Early makes 2-pt layup from 2 ft (assist by S. Larkin),,72,103
426,4,2:38.0,,W. Barton misses 2-pt jump shot from 21 ft,72,103
427,4,2:37.0,Defensive rebound by C. Aldrich,,72,103
428,4,2:30.0,Shooting foul by J. Lauvergne (drawn by J. Smith),,72,103
429,4,2:30.0,,Denver full timeout,72,103
430,4,2:30.0,T. Wear enters the game for A. Shved,,72,103
431,4,2:30.0,J. Smith misses free throw 1 of 2,,72,103
432,4,2:30.0,Offensive rebound by Team,,72,103
433,4,2:30.0,J. Smith makes free throw 2 of 2,,73,103
434,4,2:20.0,,Turnover by W. Barton (bad pass),73,103
435,4,2:05.0,C. Aldrich misses 2-pt hook shot from 8 ft,,73,103
436,4,2:03.0,Offensive rebound by C. Early,,73,103
437,4,2:03.0,C. Early makes 2-pt layup at rim,,75,103
438,4,1:36.0,,Turnover by G. Harris (lost ball; steal by J. Smith),75,103
439,4,1:31.0,J. Smith misses 2-pt layup from 1 ft,,75,103
440,4,1:28.0,,Defensive rebound by J. Lauvergne,75,103
441,4,1:08.0,,W. Barton misses 3-pt jump shot from 26 ft,75,103
442,4,1:07.0,Defensive rebound by C. Early,,75,103
443,4,0:58.0,Personal foul by J. Lauvergne (drawn by J. Smith),,75,103
444,4,0:54.0,Personal foul by W. Barton (drawn by C. Early),,75,103
445,4,0:54.0,,Technical foul by W. Barton,75,103
446,4,0:54.0,S. Larkin misses technical free throw,,75,103
447,4,0:54.0,Offensive rebound by Team,,75,103
448,4,0:54.0,C. Early makes free throw 1 of 2,,76,103
449,4,0:54.0,C. Early makes free throw 2 of 2,,77,103
450,4,0:36.0,,E. Green makes 3-pt jump shot from 25 ft (assist by W. Barton),77,106
451,4,0:31.0,Shooting foul by G. Harris (drawn by C. Early),,77,106
452,4,0:31.0,C. Early misses free throw 1 of 2,,77,106
453,4,0:31.0,Offensive rebound by Team,,77,106
454,4,0:31.0,C. Early makes free throw 2 of 2,,78,106
455,4,0:07.0,,Turnover by Team (bad pass),78,106
456,4,0:01.0,C. Early misses 2-pt jump shot from 17 ft,,78,106
457,4,0:00.0,Offensive rebound by Team,,78,106
