,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,BOSTON_ACTION,BROOKLYN_SCORE,BOSTON_SCORE
384,4,3:11.0,Offensive rebound by J. Johnson,,99,99
385,4,2:58.0,J. Jack misses 2-pt jump shot from 18 ft,,99,99
386,4,2:56.0,,Defensive rebound by A. Bradley,99,99
387,4,2:37.0,,J. Sullinger makes 2-pt jump shot from 9 ft (assist by A. Bradley),99,101
388,4,2:16.0,J. Johnson makes 2-pt layup from 2 ft,,101,101
389,4,2:00.0,,J. Sullinger makes 3-pt jump shot from 24 ft (assist by E. Turner),101,104
390,4,1:41.0,J. Johnson misses 2-pt jump shot from 4 ft,,101,104
391,4,1:40.0,Offensive rebound by A. Anderson,,101,104
392,4,1:38.0,A. Anderson makes 3-pt jump shot from 24 ft,,104,104
393,4,1:13.0,Offensive charge foul by J. Sullinger (drawn by A. Anderson),,104,104
394,4,1:13.0,,Turnover by J. Sullinger (offensive foul),104,104
395,4,1:13.0,Brooklyn full timeout,,104,104
396,4,1:00.0,A. Anderson misses 3-pt jump shot from 23 ft,,104,104
397,4,0:59.0,,Defensive rebound by J. Green,104,104
398,4,0:39.0,,J. Sullinger misses 2-pt jump shot from 5 ft,104,104
399,4,0:38.0,Defensive rebound by J. Jack,,104,104
400,4,0:28.0,J. Jack makes 2-pt jump shot from 12 ft,,106,104
401,4,0:28.0,,Boston full timeout,106,104
402,4,0:28.0,,K. Olynyk enters the game for M. Smart,106,104
403,4,0:18.0,,J. Green misses 2-pt jump shot from 17 ft,106,104
404,4,0:16.0,,Offensive rebound by J. Sullinger,106,104
405,4,0:15.0,,Boston full timeout,106,104
406,4,0:10.0,,E. Turner misses 2-pt jump shot from 3 ft,106,104
407,4,0:08.0,Defensive rebound by Team,,106,104
408,4,0:08.0,,B. Wright enters the game for J. Sullinger,106,104
409,4,0:08.0,,M. Smart enters the game for K. Olynyk,106,104
410,4,0:08.0,B. Lopez enters the game for M. Plumlee,,106,104
411,4,0:06.0,Personal take foul by A. Bradley (drawn by J. Johnson),,106,104
412,4,0:06.0,,J. Sullinger enters the game for B. Wright,106,104
413,4,0:05.0,Personal foul by M. Smart (drawn by J. Jack),,106,104
414,4,0:05.0,J. Jack makes free throw 1 of 2,,107,104
415,4,0:05.0,M. Plumlee enters the game for B. Lopez,,107,104
416,4,0:05.0,J. Jack makes free throw 2 of 2,,108,104
417,4,0:05.0,,Boston full timeout,108,104
418,4,0:05.0,,J. Nelson enters the game for E. Turner,108,104
419,4,0:05.0,,K. Olynyk enters the game for M. Smart,108,104
420,4,0:02.0,,A. Bradley makes 3-pt jump shot from 24 ft (assist by J. Green),108,107
421,4,0:02.0,Personal take foul by K. Olynyk (drawn by J. Johnson),,108,107
422,4,0:02.0,J. Johnson misses free throw 1 of 2,,108,107
423,4,0:02.0,Offensive rebound by Team,,108,107
424,4,0:02.0,,G. Wallace enters the game for J. Nelson,108,107
425,4,0:02.0,J. Johnson makes free throw 2 of 2,,109,107
426,4,0:00.0,,J. Sullinger misses 2-pt jump shot from 13 ft,109,107
427,4,0:00.0,,Offensive rebound by Team,109,107
