,QUARTER,TIME_REMAINING,UTAH_ACTION,TORONTO_ACTION,UTAH_SCORE,TORONTO_SCORE
387,4,3:40.0,,D. DeRozan makes free throw 1 of 2,88,100
388,4,3:40.0,,D. DeRozan makes free throw 2 of 2,88,101
389,4,3:26.0,T. Burke misses 2-pt layup from 2 ft,,88,101
390,4,3:25.0,,Defensive rebound by J. Valančiūnas,88,101
391,4,3:08.0,,P. Patterson makes 3-pt jump shot from 24 ft (assist by K. Lowry),88,104
392,4,3:00.0,Personal foul by K. Lowry (drawn by T. Burke),,88,104
393,4,3:00.0,T. Burke makes free throw 1 of 2,,89,104
394,4,3:00.0,D. Exum enters the game for G. Hayward,,89,104
395,4,3:00.0,R. Gobert enters the game for D. Favors,,89,104
396,4,3:00.0,T. Burke makes free throw 2 of 2,,90,104
397,4,2:39.0,,J. Valančiūnas makes 2-pt hook shot from 4 ft (assist by K. Lowry),90,106
398,4,2:17.0,T. Burke misses 2-pt layup from 2 ft (block by J. Valančiūnas),,90,106
399,4,2:15.0,Offensive rebound by R. Gobert,,90,106
400,4,2:11.0,T. Burke misses 2-pt jump shot from 19 ft,,90,106
401,4,2:10.0,Offensive rebound by R. Gobert,,90,106
402,4,2:08.0,R. Gobert makes 2-pt jump shot from 3 ft,,92,106
403,4,2:08.0,Shooting foul by J. Valančiūnas (drawn by R. Gobert),,92,106
404,4,2:08.0,I. Clark enters the game for T. Burke,,92,106
405,4,2:08.0,J. Evans enters the game for E. Freedom,,92,106
406,4,2:08.0,R. Gobert makes free throw 1 of 1,,93,106
407,4,1:55.0,,K. Lowry makes 3-pt jump shot from 26 ft,93,109
408,4,1:45.0,I. Clark misses 3-pt jump shot from 25 ft,,93,109
409,4,1:44.0,,Defensive rebound by K. Lowry,93,109
410,4,1:22.0,,L. Williams misses 2-pt jump shot from 17 ft (block by I. Clark),93,109
411,4,1:20.0,,Offensive rebound by L. Williams,93,109
412,4,1:18.0,,L. Williams misses 3-pt jump shot from 26 ft,93,109
413,4,1:17.0,Defensive rebound by A. Burks,,93,109
414,4,1:16.0,,Offensive charge foul by A. Burks (drawn by L. Williams),93,109
415,4,1:16.0,Turnover by A. Burks (offensive foul),,93,109
416,4,0:57.0,,D. DeRozan misses 3-pt jump shot from 24 ft,93,109
417,4,0:56.0,Defensive rebound by D. Exum,,93,109
418,4,0:46.0,Turnover by D. Exum (bad pass; steal by K. Lowry),,93,109
419,4,0:29.0,,K. Lowry misses 3-pt jump shot from 26 ft,93,109
420,4,0:28.0,,Offensive rebound by P. Patterson,93,109
421,4,0:04.0,,P. Patterson makes 2-pt jump shot from 12 ft,93,111
