,QUARTER,TIME_REMAINING,DALLAS_ACTION,PHILADELPHIA_ACTION,DALLAS_SCORE,PHILADELPHIA_SCORE
380,3,1:12.0,J. Barea misses 3-pt jump shot from 25 ft,,85,85
381,3,1:11.0,Offensive rebound by T. Chandler,,85,85
382,3,1:11.0,Shooting foul by H. Sims (drawn by T. Chandler),,85,85
383,3,1:11.0,T. Chandler makes free throw 1 of 2,,86,85
384,3,1:11.0,T. Chandler makes free throw 2 of 2,,87,85
385,3,0:52.0,,L. Mbah a Moute misses 2-pt jump shot from 15 ft,87,85
386,3,0:50.0,,Offensive rebound by H. Sims,87,85
387,3,0:50.0,,Shooting foul by T. Chandler (drawn by H. Sims),87,85
388,3,0:50.0,,H. Sims misses free throw 1 of 2,87,85
389,3,0:50.0,,Offensive rebound by Team,87,85
390,3,0:50.0,,H. Sims makes free throw 2 of 2,87,86
391,3,0:34.0,C. Parsons makes 3-pt jump shot from 25 ft (assist by D. Harris),,90,86
392,3,0:04.0,,A. Shved misses 3-pt jump shot from 25 ft,90,86
393,3,0:02.0,Defensive rebound by J. Barea,,90,86
394,3,0:01.0,J. Barea misses 3-pt jump shot from 55 ft,,90,86
395,3,0:00.0,Offensive rebound by Team,,90,86
396,4,11:38.0,,N. Noel misses 2-pt jump shot from 14 ft,90,86
397,4,11:36.0,Defensive rebound by T. Chandler,,90,86
398,4,11:15.0,T. Chandler makes 2-pt jump shot from 15 ft (assist by D. Harris),,92,86
399,4,11:01.0,,Offensive foul by B. Davies (drawn by J. Barea),92,86
400,4,11:01.0,,Turnover by B. Davies (offensive foul),92,86
401,4,10:47.0,C. Parsons misses 2-pt jump shot from 16 ft,,92,86
402,4,10:45.0,Offensive rebound by T. Chandler,,92,86
403,4,10:40.0,Personal foul by K. McDaniels (drawn by D. Harris),,92,86
404,4,10:26.0,R. Jefferson misses 3-pt jump shot from 25 ft,,92,86
405,4,10:24.0,,Defensive rebound by A. Shved,92,86
406,4,10:17.0,,B. Davies misses 3-pt jump shot from 24 ft,92,86
407,4,10:15.0,,Offensive rebound by N. Noel,92,86
408,4,10:11.0,,Turnover by N. Noel (bad pass; steal by J. Barea),92,86
409,4,10:09.0,Personal foul by H. Thompson (drawn by J. Barea),,92,86
410,4,10:09.0,,M. Carter-Williams enters the game for A. Shved,92,86
411,4,10:09.0,C. Villanueva enters the game for C. Parsons,,92,86
412,4,10:09.0,A. Aminu enters the game for R. Jefferson,,92,86
413,4,10:09.0,,L. Mbah a Moute enters the game for K. McDaniels,92,86
414,4,9:59.0,J. Barea misses 3-pt jump shot from 24 ft,,92,86
415,4,9:57.0,,Defensive rebound by B. Davies,92,86
416,4,9:38.0,,Offensive foul by M. Carter-Williams (drawn by J. Barea),92,86
417,4,9:38.0,,Turnover by M. Carter-Williams (offensive foul),92,86
418,4,9:22.0,D. Harris makes 2-pt jump shot from 17 ft (assist by C. Villanueva),,94,86
419,4,9:12.0,,Personal foul by J. Barea (drawn by M. Carter-Williams),94,86
420,4,9:07.0,,Turnover by H. Thompson (lost ball; steal by D. Harris),94,86
421,4,9:01.0,D. Harris makes 2-pt layup from 1 ft,,96,86
422,4,8:58.0,,Philadelphia full timeout,96,86
423,4,8:58.0,B. Wright enters the game for T. Chandler,,96,86
424,4,8:38.0,,H. Thompson makes 2-pt layup from 2 ft (assist by M. Carter-Williams),96,88
425,4,8:15.0,D. Harris misses 2-pt jump shot from 12 ft,,96,88
426,4,8:14.0,,Defensive rebound by N. Noel,96,88
427,4,8:08.0,,M. Carter-Williams misses 2-pt layup from 1 ft,96,88
428,4,8:06.0,,Offensive rebound by B. Davies,96,88
429,4,8:05.0,,Shooting foul by J. Barea (drawn by B. Davies),96,88
430,4,8:05.0,,B. Davies makes free throw 1 of 2,96,89
431,4,8:05.0,R. Jefferson enters the game for A. Aminu,,96,89
432,4,8:05.0,M. Ellis enters the game for D. Harris,,96,89
433,4,8:05.0,,B. Davies misses free throw 2 of 2,96,89
434,4,8:04.0,Defensive rebound by R. Jefferson,,96,89
435,4,7:52.0,C. Villanueva misses 2-pt jump shot from 16 ft,,96,89
436,4,7:51.0,,Defensive rebound by M. Carter-Williams,96,89
437,4,7:37.0,,Personal foul by C. Villanueva (drawn by B. Davies),96,89
438,4,7:37.0,,K. McDaniels enters the game for B. Davies,96,89
439,4,7:37.0,C. Parsons enters the game for C. Villanueva,,96,89
440,4,7:26.0,,H. Thompson misses 3-pt jump shot from 25 ft,96,89
441,4,7:23.0,,Offensive rebound by L. Mbah a Moute,96,89
442,4,7:14.0,,Shooting foul by J. Barea (drawn by M. Carter-Williams),96,89
443,4,7:14.0,,M. Carter-Williams makes free throw 1 of 2,96,90
444,4,7:14.0,,M. Carter-Williams makes free throw 2 of 2,96,91
445,4,6:55.0,C. Parsons misses 3-pt jump shot from 25 ft,,96,91
446,4,6:53.0,,Defensive rebound by M. Carter-Williams,96,91
447,4,6:39.0,,Turnover by M. Carter-Williams (bad pass; steal by M. Ellis),96,91
448,4,6:20.0,Shooting foul by N. Noel (drawn by J. Barea),,96,91
449,4,6:20.0,J. Barea makes free throw 1 of 2,,97,91
450,4,6:20.0,,A. Shved enters the game for H. Thompson,97,91
451,4,6:20.0,J. Barea makes free throw 2 of 2,,98,91
452,4,6:07.0,,K. McDaniels makes 3-pt jump shot from 25 ft (assist by M. Carter-Williams),98,94
453,4,5:41.0,B. Wright misses 2-pt jump shot from 12 ft,,98,94
454,4,5:38.0,,Defensive rebound by K. McDaniels,98,94
455,4,5:29.0,,L. Mbah a Moute misses 3-pt jump shot from 26 ft,98,94
456,4,5:27.0,,Offensive rebound by K. McDaniels,98,94
457,4,5:08.0,,Turnover by A. Shved (bad pass),98,94
458,4,5:08.0,Dallas full timeout,,98,94
459,4,5:08.0,D. Harris enters the game for B. Wright,,98,94
460,4,5:08.0,T. Chandler enters the game for J. Barea,,98,94
461,4,4:49.0,M. Ellis makes 2-pt layup from 1 ft,,100,94
462,4,4:31.0,,L. Mbah a Moute misses 2-pt jump shot from 4 ft,100,94
463,4,4:29.0,,Offensive rebound by L. Mbah a Moute,100,94
464,4,4:25.0,,L. Mbah a Moute misses 2-pt jump shot from 20 ft,100,94
465,4,4:22.0,,Offensive rebound by N. Noel,100,94
466,4,4:22.0,,N. Noel misses 2-pt dunk at rim,100,94
467,4,4:21.0,Defensive rebound by D. Harris,,100,94
468,4,4:12.0,D. Harris misses 2-pt layup from 2 ft (block by N. Noel),,100,94
469,4,4:09.0,,Defensive rebound by M. Carter-Williams,100,94
470,4,3:59.0,,H. Sims enters the game for N. Noel,100,94
471,4,3:48.0,,Turnover by A. Shved (bad pass; steal by T. Chandler),100,94
472,4,3:32.0,M. Ellis makes 2-pt jump shot from 17 ft,,102,94
473,4,3:13.0,,K. McDaniels misses 2-pt layup from 1 ft,102,94
474,4,3:11.0,Defensive rebound by D. Harris,,102,94
475,4,2:53.0,C. Parsons misses 3-pt jump shot from 25 ft,,102,94
476,4,2:51.0,,Defensive rebound by A. Shved,102,94
477,4,2:47.0,,Shooting foul by D. Harris (drawn by A. Shved),102,94
478,4,2:47.0,Dallas full timeout,,102,94
479,4,2:47.0,,A. Shved makes free throw 1 of 2,102,95
480,4,2:47.0,,N. Noel enters the game for H. Sims,102,95
481,4,2:47.0,,A. Shved makes free throw 2 of 2,102,96
482,4,2:32.0,C. Parsons makes 3-pt jump shot from 24 ft (assist by R. Jefferson),,105,96
483,4,2:09.0,,A. Shved misses 3-pt jump shot from 26 ft,105,96
484,4,2:07.0,Defensive rebound by D. Harris,,105,96
485,4,1:52.0,,H. Thompson enters the game for L. Mbah a Moute,105,96
486,4,1:44.0,R. Jefferson makes 3-pt jump shot from 23 ft (assist by D. Harris),,108,96
487,4,1:44.0,,Philadelphia full timeout,108,96
488,4,1:36.0,,K. McDaniels misses 2-pt jump shot from 1 ft,108,96
489,4,1:35.0,,Offensive rebound by K. McDaniels,108,96
490,4,1:35.0,,K. McDaniels misses 2-pt layup from 1 ft,108,96
491,4,1:34.0,,Offensive rebound by M. Carter-Williams,108,96
492,4,1:34.0,,M. Carter-Williams makes 2-pt jump shot from 7 ft,108,98
493,4,1:34.0,,Personal foul by T. Chandler,108,98
494,4,1:12.0,M. Ellis makes 2-pt jump shot from 19 ft,,110,98
495,4,1:12.0,,Philadelphia full timeout,110,98
496,4,1:12.0,B. Wright enters the game for C. Parsons,,110,98
497,4,1:12.0,A. Aminu enters the game for T. Chandler,,110,98
498,4,1:04.0,,N. Noel misses 2-pt jump shot from 12 ft,110,98
499,4,1:02.0,,Offensive rebound by K. McDaniels,110,98
500,4,0:55.0,,Shooting foul by M. Ellis (drawn by M. Carter-Williams),110,98
501,4,0:55.0,,M. Carter-Williams misses free throw 1 of 2,110,98
502,4,0:55.0,,Offensive rebound by Team,110,98
503,4,0:55.0,,M. Carter-Williams makes free throw 2 of 2,110,99
504,4,0:44.0,Turnover by M. Ellis (bad pass; steal by H. Thompson),,110,99
505,4,0:40.0,,M. Carter-Williams makes 2-pt layup from 2 ft (assist by A. Shved),110,101
506,4,0:35.0,Personal foul by A. Shved (drawn by R. Jefferson),,110,101
507,4,0:35.0,,J. Sampson enters the game for M. Carter-Williams,110,101
508,4,0:35.0,Dallas full timeout,,110,101
509,4,0:35.0,C. Parsons enters the game for A. Aminu,,110,101
510,4,0:25.0,M. Ellis misses 2-pt layup from 2 ft,,110,101
511,4,0:24.0,,Defensive rebound by J. Sampson,110,101
512,4,0:16.0,,H. Thompson misses 3-pt jump shot from 26 ft,110,101
513,4,0:14.0,,Offensive rebound by J. Sampson,110,101
514,4,0:07.0,,A. Shved makes 2-pt layup from 1 ft (assist by J. Sampson),110,103
