,QUARTER,TIME_REMAINING,ATLANTA_ACTION,BROOKLYN_ACTION,ATLANTA_SCORE,BROOKLYN_SCORE
387,4,5:25.0,Atlanta full timeout,,93,61
388,4,5:25.0,S. Mack enters the game for D. Schröder,,93,61
389,4,5:21.0,Turnover by K. Bazemore (lost ball),,93,61
390,4,5:16.0,,Personal block foul by K. Bazemore (drawn by M. Brown),93,61
391,4,5:16.0,,M. Brown makes free throw 1 of 2,93,62
392,4,5:16.0,,M. Brown misses free throw 2 of 2,93,62
393,4,5:15.0,Defensive rebound by T. Sefolosha,,93,62
394,4,4:57.0,T. Sefolosha misses 3-pt jump shot from 22 ft,,93,62
395,4,4:56.0,,Defensive rebound by Team,93,62
396,4,4:47.0,,C. Jefferson makes 2-pt jump shot from 7 ft (assist by J. Gutiérrez),93,64
397,4,4:45.0,Personal foul by J. Gutiérrez (drawn by S. Mack),,93,64
398,4,4:28.0,T. Sefolosha misses 2-pt layup from 2 ft,,93,64
399,4,4:27.0,,Defensive rebound by C. Jefferson,93,64
400,4,4:14.0,,C. Jefferson misses 2-pt jump shot from 17 ft,93,64
401,4,4:13.0,Defensive rebound by E. Brand,,93,64
402,4,4:02.0,K. Bazemore makes 2-pt jump shot from 10 ft,,95,64
403,4,3:45.0,,Shooting block foul by M. Muscala (drawn by M. Brown),95,64
404,4,3:45.0,,M. Brown makes free throw 1 of 2,95,65
405,4,3:45.0,,M. Brown makes free throw 2 of 2,95,66
406,4,3:32.0,S. Mack misses 2-pt jump shot from 17 ft,,95,66
407,4,3:31.0,,Defensive rebound by J. Jordan,95,66
408,4,3:24.0,,A. Anderson misses 3-pt jump shot from 24 ft,95,66
409,4,3:23.0,Defensive rebound by K. Bazemore,,95,66
410,4,3:13.0,Turnover by M. Muscala (lost ball),,95,66
411,4,3:03.0,,C. Jefferson misses 3-pt jump shot from 27 ft,95,66
412,4,3:02.0,Defensive rebound by K. Bazemore,,95,66
413,4,2:48.0,Official timeout,,95,66
414,4,2:42.0,S. Mack makes 2-pt layup from 2 ft,,97,66
415,4,2:42.0,Shooting foul by J. Jordan (drawn by S. Mack),,97,66
416,4,2:42.0,S. Mack misses free throw 1 of 1,,97,66
417,4,2:41.0,,Defensive rebound by C. Jefferson,97,66
418,4,2:27.0,,J. Jordan makes 2-pt layup from 2 ft (assist by J. Gutiérrez),97,68
419,4,2:27.0,,Shooting foul by K. Bazemore (drawn by J. Jordan),97,68
420,4,2:27.0,,J. Jordan makes free throw 1 of 1,97,69
421,4,2:02.0,K. Bazemore misses 3-pt jump shot from 24 ft,,97,69
422,4,2:01.0,,Defensive rebound by M. Brown,97,69
423,4,1:55.0,,Shooting foul by E. Brand (drawn by C. Jefferson),97,69
424,4,1:55.0,,C. Jefferson makes free throw 1 of 2,97,70
425,4,1:55.0,,C. Jefferson misses free throw 2 of 2,97,70
426,4,1:54.0,,Offensive rebound by Team,97,70
427,4,1:47.0,,M. Brown makes 2-pt jump shot from 18 ft (assist by J. Gutiérrez),97,72
428,4,1:29.0,M. Muscala misses 2-pt dunk at rim,,97,72
429,4,1:28.0,Offensive rebound by S. Mack,,97,72
430,4,1:13.0,Turnover by K. Bazemore (step out of bounds),,97,72
431,4,1:05.0,,C. Jefferson makes 2-pt dunk at rim (assist by M. Brown),97,74
432,4,1:05.0,,Shooting foul by M. Muscala (drawn by C. Jefferson),97,74
433,4,1:05.0,,C. Jefferson makes free throw 1 of 1,97,75
434,4,0:51.0,Personal foul by A. Anderson (drawn by T. Sefolosha),,97,75
435,4,0:51.0,T. Sefolosha misses free throw 1 of 2,,97,75
436,4,0:51.0,Offensive rebound by Team,,97,75
437,4,0:51.0,T. Sefolosha makes free throw 2 of 2,,98,75
438,4,0:35.0,,C. Jefferson misses 3-pt jump shot from 24 ft,98,75
439,4,0:34.0,Defensive rebound by S. Mack,,98,75
440,4,0:10.0,S. Mack misses 2-pt jump shot from 18 ft,,98,75
441,4,0:09.0,,Defensive rebound by J. Jordan,98,75
442,4,0:01.0,,J. Gutiérrez misses 3-pt jump shot from 26 ft,98,75
443,4,0:00.0,,Offensive rebound by Team,98,75
