,QUARTER,TIME_REMAINING,DENVER_ACTION,MEMPHIS_ACTION,DENVER_SCORE,MEMPHIS_SCORE
392,4,6:33.0,,Shooting foul by J. Hickson (drawn by M. Gasol),69,77
393,4,6:33.0,,M. Gasol makes free throw 1 of 2,69,78
394,4,6:33.0,,M. Gasol makes free throw 2 of 2,69,79
395,4,6:23.0,J. Nelson makes 3-pt jump shot from 24 ft,,72,79
396,4,5:59.0,,J. Green misses 3-pt jump shot from 23 ft,72,79
397,4,5:58.0,Defensive rebound by J. Hickson,,72,79
398,4,5:50.0,G. Harris makes 3-pt jump shot from 23 ft (assist by W. Barton),,75,79
399,4,5:33.0,,V. Carter misses 2-pt jump shot from 17 ft,75,79
400,4,5:33.0,Defensive rebound by J. Nelson,,75,79
401,4,5:24.0,J. Hickson makes 2-pt dunk at rim (assist by J. Nelson),,77,79
402,4,5:13.0,,N. Calathes misses 2-pt jump shot from 6 ft,77,79
403,4,5:10.0,,Offensive rebound by M. Gasol,77,79
404,4,5:10.0,,M. Gasol misses 2-pt tip-in from 2 ft,77,79
405,4,5:07.0,Defensive rebound by W. Barton,,77,79
406,4,4:55.0,J. Nelson makes 2-pt jump shot from 23 ft,,79,79
407,4,4:54.0,,Memphis full timeout,79,79
408,4,4:54.0,,Memphis full timeout,79,79
409,4,4:54.0,,C. Lee enters the game for J. Green,79,79
410,4,4:54.0,,B. Udrih enters the game for N. Calathes,79,79
411,4,4:54.0,,Z. Randolph enters the game for V. Carter,79,79
412,4,4:31.0,,Z. Randolph misses 2-pt jump shot from 12 ft,79,79
413,4,4:29.0,Defensive rebound by G. Harris,,79,79
414,4,4:13.0,J. Nelson misses 3-pt jump shot from 24 ft,,79,79
415,4,4:13.0,,Defensive rebound by B. Udrih,79,79
416,4,4:03.0,,B. Udrih makes 2-pt layup from 1 ft (assist by M. Gasol),79,81
417,4,3:49.0,J. Hickson misses 2-pt jump shot from 4 ft (block by M. Gasol),,79,81
418,4,3:47.0,,Defensive rebound by T. Allen,79,81
419,4,3:33.0,,C. Lee makes 3-pt jump shot from 23 ft (assist by T. Allen),79,84
420,4,3:10.0,W. Barton misses 2-pt jump shot from 20 ft,,79,84
421,4,3:09.0,,Defensive rebound by Z. Randolph,79,84
422,4,2:53.0,,M. Gasol makes 2-pt jump shot from 5 ft,79,86
423,4,2:51.0,Denver full timeout,,79,86
424,4,2:51.0,W. Chandler enters the game for W. Barton,,79,86
425,4,2:51.0,R. Foye enters the game for G. Harris,,79,86
426,4,2:36.0,W. Chandler misses 2-pt jump shot from 3 ft,,79,86
427,4,2:34.0,,Defensive rebound by T. Allen,79,86
428,4,2:18.0,,M. Gasol misses 2-pt jump shot from 18 ft,79,86
429,4,2:18.0,Defensive rebound by R. Foye,,79,86
430,4,2:11.0,J. Hickson misses 2-pt layup at rim (block by M. Gasol),,79,86
431,4,2:09.0,Offensive rebound by D. Arthur,,79,86
432,4,2:09.0,D. Arthur misses 2-pt tip-in from 1 ft,,79,86
433,4,2:05.0,,Defensive rebound by Z. Randolph,79,86
434,4,1:44.0,,M. Gasol misses 2-pt jump shot from 11 ft,79,86
435,4,1:44.0,Defensive rebound by J. Nelson,,79,86
436,4,1:28.0,J. Nelson makes 2-pt jump shot from 22 ft,,81,86
437,4,1:09.0,,Z. Randolph misses 2-pt jump shot from 7 ft,81,86
438,4,1:09.0,Defensive rebound by J. Hickson,,81,86
439,4,0:52.0,J. Nelson misses 2-pt jump shot from 17 ft,,81,86
440,4,0:50.0,,Defensive rebound by B. Udrih,81,86
441,4,0:34.0,,Personal foul by J. Hickson (drawn by M. Gasol),81,86
442,4,0:34.0,,M. Gasol makes free throw 1 of 2,81,87
443,4,0:34.0,,M. Gasol makes free throw 2 of 2,81,88
444,4,0:34.0,Denver full timeout,,81,88
445,4,0:34.0,W. Barton enters the game for J. Hickson,,81,88
446,4,0:34.0,,N. Calathes enters the game for Z. Randolph,81,88
447,4,0:29.0,D. Arthur misses 3-pt jump shot from 25 ft,,81,88
448,4,0:29.0,,Defensive rebound by M. Gasol,81,88
449,4,0:17.0,,Personal take foul by J. Nelson (drawn by M. Gasol),81,88
450,4,0:17.0,,M. Gasol makes free throw 1 of 2,81,89
451,4,0:17.0,,M. Gasol makes free throw 2 of 2,81,90
452,4,0:17.0,Denver full timeout,,81,90
453,4,0:14.0,Turnover by D. Arthur (bad pass; steal by T. Allen),,81,90
454,4,0:11.0,,T. Allen makes 2-pt dunk at rim (assist by M. Gasol),81,92
455,4,0:06.0,W. Barton misses 2-pt jump shot from 9 ft,,81,92
456,4,0:02.0,,Defensive rebound by N. Calathes,81,92
