,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,NEW YORK_ACTION,CHARLOTTE_SCORE,NEW YORK_SCORE
382,4,4:54.0,,Q. Acy makes 3-pt jump shot from 25 ft (assist by C. Early),102,66
383,4,4:41.0,J. Maxiell misses 2-pt jump shot from 11 ft,,102,66
384,4,4:40.0,,Defensive rebound by C. Early,102,66
385,4,4:39.0,,Technical foul by T. Hardaway,102,66
386,4,4:39.0,B. Roberts makes technical free throw,,103,66
387,4,4:39.0,,T. Hardaway enters the game for C. Early,103,66
388,4,4:28.0,,Shooting foul by P. Hairston (drawn by Q. Acy),103,66
389,4,4:28.0,,Q. Acy makes free throw 1 of 2,103,67
390,4,4:28.0,,Q. Acy makes free throw 2 of 2,103,68
391,4,4:10.0,P. Hairston misses 2-pt jump shot from 18 ft,,103,68
392,4,4:09.0,,Defensive rebound by L. Galloway,103,68
393,4,3:56.0,,T. Wear makes 2-pt jump shot from 18 ft (assist by L. Galloway),103,70
394,4,3:40.0,J. Taylor misses 2-pt jump shot from 16 ft,,103,70
395,4,3:39.0,,Defensive rebound by S. Larkin,103,70
396,4,3:23.0,,Q. Acy makes 3-pt jump shot from 25 ft (assist by S. Larkin),103,73
397,4,3:05.0,N. Vonleh misses 2-pt jump shot from 3 ft,,103,73
398,4,3:04.0,,Defensive rebound by S. Larkin,103,73
399,4,2:47.0,,T. Hardaway misses 3-pt jump shot from 23 ft,103,73
400,4,2:46.0,Defensive rebound by Team,,103,73
401,4,2:46.0,Charlotte full timeout,,103,73
402,4,2:31.0,J. Maxiell makes 2-pt dunk at rim (assist by J. Taylor),,105,73
403,4,2:18.0,,S. Larkin misses 2-pt jump shot from 22 ft,105,73
404,4,2:17.0,Defensive rebound by P. Hairston,,105,73
405,4,2:15.0,Turnover by P. Hairston (bad pass; steal by L. Galloway),,105,73
406,4,2:06.0,,Q. Acy makes 3-pt jump shot from 23 ft (assist by T. Hardaway),105,76
407,4,1:51.0,B. Roberts makes 2-pt jump shot from 19 ft,,107,76
408,4,1:30.0,,T. Hardaway makes 2-pt layup at rim,107,78
409,4,1:15.0,P. Hairston misses 3-pt jump shot from 26 ft,,107,78
410,4,1:14.0,,Defensive rebound by Q. Acy,107,78
411,4,1:05.0,,Offensive foul by Q. Acy (drawn by P. Hairston),107,78
412,4,1:05.0,,Turnover by Q. Acy (offensive foul),107,78
413,4,0:59.0,Turnover by N. Vonleh (bad pass; steal by L. Galloway),,107,78
414,4,0:55.0,,L. Galloway makes 2-pt dunk at rim,107,80
415,4,0:47.0,P. Hairston makes 3-pt jump shot from 25 ft (assist by N. Vonleh),,110,80
416,4,0:37.0,,Q. Acy misses 3-pt jump shot from 26 ft,110,80
417,4,0:36.0,Defensive rebound by J. Taylor,,110,80
418,4,0:26.0,Turnover by J. Taylor (lost ball; steal by Q. Acy),,110,80
419,4,0:24.0,,Personal foul by J. Taylor (drawn by Q. Acy),110,80
420,4,0:24.0,,Q. Acy misses free throw 1 of 2,110,80
421,4,0:24.0,,Offensive rebound by Team,110,80
422,4,0:24.0,,Q. Acy makes free throw 2 of 2,110,81
423,4,0:24.0,,Away from play foul by N. Vonleh (drawn by T. Hardaway),110,81
424,4,0:24.0,,T. Hardaway makes free throw 1 of 1,110,82
