,QUARTER,TIME_REMAINING,PORTLAND_ACTION,SAN ANTONIO_ACTION,PORTLAND_SCORE,SAN ANTONIO_SCORE
378,4,5:28.0,,K. Leonard makes 2-pt layup from 1 ft (assist by T. Duncan),87,110
379,4,5:28.0,Portland full timeout,,87,110
380,4,5:28.0,C. McCollum enters the game for N. Batum,,87,110
381,4,5:28.0,W. Barton enters the game for L. Aldridge,,87,110
382,4,5:28.0,A. Crabbe enters the game for C. Kaman,,87,110
383,4,5:28.0,T. Robinson enters the game for W. Matthews,,87,110
384,4,5:28.0,V. Claver enters the game for D. Lillard,,87,110
385,4,5:28.0,,P. Mills enters the game for K. Leonard,87,110
386,4,5:28.0,,C. Joseph enters the game for T. Duncan,87,110
387,4,5:28.0,,A. Baynes enters the game for T. Parker,87,110
388,4,5:12.0,Turnover by C. McCollum (bad pass),,87,110
389,4,5:02.0,,Turnover by D. Green (bad pass),87,110
390,4,4:44.0,C. McCollum makes 2-pt layup at rim,,89,110
391,4,4:27.0,,B. Diaw misses 2-pt layup at rim,89,110
392,4,4:26.0,Defensive rebound by V. Claver,,89,110
393,4,4:20.0,W. Barton misses 2-pt jump shot from 5 ft,,89,110
394,4,4:19.0,,Defensive rebound by B. Diaw,89,110
395,4,3:57.0,,B. Diaw misses 2-pt jump shot from 7 ft,89,110
396,4,3:56.0,Defensive rebound by W. Barton,,89,110
397,4,3:44.0,C. McCollum misses 2-pt jump shot from 19 ft,,89,110
398,4,3:43.0,,Defensive rebound by B. Diaw,89,110
399,4,3:40.0,,Turnover by B. Diaw (bad pass; steal by W. Barton),89,110
400,4,3:35.0,W. Barton makes 2-pt dunk at rim,,91,110
401,4,3:17.0,,P. Mills misses 3-pt jump shot from 25 ft,91,110
402,4,3:16.0,Defensive rebound by T. Robinson,,91,110
403,4,3:01.0,V. Claver misses 3-pt jump shot from 24 ft,,91,110
404,4,3:00.0,,Defensive rebound by P. Mills,91,110
405,4,2:37.0,,Turnover by A. Baynes (lost ball; steal by T. Robinson),91,110
406,4,2:31.0,T. Robinson misses 2-pt jump shot from 10 ft,,91,110
407,4,2:30.0,,Defensive rebound by B. Diaw,91,110
408,4,2:26.0,,San Antonio full timeout,91,110
409,4,2:26.0,,K. Anderson enters the game for D. Green,91,110
410,4,2:26.0,,M. Bonner enters the game for B. Diaw,91,110
411,4,2:14.0,,P. Mills misses 3-pt jump shot from 23 ft,91,110
412,4,2:13.0,Defensive rebound by A. Crabbe,,91,110
413,4,1:49.0,C. McCollum makes 2-pt jump shot from 7 ft,,93,110
414,4,1:24.0,,M. Bonner misses 3-pt jump shot from 23 ft,93,110
415,4,1:23.0,,Offensive rebound by A. Baynes,93,110
416,4,1:20.0,,M. Bonner misses 3-pt jump shot from 25 ft,93,110
417,4,1:19.0,,Offensive rebound by P. Mills,93,110
418,4,1:02.0,,C. Joseph misses 2-pt layup at rim,93,110
419,4,1:00.0,,Offensive rebound by K. Anderson,93,110
420,4,0:59.0,,K. Anderson misses 2-pt jump shot from 3 ft,93,110
421,4,0:57.0,Defensive rebound by V. Claver,,93,110
422,4,0:45.0,A. Crabbe makes 3-pt jump shot from 23 ft (assist by W. Barton),,96,110
423,4,0:19.0,,C. Joseph misses 2-pt jump shot from 17 ft,96,110
424,4,0:18.0,Defensive rebound by C. McCollum,,96,110
425,4,0:13.0,C. McCollum misses 2-pt jump shot from 18 ft,,96,110
426,4,0:12.0,,Defensive rebound by K. Anderson,96,110
