,QUARTER,TIME_REMAINING,ATLANTA_ACTION,BROOKLYN_ACTION,ATLANTA_SCORE,BROOKLYN_SCORE
383,4,5:28.0,M. Scott misses 2-pt hook shot from 4 ft,,107,101
384,4,5:27.0,,Defensive rebound by J. Johnson,107,101
385,4,5:17.0,,J. Jack makes 2-pt jump shot from 14 ft,107,103
386,4,4:58.0,D. Carroll misses 3-pt jump shot from 23 ft,,107,103
387,4,4:57.0,,Defensive rebound by D. Williams,107,103
388,4,4:47.0,,Personal foul by K. Korver (drawn by B. Lopez),107,103
389,4,4:47.0,,B. Lopez makes free throw 1 of 2,107,104
390,4,4:47.0,M. Muscala enters the game for A. Horford,,107,104
391,4,4:47.0,,B. Lopez makes free throw 2 of 2,107,105
392,4,4:33.0,Shooting foul by T. Young (drawn by M. Muscala),,107,105
393,4,4:33.0,M. Muscala misses free throw 1 of 2,,107,105
394,4,4:33.0,Offensive rebound by Team,,107,105
395,4,4:33.0,D. Schröder enters the game for K. Korver,,107,105
396,4,4:33.0,M. Muscala makes free throw 2 of 2,,108,105
397,4,4:13.0,,T. Young makes 2-pt layup from 1 ft (assist by J. Johnson),108,107
398,4,3:59.0,M. Muscala misses 3-pt jump shot from 24 ft,,108,107
399,4,3:58.0,,Defensive rebound by T. Young,108,107
400,4,3:39.0,,J. Johnson makes 2-pt layup from 2 ft,108,109
401,4,3:22.0,D. Carroll misses 2-pt jump shot from 8 ft (block by B. Lopez),,108,109
402,4,3:20.0,,Defensive rebound by D. Williams,108,109
403,4,3:14.0,,J. Johnson misses 3-pt jump shot from 24 ft,108,109
404,4,3:13.0,Defensive rebound by J. Teague,,108,109
405,4,3:02.0,Shooting foul by D. Williams (drawn by J. Teague),,108,109
406,4,3:02.0,J. Teague misses free throw 1 of 2,,108,109
407,4,3:02.0,Offensive rebound by Team,,108,109
408,4,3:02.0,A. Horford enters the game for M. Muscala,,108,109
409,4,3:02.0,,Brooklyn full timeout,108,109
410,4,3:02.0,K. Bazemore enters the game for D. Schröder,,108,109
411,4,3:02.0,J. Teague misses free throw 2 of 2,,108,109
412,4,3:01.0,,Defensive rebound by J. Johnson,108,109
413,4,2:36.0,,D. Williams misses 3-pt jump shot from 26 ft,108,109
414,4,2:35.0,Defensive rebound by M. Scott,,108,109
415,4,2:13.0,J. Teague misses 2-pt jump shot from 8 ft,,108,109
416,4,2:12.0,,Defensive rebound by B. Lopez,108,109
417,4,1:50.0,Offensive charge foul by T. Young (drawn by D. Carroll),,108,109
418,4,1:50.0,,Turnover by T. Young (offensive foul),108,109
419,4,1:50.0,K. Korver enters the game for K. Bazemore,,108,109
420,4,1:38.0,J. Teague makes 2-pt layup from 1 ft,,110,109
421,4,1:19.0,,J. Jack misses 3-pt jump shot from 22 ft,110,109
422,4,1:18.0,,Offensive rebound by B. Lopez,110,109
423,4,1:17.0,,B. Lopez misses 2-pt tip-in from 1 ft,110,109
424,4,1:16.0,,Offensive rebound by B. Lopez,110,109
425,4,1:15.0,,B. Lopez misses 2-pt tip-in from 2 ft,110,109
426,4,1:14.0,,Offensive rebound by B. Lopez,110,109
427,4,1:13.0,,B. Lopez misses 2-pt tip-in at rim,110,109
428,4,1:12.0,,Offensive rebound by T. Young,110,109
429,4,1:11.0,,T. Young misses 2-pt jump shot from 4 ft,110,109
430,4,1:09.0,Defensive rebound by D. Carroll,,110,109
431,4,0:47.0,Turnover by J. Teague (traveling),,110,109
432,4,0:47.0,K. Bazemore enters the game for K. Korver,,110,109
433,4,0:34.0,,D. Williams makes 2-pt jump shot from 8 ft (assist by J. Johnson),110,111
434,4,0:34.0,Atlanta full timeout,,110,111
435,4,0:34.0,K. Korver enters the game for K. Bazemore,,110,111
436,4,0:30.0,D. Carroll misses 3-pt jump shot from 23 ft,,110,111
437,4,0:29.0,Offensive rebound by D. Carroll,,110,111
438,4,0:24.0,Personal foul by T. Young (drawn by J. Teague),,110,111
439,4,0:24.0,,M. Brown enters the game for T. Young,110,111
440,4,0:24.0,Atlanta full timeout,,110,111
441,4,0:24.0,,B. Bogdanović enters the game for J. Jack,110,111
442,4,0:19.0,A. Horford makes 2-pt dunk at rim (assist by K. Korver),,112,111
443,4,0:19.0,,Brooklyn full timeout,112,111
444,4,0:19.0,K. Bazemore enters the game for M. Scott,,112,111
445,4,0:19.0,,J. Jack enters the game for M. Brown,112,111
446,4,0:09.0,,J. Jack misses 3-pt jump shot from 23 ft,112,111
447,4,0:07.0,,Offensive rebound by B. Lopez,112,111
448,4,0:04.0,,B. Bogdanović misses 3-pt jump shot from 24 ft,112,111
449,4,0:03.0,Defensive rebound by J. Teague,,112,111
450,4,0:03.0,Personal foul by J. Jack (drawn by J. Teague),,112,111
451,4,0:03.0,J. Teague makes free throw 1 of 2,,113,111
452,4,0:03.0,,E. Clark enters the game for J. Jack,113,111
453,4,0:03.0,J. Teague makes free throw 2 of 2,,114,111
454,4,0:03.0,,Brooklyn full timeout,114,111
455,4,0:03.0,,J. Jack enters the game for E. Clark,114,111
456,4,0:02.0,,J. Johnson misses 3-pt jump shot from 24 ft,114,111
457,4,0:00.0,,Offensive rebound by Team,114,111
