,QUARTER,TIME_REMAINING,TORONTO_ACTION,SAN ANTONIO_ACTION,TORONTO_SCORE,SAN ANTONIO_SCORE
384,4,5:09.0,P. Patterson misses 2-pt layup from 2 ft,,88,98
385,4,5:08.0,,Defensive rebound by T. Duncan,88,98
386,4,5:03.0,,T. Parker misses 2-pt jump shot from 3 ft,88,98
387,4,5:02.0,Defensive rebound by Team,,88,98
388,4,5:02.0,,Loose ball foul by T. Duncan (drawn by P. Patterson),88,98
389,4,4:50.0,K. Lowry misses 2-pt jump shot from 9 ft,,88,98
390,4,4:49.0,Offensive rebound by A. Johnson,,88,98
391,4,4:49.0,A. Johnson makes 2-pt tip-in at rim,,90,98
392,4,4:26.0,,T. Parker makes 2-pt jump shot from 17 ft,90,100
393,4,4:07.0,D. DeRozan misses 2-pt layup from 3 ft,,90,100
394,4,4:05.0,,Defensive rebound by T. Duncan,90,100
395,4,4:05.0,,Turnover by T. Duncan (lost ball; steal by K. Lowry),90,100
396,4,4:05.0,K. Lowry makes 3-pt jump shot from 23 ft (assist by P. Patterson),,93,100
397,4,3:54.0,,T. Parker misses 2-pt layup from 2 ft (block by A. Johnson),93,100
398,4,3:53.0,Defensive rebound by D. DeRozan,,93,100
399,4,3:44.0,Shooting foul by M. Bonner (drawn by D. DeRozan),,93,100
400,4,3:44.0,D. DeRozan misses free throw 1 of 2,,93,100
401,4,3:44.0,Offensive rebound by Team,,93,100
402,4,3:44.0,,T. Splitter enters the game for M. Bonner,93,100
403,4,3:44.0,D. DeRozan makes free throw 2 of 2,,94,100
404,4,3:21.0,,K. Leonard makes 2-pt jump shot from 7 ft,94,102
405,4,3:04.0,D. DeRozan misses 2-pt jump shot from 7 ft,,94,102
406,4,3:03.0,Offensive rebound by A. Johnson,,94,102
407,4,2:59.0,P. Patterson misses 3-pt jump shot from 23 ft,,94,102
408,4,2:58.0,,Defensive rebound by D. Green,94,102
409,4,2:52.0,,Personal block foul by D. DeRozan (drawn by K. Leonard),94,102
410,4,2:52.0,Toronto full timeout,,94,102
411,4,2:52.0,,K. Leonard makes free throw 1 of 2,94,103
412,4,2:52.0,,K. Leonard makes free throw 2 of 2,94,104
413,4,2:34.0,Personal foul by T. Parker (drawn by A. Johnson),,94,104
414,4,2:34.0,A. Johnson misses free throw 1 of 2,,94,104
415,4,2:34.0,Offensive rebound by Team,,94,104
416,4,2:34.0,A. Johnson misses free throw 2 of 2,,94,104
417,4,2:34.0,,Defensive rebound by T. Duncan,94,104
418,4,2:12.0,,D. Green makes 3-pt jump shot from 23 ft (assist by T. Parker),94,107
419,4,1:48.0,L. Williams misses 3-pt jump shot from 23 ft,,94,107
420,4,1:47.0,Offensive rebound by P. Patterson,,94,107
421,4,1:47.0,P. Patterson misses 2-pt tip-in at rim,,94,107
422,4,1:45.0,Offensive rebound by A. Johnson,,94,107
423,4,1:45.0,A. Johnson makes 2-pt dunk at rim,,96,107
424,4,1:31.0,,K. Leonard misses 2-pt jump shot from 16 ft,96,107
425,4,1:30.0,Defensive rebound by A. Johnson,,96,107
426,4,1:22.0,K. Lowry misses 2-pt layup from 1 ft,,96,107
427,4,1:21.0,,Defensive rebound by Team,96,107
428,4,1:07.0,,T. Duncan makes 2-pt layup from 1 ft (assist by D. Green),96,109
429,4,1:07.0,Toronto full timeout,,96,109
430,4,1:01.0,P. Patterson misses 3-pt jump shot from 23 ft,,96,109
431,4,1:00.0,,Defensive rebound by D. Green,96,109
432,4,0:56.0,,San Antonio full timeout,96,109
433,4,0:56.0,,A. Baynes enters the game for T. Duncan,96,109
434,4,0:48.0,,Personal foul by P. Patterson (drawn by D. Green),96,109
435,4,0:48.0,,D. Green makes free throw 1 of 2,96,110
436,4,0:48.0,,D. Green misses free throw 2 of 2,96,110
437,4,0:48.0,,Offensive rebound by A. Baynes,96,110
438,4,0:29.0,,K. Leonard makes 2-pt layup from 2 ft,96,112
439,4,0:19.0,K. Lowry makes 3-pt jump shot from 24 ft (assist by A. Johnson),,99,112
440,4,0:17.0,,Personal foul by L. Williams (drawn by D. Green),99,112
441,4,0:17.0,,D. Green makes free throw 1 of 2,99,113
442,4,0:17.0,,J. Ayres enters the game for T. Splitter,99,113
443,4,0:17.0,,C. Joseph enters the game for T. Parker,99,113
444,4,0:17.0,,R. Williams enters the game for K. Leonard,99,113
445,4,0:17.0,,D. Green makes free throw 2 of 2,99,114
446,4,0:13.0,K. Lowry makes 3-pt jump shot from 25 ft,,102,114
447,4,0:12.0,,Personal foul by K. Lowry (drawn by C. Joseph),102,114
448,4,0:12.0,,C. Joseph makes free throw 1 of 2,102,115
449,4,0:12.0,,C. Joseph makes free throw 2 of 2,102,116
450,4,0:11.0,L. Williams makes 2-pt jump shot from 8 ft,,104,116
451,4,0:09.0,,Personal foul by P. Patterson (drawn by C. Joseph),104,116
452,4,0:09.0,,C. Joseph misses free throw 1 of 2,104,116
453,4,0:09.0,,Offensive rebound by Team,104,116
454,4,0:09.0,,C. Joseph makes free throw 2 of 2,104,117
455,4,0:04.0,K. Lowry makes 3-pt jump shot from 31 ft (assist by A. Johnson),,107,117
