,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,NEW YORK_ACTION,WASHINGTON_SCORE,NEW YORK_SCORE
386,4,5:31.0,G. Temple enters the game for A. Miller,,83,74
387,4,5:31.0,N. Hilário enters the game for K. Séraphin,,83,74
388,4,5:31.0,,I. Shumpert makes free throw 2 of 2,83,75
389,4,5:19.0,P. Pierce makes 3-pt jump shot from 25 ft (assist by J. Wall),,86,75
390,4,4:54.0,,I. Shumpert misses 2-pt jump shot from 6 ft,86,75
391,4,4:53.0,,Offensive rebound by A. Stoudemire,86,75
392,4,4:51.0,,A. Stoudemire misses 2-pt layup at rim,86,75
393,4,4:50.0,,Offensive rebound by C. Anthony,86,75
394,4,4:50.0,,C. Anthony misses 2-pt tip-in at rim,86,75
395,4,4:48.0,Defensive rebound by P. Pierce,,86,75
396,4,4:37.0,Personal foul by J. Smith (drawn by N. Hilário),,86,75
397,4,4:31.0,N. Hilário misses 2-pt jump shot from 5 ft,,86,75
398,4,4:30.0,,Defensive rebound by A. Stoudemire,86,75
399,4,4:19.0,,C. Anthony misses 2-pt layup from 2 ft,86,75
400,4,4:18.0,,Offensive rebound by C. Anthony,86,75
401,4,4:18.0,,C. Anthony makes 2-pt layup from 2 ft,86,77
402,4,3:59.0,Turnover by N. Hilário (lost ball),,86,77
403,4,3:59.0,Loose ball foul by N. Hilário (drawn by S. Larkin),,86,77
404,4,3:59.0,,S. Larkin misses free throw 1 of 2,86,77
405,4,3:59.0,,Offensive rebound by Team,86,77
406,4,3:59.0,,Turnover by C. Anthony (lane violation.),86,77
407,4,3:45.0,Shooting foul by A. Stoudemire (drawn by G. Temple),,86,77
408,4,3:45.0,G. Temple makes free throw 1 of 2,,87,77
409,4,3:45.0,G. Temple makes free throw 2 of 2,,88,77
410,4,3:30.0,,S. Larkin misses 3-pt jump shot from 25 ft,88,77
411,4,3:29.0,Defensive rebound by N. Hilário,,88,77
412,4,3:11.0,G. Temple misses 3-pt jump shot from 23 ft,,88,77
413,4,3:10.0,,Defensive rebound by A. Stoudemire,88,77
414,4,3:04.0,,C. Anthony misses 3-pt jump shot from 25 ft,88,77
415,4,3:03.0,Defensive rebound by J. Wall,,88,77
416,4,2:41.0,N. Hilário makes 2-pt jump shot from 15 ft,,90,77
417,4,2:40.0,,New York full timeout,90,77
418,4,2:40.0,Washington full timeout,,90,77
419,4,2:40.0,,C. Aldrich enters the game for C. Anthony,90,77
420,4,2:40.0,,T. Wear enters the game for A. Stoudemire,90,77
421,4,2:40.0,,T. Hardaway enters the game for I. Shumpert,90,77
422,4,2:40.0,,J. Smith enters the game for J. Smith,90,77
423,4,2:18.0,,S. Larkin misses 2-pt jump shot from 10 ft (block by P. Pierce),90,77
424,4,2:17.0,,Offensive rebound by C. Aldrich,90,77
425,4,2:15.0,,C. Aldrich misses 2-pt layup from 2 ft,90,77
426,4,2:13.0,Defensive rebound by P. Pierce,,90,77
427,4,1:57.0,Turnover by J. Wall (bad pass; steal by C. Aldrich),,90,77
428,4,1:49.0,,S. Larkin misses 2-pt layup from 2 ft (block by G. Temple),90,77
429,4,1:47.0,Defensive rebound by G. Temple,,90,77
430,4,1:34.0,J. Wall makes 2-pt jump shot from 20 ft,,92,77
431,4,1:30.0,,Personal foul by J. Wall (drawn by S. Larkin),92,77
432,4,1:30.0,,S. Larkin makes free throw 1 of 2,92,78
433,4,1:30.0,D. Blair enters the game for N. Hilário,,92,78
434,4,1:30.0,K. Séraphin enters the game for P. Pierce,,92,78
435,4,1:30.0,G. Rice enters the game for J. Wall,,92,78
436,4,1:30.0,,S. Larkin makes free throw 2 of 2,92,79
437,4,1:16.0,K. Séraphin makes 2-pt jump shot from 4 ft (assist by O. Porter),,94,79
438,4,1:16.0,Shooting foul by C. Aldrich (drawn by K. Séraphin),,94,79
439,4,1:16.0,K. Séraphin makes free throw 1 of 1,,95,79
440,4,0:57.0,,T. Wear misses 2-pt jump shot from 20 ft,95,79
441,4,0:55.0,,Offensive rebound by Team,95,79
442,4,0:55.0,Loose ball foul by D. Blair (drawn by C. Aldrich),,95,79
443,4,0:55.0,,C. Aldrich makes free throw 1 of 2,95,80
444,4,0:55.0,,C. Aldrich makes free throw 2 of 2,95,81
445,4,0:40.0,G. Temple makes 3-pt jump shot from 23 ft (assist by O. Porter),,98,81
446,4,0:32.0,,Personal foul by G. Rice (drawn by T. Hardaway),98,81
447,4,0:32.0,,T. Hardaway makes free throw 1 of 2,98,82
448,4,0:32.0,,T. Hardaway makes free throw 2 of 2,98,83
449,4,0:15.0,K. Séraphin misses 2-pt jump shot from 13 ft,,98,83
450,4,0:14.0,Offensive rebound by Team,,98,83
