,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,BROOKLYN_ACTION,CLEVELAND_SCORE,BROOKLYN_SCORE
390,4,5:20.0,,S. Karasev makes free throw 1 of 2,102,79
391,4,5:20.0,,S. Karasev makes free throw 2 of 2,102,80
392,4,5:11.0,Offensive foul by B. Haywood (drawn by S. Karasev),,102,80
393,4,5:11.0,Turnover by B. Haywood (offensive foul),,102,80
394,4,4:59.0,,M. Plumlee misses 2-pt layup from 3 ft (block by B. Haywood),102,80
395,4,4:57.0,,Offensive rebound by S. Karasev,102,80
396,4,4:54.0,,S. Karasev makes 2-pt jump shot from 7 ft,102,82
397,4,4:30.0,J. Harris misses 3-pt jump shot from 24 ft,,102,82
398,4,4:29.0,,Defensive rebound by J. Gutiérrez,102,82
399,4,4:24.0,,Personal foul by B. Haywood (drawn by M. Plumlee),102,82
400,4,4:15.0,,M. Plumlee makes 2-pt hook shot from 5 ft (assist by M. Brown),102,84
401,4,3:52.0,M. Dellavedova misses 2-pt jump shot from 22 ft,,102,84
402,4,3:51.0,,Defensive rebound by J. Gutiérrez,102,84
403,4,3:46.0,,M. Brown misses 2-pt jump shot from 7 ft,102,84
404,4,3:44.0,Defensive rebound by B. Haywood,,102,84
405,4,3:27.0,J. Jones misses 3-pt jump shot from 26 ft,,102,84
406,4,3:26.0,,Defensive rebound by Team,102,84
407,4,3:22.0,,Personal foul by M. Dellavedova (drawn by J. Gutiérrez),102,84
408,4,3:22.0,A. Price enters the game for M. Dellavedova,,102,84
409,4,3:09.0,,C. Jefferson misses 3-pt jump shot from 25 ft,102,84
410,4,3:08.0,Defensive rebound by B. Haywood,,102,84
411,4,2:44.0,A. Price misses 3-pt jump shot from 24 ft,,102,84
412,4,2:43.0,,Defensive rebound by M. Brown,102,84
413,4,2:37.0,,C. Jefferson misses 2-pt dunk at rim,102,84
414,4,2:36.0,Defensive rebound by J. Jones,,102,84
415,4,2:20.0,J. Jones makes 3-pt jump shot from 24 ft (assist by A. Price),,105,84
416,4,2:06.0,,S. Karasev misses 2-pt jump shot from 16 ft,105,84
417,4,2:05.0,Defensive rebound by L. Amundson,,105,84
418,4,1:48.0,J. Harris makes 3-pt jump shot from 23 ft (assist by A. Price),,108,84
419,4,1:29.0,,Turnover by J. Gutiérrez (offensive foul),108,84
420,4,1:29.0,,Offensive foul by J. Gutiérrez (drawn by A. Price),108,84
421,4,1:29.0,Cleveland full timeout,,108,84
422,4,1:17.0,B. Haywood makes 2-pt hook shot from 4 ft,,110,84
423,4,0:58.0,,M. Brown makes 2-pt jump shot from 18 ft (assist by J. Gutiérrez),110,86
424,4,0:40.0,B. Haywood misses 2-pt jump shot from 14 ft,,110,86
425,4,0:39.0,,Defensive rebound by C. Jefferson,110,86
426,4,0:26.0,,Shooting foul by B. Haywood (drawn by M. Plumlee),110,86
427,4,0:26.0,,M. Plumlee misses free throw 1 of 2,110,86
428,4,0:26.0,,Offensive rebound by Team,110,86
429,4,0:26.0,,M. Plumlee misses free throw 2 of 2,110,86
430,4,0:24.0,,Offensive rebound by M. Plumlee,110,86
431,4,0:15.0,,C. Jefferson makes 2-pt jump shot from 17 ft,110,88
