,QUARTER,TIME_REMAINING,BOSTON_ACTION,BROOKLYN_ACTION,BOSTON_SCORE,BROOKLYN_SCORE
388,4,5:53.0,,Defensive rebound by D. Williams,98,87
389,4,5:41.0,,J. Johnson makes 2-pt jump shot from 7 ft,98,89
390,4,5:26.0,T. Zeller misses 2-pt jump shot from 17 ft,,98,89
391,4,5:25.0,,Defensive rebound by B. Lopez,98,89
392,4,5:08.0,,J. Jack misses 3-pt jump shot from 23 ft,98,89
393,4,5:07.0,Defensive rebound by J. Jerebko,,98,89
394,4,4:54.0,J. Jerebko misses 2-pt jump shot from 4 ft,,98,89
395,4,4:53.0,,Defensive rebound by T. Young,98,89
396,4,4:51.0,,Turnover by T. Young (bad pass; steal by A. Bradley),98,89
397,4,4:40.0,Personal foul by D. Williams (drawn by E. Turner),,98,89
398,4,4:40.0,B. Bass enters the game for J. Jerebko,,98,89
399,4,4:31.0,Shooting foul by J. Johnson (drawn by J. Crowder),,98,89
400,4,4:31.0,J. Crowder misses free throw 1 of 2,,98,89
401,4,4:31.0,Offensive rebound by Team,,98,89
402,4,4:31.0,J. Crowder makes free throw 2 of 2,,99,89
403,4,4:18.0,,Turnover by D. Williams (bad pass; steal by J. Crowder),99,89
404,4,4:16.0,Personal foul by D. Williams (drawn by J. Crowder),,99,89
405,4,4:07.0,A. Bradley makes 2-pt jump shot from 19 ft (assist by T. Zeller),,101,89
406,4,3:50.0,,J. Johnson misses 2-pt jump shot from 18 ft,101,89
407,4,3:49.0,Defensive rebound by E. Turner,,101,89
408,4,3:26.0,J. Crowder misses 2-pt jump shot from 16 ft,,101,89
409,4,3:25.0,Offensive rebound by A. Bradley,,101,89
410,4,3:24.0,A. Bradley makes 2-pt tip-in at rim,,103,89
411,4,3:16.0,,Personal foul by A. Bradley (drawn by J. Jack),103,89
412,4,3:16.0,,J. Jack makes free throw 1 of 2,103,90
413,4,3:16.0,,J. Jack makes free throw 2 of 2,103,91
414,4,3:02.0,T. Zeller makes 2-pt layup from 2 ft (assist by E. Turner),,105,91
415,4,2:49.0,,T. Young misses 3-pt jump shot from 24 ft,105,91
416,4,2:48.0,Defensive rebound by J. Crowder,,105,91
417,4,2:33.0,Shooting foul by J. Jack (drawn by E. Turner),,105,91
418,4,2:33.0,Official timeout,,105,91
419,4,2:33.0,,B. Bogdanović enters the game for J. Jack,105,91
420,4,2:33.0,E. Turner misses free throw 1 of 2,,105,91
421,4,2:33.0,Offensive rebound by Team,,105,91
422,4,2:33.0,E. Turner makes free throw 2 of 2,,106,91
423,4,2:22.0,,J. Johnson misses 3-pt jump shot from 23 ft,106,91
424,4,2:21.0,Defensive rebound by E. Turner,,106,91
425,4,2:06.0,Turnover by A. Bradley (lost ball; steal by J. Johnson),,106,91
426,4,1:58.0,,D. Williams misses 3-pt jump shot from 24 ft,106,91
427,4,1:57.0,Defensive rebound by E. Turner,,106,91
428,4,1:34.0,Turnover by Team (shot clock),,106,91
429,4,1:34.0,,M. Plumlee enters the game for J. Johnson,106,91
430,4,1:34.0,,M. Brown enters the game for T. Young,106,91
431,4,1:34.0,,C. Jefferson enters the game for B. Lopez,106,91
432,4,1:34.0,,D. Morris enters the game for D. Williams,106,91
433,4,1:24.0,,Turnover by M. Plumlee (bad pass; steal by B. Bass),106,91
434,4,1:21.0,A. Bradley makes 2-pt dunk at rim (assist by J. Crowder),,108,91
435,4,1:08.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,108,91
436,4,1:07.0,Defensive rebound by E. Turner,,108,91
437,4,0:52.0,B. Bass makes 2-pt layup at rim (assist by E. Turner),,110,91
438,4,0:40.0,,C. Jefferson misses 2-pt jump shot from 7 ft,110,91
439,4,0:39.0,Defensive rebound by B. Bass,,110,91
440,4,0:20.0,A. Bradley misses 3-pt jump shot from 23 ft,,110,91
441,4,0:19.0,,Defensive rebound by C. Jefferson,110,91
442,4,0:12.0,,D. Morris misses 2-pt layup from 2 ft,110,91
443,4,0:11.0,Defensive rebound by T. Zeller,,110,91
